"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Elephant Moraine 90509"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.7 g"|"15(2) ANSMET"|"(-76.287270, 156.430980)  "
"Elephant Moraine 90510"|"Official"|" "|"1990"|"Antarctica"|"L6"|"23.5 g"|"15(2) ANSMET"|"(-76.289020, 156.434850)  "
"Elephant Moraine 90511"|"Official"|" "|"1990"|"Antarctica"|"L6"|"7.9 g"|"15(2) ANSMET"|"(-76.286850, 156.434090)  "
"Elephant Moraine 90512"|"Official"|" "|"1990"|"Antarctica"|"H5"|"18.7 g"|"15(2) ANSMET"|"(-76.286320, 156.460170)  "
"Elephant Moraine 90513"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.4 g"|"15(2) ANSMET"|"(-76.284530, 156.459580)  "
"Elephant Moraine 90514"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.7 g"|"15(2) ANSMET"|"(-76.287380, 156.442740)  "
"Elephant Moraine 90515"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.3 g"|"15(2) ANSMET"|"(-76.280440, 156.434010)  "
"Elephant Moraine 90516"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.3 g"|"15(2) ANSMET"|"(-76.285380, 156.439950)  "
"Elephant Moraine 90517"|"Official"|" "|"1990"|"Antarctica"|"L6"|"36.7 g"|"15(2) ANSMET"|"(-76.285150, 156.441280)  "
"Elephant Moraine 90518"|"Official"|" "|"1990"|"Antarctica"|"L6"|"20.9 g"|"15(2) ANSMET"|"(-76.285160, 156.441250)  "
"Elephant Moraine 90519 **"|"Official"|" "|"1990"|"Antarctica"|"L3.6"|"5.2 g"|"15(2) ANSMET"|"(-76.288170, 156.432160)  "
"Elephant Moraine 90520"|"Official"|" "|"1990"|"Antarctica"|"L6"|"21.4 g"|"15(2) ANSMET"|"(-76.282720, 156.462370)  "
"Elephant Moraine 90521"|"Official"|" "|"1990"|"Antarctica"|"L6"|"5.5 g"|"15(2) ANSMET"|"(-76.290020, 156.432210)  "
"Elephant Moraine 90522"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.9 g"|"15(2) ANSMET"|"(-76.286890, 156.432990)  "
"Elephant Moraine 90523"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4 g"|"15(2) ANSMET"|"(-76.289630, 156.458190)  "
"Elephant Moraine 90524"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.9 g"|"15(2) ANSMET"|"(-76.288630, 156.432070)  "
"Elephant Moraine 90525"|"Official"|" "|"1990"|"Antarctica"|"L4"|"14.6 g"|"15(2) ANSMET"|"(-76.287150, 156.430550)  "
"Elephant Moraine 90526"|"Official"|" "|"1990"|"Antarctica"|"L6"|"12.7 g"|"15(2) ANSMET"|"(-76.283340, 156.470150)  "
"Elephant Moraine 90527"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.6 g"|"15(2) ANSMET"|"(-76.281590, 156.459200)  "
"Elephant Moraine 90528"|"Official"|" "|"1990"|"Antarctica"|"L6"|"14.9 g"|"15(2) ANSMET"|"(-76.287470, 156.436720)  "
"Elephant Moraine 90529"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.8 g"|"15(2) ANSMET"|"(-76.287370, 156.429910)  "
"Elephant Moraine 90530"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.4 g"|"15(2) ANSMET"|"(-76.288650, 156.430640)  "
"Elephant Moraine 90531"|"Official"|" "|"1990"|"Antarctica"|"L6"|"24.8 g"|"15(2) ANSMET"|"(-76.282590, 156.465330)  "
"Elephant Moraine 90532"|"Official"|" "|"1990"|"Antarctica"|"L6"|"29.9 g"|"15(2) ANSMET"|"(-76.281510, 156.459950)  "
"Elephant Moraine 90533"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11 g"|"15(2) ANSMET"|"(-76.282340, 156.446950)  "
"Elephant Moraine 90534"|"Official"|" "|"1990"|"Antarctica"|"L6"|"9.6 g"|"15(2) ANSMET"|"(-76.283200, 156.463970)  "
"Elephant Moraine 90535"|"Official"|" "|"1990"|"Antarctica"|"L6"|"9 g"|"15(2) ANSMET"|"(-76.288830, 156.432610)  "
"Elephant Moraine 90536"|"Official"|" "|"1990"|"Antarctica"|"L6"|"17.9 g"|"15(2) ANSMET"|"(-76.284580, 156.464670)  "
"Elephant Moraine 90537"|"Official"|" "|"1990"|"Antarctica"|"L6"|"17.6 g"|"15(2) ANSMET"|"(-76.280500, 156.470310)  "
"Elephant Moraine 90538"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.9 g"|"15(2) ANSMET"|"(-76.288950, 156.430700)  "
"Elephant Moraine 90539"|"Official"|" "|"1990"|"Antarctica"|"L6"|"20.2 g"|"15(2) ANSMET"|"(-76.285830, 156.441560)  "
"Elephant Moraine 90540"|"Official"|" "|"1990"|"Antarctica"|"L6"|"15.5 g"|"15(2) ANSMET"|"(-76.282600, 156.464400)  "
"Elephant Moraine 90541"|"Official"|" "|"1990"|"Antarctica"|"L6"|"38.2 g"|"15(2) ANSMET"|"(-76.288530, 156.458680)  "
"Elephant Moraine 90542 **"|"Official"|" "|"1990"|"Antarctica"|"L3.8"|"5 g"|"15(2) ANSMET"|"(-76.285330, 156.437850)  "
"Elephant Moraine 90543"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.7 g"|"15(2) ANSMET"|"(-76.287300, 156.429820)  "
"Elephant Moraine 90544"|"Official"|" "|"1990"|"Antarctica"|"L6"|"48.7 g"|"15(2) ANSMET"|"(-76.282060, 156.468440)  "
"Elephant Moraine 90545"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.3 g"|"15(2) ANSMET"|"(-76.287410, 156.438460)  "
"Elephant Moraine 90546"|"Official"|" "|"1990"|"Antarctica"|"L6"|"12.3 g"|"15(2) ANSMET"|"(-76.286470, 156.466930)  "
"Elephant Moraine 90547"|"Official"|" "|"1990"|"Antarctica"|"H6"|"4.1 g"|"15(2) ANSMET"|"(-76.281510, 156.458870)  "
"Elephant Moraine 90548"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.2 g"|"15(2) ANSMET"|"(-76.285250, 156.451310)  "
"Elephant Moraine 90549"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.1 g"|"15(2) ANSMET"|"(-76.288090, 156.437780)  "
"Elephant Moraine 90550"|"Official"|" "|"1990"|"Antarctica"|"L6"|"30.3 g"|"15(2) ANSMET"|"(-76.282140, 156.473760)  "
"Elephant Moraine 90551"|"Official"|" "|"1990"|"Antarctica"|"L6"|"12.4 g"|"15(2) ANSMET"|"(-76.287340, 156.468050)  "
"Elephant Moraine 90552"|"Official"|" "|"1990"|"Antarctica"|"L6"|"38.7 g"|"15(2) ANSMET"|"(-76.281740, 156.466190)  "
"Elephant Moraine 90553"|"Official"|" "|"1990"|"Antarctica"|"L6"|"7.5 g"|"15(2) ANSMET"|"(-76.283440, 156.464950)  "
"Elephant Moraine 90554"|"Official"|" "|"1990"|"Antarctica"|"L6"|"19.1 g"|"15(2) ANSMET"|"(-76.283410, 156.462790)  "
"Elephant Moraine 90555"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.8 g"|"15(2) ANSMET"|"(-76.285810, 156.441450)  "
"Elephant Moraine 90556"|"Official"|" "|"1990"|"Antarctica"|"L6"|"21.3 g"|"15(2) ANSMET"|"(-76.283140, 156.432560)  "
"Elephant Moraine 90557"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.1 g"|"15(2) ANSMET"|"(-76.281150, 156.434200)  "
"Elephant Moraine 90558"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.9 g"|"15(2) ANSMET"|"(-76.288790, 156.428820)  "
"Elephant Moraine 90559"|"Official"|" "|"1990"|"Antarctica"|"L6"|"42.2 g"|"15(2) ANSMET"|"(-76.281860, 156.472470)  "
"Elephant Moraine 90560"|"Official"|" "|"1990"|"Antarctica"|"L6"|"28.1 g"|"15(2) ANSMET"|"(-76.282340, 156.474280)  "
"Elephant Moraine 90561"|"Official"|" "|"1990"|"Antarctica"|"L6"|"0.9 g"|"15(2) ANSMET"|"(-76.287240, 156.429880)  "
"Elephant Moraine 90562"|"Official"|" "|"1990"|"Antarctica"|"L6"|"5.2 g"|"15(2) ANSMET"|"(-76.287820, 156.431440)  "
"Elephant Moraine 90563"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.2 g"|"15(2) ANSMET"|"(-76.285430, 156.440730)  "
"Elephant Moraine 90564"|"Official"|" "|"1990"|"Antarctica"|"L6"|"27.2 g"|"15(2) ANSMET"|"(-76.282170, 156.446600)  "
"Elephant Moraine 90565"|"Official"|" "|"1990"|"Antarctica"|"L6"|"32.4 g"|"15(2) ANSMET"|"(-76.283930, 156.464530)  "
"Elephant Moraine 90566"|"Official"|" "|"1990"|"Antarctica"|"L5"|"15.6 g"|"15(2) ANSMET"|"(-76.286520, 156.433220)  "
"Elephant Moraine 90567"|"Official"|" "|"1990"|"Antarctica"|"L6"|"17.3 g"|"17(3) ANSMET"|"(-76.276870, 156.433920)  "
"Elephant Moraine 90568"|"Official"|" "|"1990"|"Antarctica"|"L6"|"22.8 g"|"17(3) ANSMET"|"(-76.269590, 156.439450)  "
"Elephant Moraine 90569"|"Official"|" "|"1990"|"Antarctica"|"L6"|"41.6 g"|"17(3) ANSMET"|"(-76.272170, 156.434990)  "
"Elephant Moraine 90570"|"Official"|" "|"1990"|"Antarctica"|"L6"|"22.8 g"|"17(3) ANSMET"|"(-76.275180, 156.439530)  "
"Elephant Moraine 90571"|"Official"|" "|"1990"|"Antarctica"|"L6"|"22.9 g"|"17(3) ANSMET"|"(-76.278300, 156.434980)  "
"Elephant Moraine 90572"|"Official"|" "|"1990"|"Antarctica"|"L6"|"28.9 g"|"17(3) ANSMET"|"(-76.267980, 156.440920)  "
"Elephant Moraine 90573"|"Official"|" "|"1990"|"Antarctica"|"L6"|"19.1 g"|"17(3) ANSMET"|"(-76.270680, 156.437060)  "
"Elephant Moraine 90574"|"Official"|" "|"1990"|"Antarctica"|"L6"|"20.6 g"|"17(3) ANSMET"|"(-76.270640, 156.435660)  "
"Elephant Moraine 90575"|"Official"|" "|"1990"|"Antarctica"|"L6"|"33.7 g"|"17(3) ANSMET"|"(-76.273370, 156.434780)  "
"Elephant Moraine 90576"|"Official"|" "|"1990"|"Antarctica"|"L6"|"18.4 g"|"17(3) ANSMET"|"(-76.270940, 156.435710)  "
"Elephant Moraine 90577"|"Official"|" "|"1990"|"Antarctica"|"L6"|"33.6 g"|"17(3) ANSMET"|"(-76.275330, 156.430970)  "
"Elephant Moraine 90578"|"Official"|" "|"1990"|"Antarctica"|"L6"|"10.1 g"|"17(3) ANSMET"|"(-76.272640, 156.434440)  "
"Elephant Moraine 90579"|"Official"|" "|"1990"|"Antarctica"|"L6"|"15.6 g"|"17(3) ANSMET"|"(-76.277620, 156.438470)  "
"Elephant Moraine 90580"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.1 g"|"15(2) ANSMET"|"(-76.285810, 156.438610)  "
"Elephant Moraine 90581"|"Official"|" "|"1990"|"Antarctica"|"L6"|"18.4 g"|"15(2) ANSMET"|"(-76.282180, 156.476580)  "
"Elephant Moraine 90582"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1.7 g"|"15(2) ANSMET"|"(-76.288070, 156.438310)  "
"Elephant Moraine 90583"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.1 g"|"15(2) ANSMET"|"(-76.283950, 156.464720)  "
"Elephant Moraine 90584"|"Official"|" "|"1990"|"Antarctica"|"L6"|"5.5 g"|"15(2) ANSMET"|"(-76.265030, 156.492490)  "
"Elephant Moraine 90585"|"Official"|" "|"1990"|"Antarctica"|"L6"|"31.5 g"|"15(2) ANSMET"|"(-76.282100, 156.450850)  "
"Elephant Moraine 90586"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.7 g"|"15(2) ANSMET"|"(-76.282020, 156.471990)  "
"Elephant Moraine 90587"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.6 g"|"15(2) ANSMET"|"(-76.287980, 156.467000)  "
"Elephant Moraine 90588"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4 g"|"15(2) ANSMET"|"(-76.285340, 156.449770)  "
"Elephant Moraine 90589"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.3 g"|"15(2) ANSMET"|"(-76.286950, 156.460820)  "
"Elephant Moraine 90590"|"Official"|" "|"1990"|"Antarctica"|"L6"|"3.2 g"|"15(2) ANSMET"|"(-76.285260, 156.440480)  "
"Elephant Moraine 90591"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.2 g"|"15(2) ANSMET"|"(-76.287220, 156.440450)  "
"Elephant Moraine 90592"|"Official"|" "|"1990"|"Antarctica"|"L6"|"6.4 g"|"15(2) ANSMET"|"(-76.286790, 156.453090)  "
"Elephant Moraine 90593"|"Official"|" "|"1990"|"Antarctica"|"L6"|"31.9 g"|"15(2) ANSMET"|"(-76.285990, 156.435960)  "
"Elephant Moraine 90594"|"Official"|" "|"1990"|"Antarctica"|"L6"|"3.1 g"|"15(2) ANSMET"|"(-76.283450, 156.435340)  "
"Elephant Moraine 90595"|"Official"|" "|"1990"|"Antarctica"|"L6"|"36.7 g"|"15(2) ANSMET"|"(-76.277260, 156.421940)  "
"Elephant Moraine 90596"|"Official"|" "|"1990"|"Antarctica"|"L6"|"20.3 g"|"15(2) ANSMET"|"(-76.276490, 156.427370)  "
"Elephant Moraine 90597"|"Official"|" "|"1990"|"Antarctica"|"L6"|"78.9 g"|"15(2) ANSMET"|"(-76.267570, 156.408000)  "
"Elephant Moraine 90598"|"Official"|" "|"1990"|"Antarctica"|"L6"|"33.1 g"|"15(2) ANSMET"|"(-76.273180, 156.421850)  "
"Elephant Moraine 90599"|"Official"|" "|"1990"|"Antarctica"|"L6"|"57.9 g"|"15(2) ANSMET"|"(-76.271820, 156.408740)  "
"Elephant Moraine 90600"|"Official"|" "|"1990"|"Antarctica"|"L6"|"34.2 g"|"15(2) ANSMET"|"(-76.274670, 156.407090)  "
"Elephant Moraine 90601"|"Official"|" "|"1990"|"Antarctica"|"H6"|"14.4 g"|"15(2) ANSMET"|"(-76.271660, 156.420680)  "
"Elephant Moraine 90602"|"Official"|" "|"1990"|"Antarctica"|"L6"|"26.9 g"|"15(2) ANSMET"|"(-76.277990, 156.430250)  "
"Elephant Moraine 90603"|"Official"|" "|"1990"|"Antarctica"|"L6"|"21 g"|"15(2) ANSMET"|"(-76.272520, 156.410350)  "
"Elephant Moraine 90604"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.6 g"|"15(2) ANSMET"|"(-76.274290, 156.434700)  "
"Elephant Moraine 90605"|"Official"|" "|"1990"|"Antarctica"|"L6"|"42.3 g"|"15(2) ANSMET"|"(-76.269830, 156.425740)  "
"Elephant Moraine 90606"|"Official"|" "|"1990"|"Antarctica"|"L6"|"37 g"|"15(2) ANSMET"|"(-76.277290, 156.416910)  "
"Elephant Moraine 90607"|"Official"|" "|"1990"|"Antarctica"|"L6"|"37 g"|"15(2) ANSMET"|"(-76.266120, 156.408460)  "
"Elephant Moraine 90608"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.8 g"|"15(2) ANSMET"|"(-76.267120, 156.438220)  "
"Elephant Moraine 90609"|"Official"|" "|"1990"|"Antarctica"|"L6"|"39.7 g"|"15(2) ANSMET"|"(-76.274290, 156.424710)  "
"Elephant Moraine 90610"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1451 g"|"17(3) ANSMET"|"(-76.183330, 157.166670)  "
"Elephant Moraine 90611"|"Official"|" "|"1990"|"Antarctica"|"L6"|"34.7 g"|"15(2) ANSMET"|"(-76.270270, 156.430470)  "
"Elephant Moraine 90612"|"Official"|" "|"1990"|"Antarctica"|"L6"|"37 g"|"15(2) ANSMET"|"(-76.267270, 156.418240)  "
"Elephant Moraine 90613"|"Official"|" "|"1990"|"Antarctica"|"L6"|"35 g"|"15(2) ANSMET"|"(-76.271340, 156.430020)  "
"Elephant Moraine 90614"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.4 g"|"15(2) ANSMET"|"(-76.274010, 156.422770)  "
"Elephant Moraine 90615"|"Official"|" "|"1990"|"Antarctica"|"L6"|"43 g"|"15(2) ANSMET"|"(-76.285030, 156.468880)  "
"Elephant Moraine 90616"|"Official"|" "|"1990"|"Antarctica"|"H5"|"26.1 g"|"15(2) ANSMET"|"(-76.273230, 156.419810)  "
"Elephant Moraine 90617"|"Official"|" "|"1990"|"Antarctica"|"L6"|"53.8 g"|"15(2) ANSMET"|"(-76.266110, 156.435890)  "
"Elephant Moraine 90618"|"Official"|" "|"1990"|"Antarctica"|"L6"|"42.5 g"|"15(2) ANSMET"|"(-76.271720, 156.431110)  "
"Elephant Moraine 90619"|"Official"|" "|"1990"|"Antarctica"|"L6"|"55 g"|"15(2) ANSMET"|"(-76.277460, 156.425580)  "
"Elephant Moraine 90620"|"Official"|" "|"1990"|"Antarctica"|"L6"|"14.8 g"|"15(2) ANSMET"|"(-76.275810, 156.430960)  "
"Elephant Moraine 90621"|"Official"|" "|"1990"|"Antarctica"|"L6"|"4.3 g"|"15(2) ANSMET"|"(-76.269360, 156.417910)  "
"Elephant Moraine 90622"|"Official"|" "|"1990"|"Antarctica"|"L6"|"14.1 g"|"15(2) ANSMET"|"(-76.272930, 156.421990)  "
"Elephant Moraine 90623"|"Official"|" "|"1990"|"Antarctica"|"L5"|"16.7 g"|"15(2) ANSMET"|"(-76.269780, 156.432360)  "
"Elephant Moraine 90624"|"Official"|" "|"1990"|"Antarctica"|"L6"|"3.2 g"|"15(2) ANSMET"|"(-76.287250, 156.447030)  "
"Elephant Moraine 90625"|"Official"|" "|"1990"|"Antarctica"|"L6"|"3.8 g"|"15(2) ANSMET"|"(-76.279340, 156.431960)  "
"Elephant Moraine 90626"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.1 g"|"15(2) ANSMET"|"(-76.266860, 156.432240)  "
"Elephant Moraine 90627"|"Official"|" "|"1990"|"Antarctica"|"L6"|"19.3 g"|"15(2) ANSMET"|"(-76.269780, 156.434510)  "
"Elephant Moraine 90628 **"|"Official"|" "|"1990"|"Antarctica"|"L3.4"|"23.1 g"|"15(2) ANSMET"|"(-76.293660, 156.360460)  "
"Elephant Moraine 90629"|"Official"|" "|"1990"|"Antarctica"|"L6"|"36.3 g"|"15(2) ANSMET"|"(-76.275000, 156.423410)  "
"Elephant Moraine 90630"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.6 g"|"15(2) ANSMET"|"(-76.266620, 156.416750)  "
"Elephant Moraine 90631"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.5 g"|"15(2) ANSMET"|"(-76.282810, 156.451310)  "
"Elephant Moraine 90632"|"Official"|" "|"1990"|"Antarctica"|"L6"|"30.2 g"|"15(2) ANSMET"|"(-76.270160, 156.414440)  "
"Elephant Moraine 90633"|"Official"|" "|"1990"|"Antarctica"|"L6"|"44.8 g"|"15(2) ANSMET"|"(-76.268890, 156.421600)  "
"Elephant Moraine 90634"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.1 g"|"15(2) ANSMET"|"(-76.267390, 156.419110)  "
"Elephant Moraine 90635"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1.3 g"|"15(2) ANSMET"|"(-76.275130, 156.389140)  "
"Elephant Moraine 90636"|"Official"|" "|"1990"|"Antarctica"|"L6"|"32.2 g"|"15(2) ANSMET"|"(-76.275240, 156.422880)  "
"Elephant Moraine 90637"|"Official"|" "|"1990"|"Antarctica"|"L6"|"23.3 g"|"15(2) ANSMET"|"(-76.271340, 156.427510)  "
"Elephant Moraine 90638"|"Official"|" "|"1990"|"Antarctica"|"L6"|"26.5 g"|"15(2) ANSMET"|"(-76.275740, 156.423270)  "
"Elephant Moraine 90639"|"Official"|" "|"1990"|"Antarctica"|"L6"|"24.2 g"|"15(2) ANSMET"|"(-76.276160, 156.421100)  "
"Elephant Moraine 90640"|"Official"|" "|"1990"|"Antarctica"|"L5"|"9.7 g"|"16(1) ANSMET"|"(-76.271950, 156.412950)  "
"Elephant Moraine 90641"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1.4 g"|"15(2) ANSMET"|"(-76.270510, 156.425090)  "
"Elephant Moraine 90642"|"Official"|" "|"1990"|"Antarctica"|"L6"|"5.4 g"|"15(2) ANSMET"|"(-76.265540, 156.425530)  "
"Elephant Moraine 90643"|"Official"|" "|"1990"|"Antarctica"|"L6"|"19 g"|"15(2) ANSMET"|"(-76.276120, 156.427100)  "
"Elephant Moraine 90644"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1.3 g"|"15(2) ANSMET"|"(-76.275150, 156.390150)  "
"Elephant Moraine 90645"|"Official"|" "|"1990"|"Antarctica"|"L6"|"55.3 g"|"15(2) ANSMET"|"(-76.274470, 156.421190)  "
"Elephant Moraine 90646"|"Official"|" "|"1990"|"Antarctica"|"L6"|"27.2 g"|"15(2) ANSMET"|"(-76.276700, 156.417500)  "
"Elephant Moraine 90647"|"Official"|" "|"1990"|"Antarctica"|"L6"|"13.4 g"|"15(2) ANSMET"|"(-76.267080, 156.436950)  "
"Elephant Moraine 90648"|"Official"|" "|"1990"|"Antarctica"|"L6"|"21.5 g"|"15(2) ANSMET"|"(-76.271030, 156.433450)  "
"Elephant Moraine 90649"|"Official"|" "|"1990"|"Antarctica"|"L6"|"48.7 g"|"15(2) ANSMET"|"(-76.265260, 156.422760)  "
"Elephant Moraine 90650"|"Official"|" "|"1990"|"Antarctica"|"L5"|"15.7 g"|"16(1) ANSMET"|"(-76.277390, 156.428670)  "
"Elephant Moraine 90651"|"Official"|" "|"1990"|"Antarctica"|"L6"|"36.6 g"|"16(1) ANSMET"|"(-76.278120, 156.429320)  "
"Elephant Moraine 90652"|"Official"|" "|"1990"|"Antarctica"|"L6"|"14.8 g"|"16(1) ANSMET"|"(-76.277330, 156.426080)  "
"Elephant Moraine 90653"|"Official"|" "|"1990"|"Antarctica"|"H5"|"8.9 g"|"16(1) ANSMET"|"(-76.270600, 156.429600)  "
"Elephant Moraine 90654"|"Official"|" "|"1990"|"Antarctica"|"L6"|"16.5 g"|"16(1) ANSMET"|"(-76.272080, 156.436680)  "
"Elephant Moraine 90655"|"Official"|" "|"1990"|"Antarctica"|"L6"|"7.4 g"|"16(1) ANSMET"|"(-76.276940, 156.427020)  "
"Elephant Moraine 90656"|"Official"|" "|"1990"|"Antarctica"|"L6"|"57 g"|"16(1) ANSMET"|"(-76.270410, 156.427840)  "
"Elephant Moraine 90657"|"Official"|" "|"1990"|"Antarctica"|"L5"|"16.1 g"|"16(1) ANSMET"|"(-76.266350, 156.486550)  "
"Elephant Moraine 90658"|"Official"|" "|"1990"|"Antarctica"|"L6"|"26.7 g"|"16(1) ANSMET"|"(-76.271340, 156.431010)  "
"Elephant Moraine 90659"|"Official"|" "|"1990"|"Antarctica"|"L6"|"1.4 g"|"16(1) ANSMET"|"(-76.267050, 156.437990)  "
"Elephant Moraine 90660"|"Official"|" "|"1990"|"Antarctica"|"L6"|"8.6 g"|"16(1) ANSMET"|"(-76.265220, 156.409690)  "
"Elephant Moraine 90661"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.6 g"|"16(1) ANSMET"|"(-76.275840, 156.427870)  "
"Elephant Moraine 90662"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.5 g"|"16(1) ANSMET"|"(-76.271910, 156.428680)  "
"Elephant Moraine 90663"|"Official"|" "|"1990"|"Antarctica"|"L6"|"33.5 g"|"16(1) ANSMET"|"(-76.270450, 156.407880)  "
"Elephant Moraine 90664"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.8 g"|"16(1) ANSMET"|"(-76.267040, 156.438910)  "
"Elephant Moraine 90665"|"Official"|" "|"1990"|"Antarctica"|"L6"|"16.2 g"|"16(1) ANSMET"|"(-76.275670, 156.431700)  "
"Elephant Moraine 90666"|"Official"|" "|"1990"|"Antarctica"|"H6"|"10.2 g"|"16(1) ANSMET"|"(-76.267480, 156.430430)  "
"Elephant Moraine 90667"|"Official"|" "|"1990"|"Antarctica"|"L6"|"31 g"|"16(1) ANSMET"|"(-76.271440, 156.424330)  "
"Elephant Moraine 90668"|"Official"|" "|"1990"|"Antarctica"|"L6"|"18.8 g"|"16(1) ANSMET"|"(-76.266360, 156.435380)  "
"Elephant Moraine 90669"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.9 g"|"16(1) ANSMET"|"(-76.279860, 156.432330)  "
"Elephant Moraine 90670"|"Official"|" "|"1990"|"Antarctica"|"L6"|"43.4 g"|"16(2) ANSMET"|"(-76.279740, 156.423500)  "
"Elephant Moraine 90671"|"Official"|" "|"1990"|"Antarctica"|"L5"|"35.2 g"|"16(2) ANSMET"|"(-76.294730, 156.365000)  "
"Elephant Moraine 90672"|"Official"|" "|"1990"|"Antarctica"|"L6"|"72.1 g"|"16(2) ANSMET"|"(-76.280210, 156.424180)  "
"Elephant Moraine 90673"|"Official"|" "|"1990"|"Antarctica"|"L6"|"70.1 g"|"16(2) ANSMET"|"(-76.268530, 156.452300)  "
"Elephant Moraine 90674"|"Official"|" "|"1990"|"Antarctica"|"L6"|"33.2 g"|"16(2) ANSMET"|"(-76.271220, 156.446240)  "
"Elephant Moraine 90675"|"Official"|" "|"1990"|"Antarctica"|"L6"|"49.9 g"|"16(2) ANSMET"|"(-76.280020, 156.422850)  "
"Elephant Moraine 90676"|"Official"|" "|"1990"|"Antarctica"|"L6"|"14.7 g"|"16(2) ANSMET"|"(-76.267690, 156.445610)  "
"Elephant Moraine 90677"|"Official"|" "|"1990"|"Antarctica"|"L6"|"22.8 g"|"16(2) ANSMET"|"(-76.269930, 156.452670)  "
"Elephant Moraine 90678"|"Official"|" "|"1990"|"Antarctica"|"L6"|"20.9 g"|"16(2) ANSMET"|"(-76.266380, 156.449150)  "
"Elephant Moraine 90679"|"Official"|" "|"1990"|"Antarctica"|"L6"|"70.7 g"|"16(2) ANSMET"|"(-76.276180, 156.401010)  "
"Elephant Moraine 90680"|"Official"|" "|"1990"|"Antarctica"|"L6"|"19.3 g"|"16(2) ANSMET"|"(-76.267670, 156.446440)  "
"Elephant Moraine 90681"|"Official"|" "|"1990"|"Antarctica"|"L6"|"40 g"|"16(2) ANSMET"|"(-76.278570, 156.419660)  "
"Elephant Moraine 90682"|"Official"|" "|"1990"|"Antarctica"|"L6"|"25.2 g"|"16(2) ANSMET"|"(-76.271580, 156.441750)  "
"Elephant Moraine 90683"|"Official"|" "|"1990"|"Antarctica"|"L6"|"23.1 g"|"16(2) ANSMET"|"(-76.278940, 156.441370)  "
"Elephant Moraine 90684"|"Official"|" "|"1990"|"Antarctica"|"L6"|"16.6 g"|"16(2) ANSMET"|"(-76.271990, 156.440760)  "
"Elephant Moraine 90685"|"Official"|" "|"1990"|"Antarctica"|"L6"|"18.2 g"|"16(2) ANSMET"|"(-76.269610, 156.442170)  "
"Elephant Moraine 90686"|"Official"|" "|"1990"|"Antarctica"|"L6"|"11.6 g"|"16(2) ANSMET"|"(-76.269550, 156.447000)  "
"Elephant Moraine 90687"|"Official"|" "|"1990"|"Antarctica"|"L6"|"10.6 g"|"16(2) ANSMET"|"(-76.267420, 156.449630)  "
"Elephant Moraine 90688"|"Official"|" "|"1990"|"Antarctica"|"L6"|"17.6 g"|"16(2) ANSMET"|"(-76.268280, 156.443870)  "
"Elephant Moraine 90689"|"Official"|" "|"1990"|"Antarctica"|"L6"|"37 g"|"16(2) ANSMET"|"(-76.273090, 156.440980)  "
