"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Dhofar 1970"|"Official"|" "|"2011"|"Zufar, Oman"|"L5#"|"80.7 g"|" "|"(18.726620, 54.154220)  "
"Dhofar 1971"|"Official"|" "|"2011"|"Zufar, Oman"|"H5"|"79.5 g"|" "|"(18.710850, 54.230860)  "
"Dhofar 1972"|"Official"|" "|"2011"|"Zufar, Oman"|"L5#"|"113.5 g"|" "|"(18.729200, 54.216920)  "
"Dhofar 1973"|"Official"|" "|"2011"|"Zufar, Oman"|"H5"|"130.3 g"|" "|"(18.731370, 54.219420)  "
"Dhofar 1974"|"Official"|" "|"2011"|"Zufar, Oman"|"H5#"|"23.7 g"|" "|"(18.705800, 54.158500)  "
"Dhofar 1975"|"Official"|" "|"2011"|"Zufar, Oman"|"H6#"|"35.5 g"|" "|"(18.532170, 54.729250)  "
"Dhofar 1976"|"Official"|" "|"2011"|"Zufar, Oman"|"H5#"|"18.3 g"|" "|"(18.697970, 54.163620)  "
"Dhofar 1977"|"Official"|" "|"2011"|"Zufar, Oman"|"H4#"|"23.9 g"|" "|"(18.688500, 54.371380)  "
"Dhofar 1978"|"Official"|" "|"2011"|"Zufar, Oman"|"H5#"|"26.8 g"|" "|"(18.349130, 54.516550)  "
"Dhofar 1979"|"Official"|" "|"2011"|"Zufar, Oman"|"H5#"|"10.3 g"|" "|"(18.808970, 54.342880)  "
"Dhofar 1980 **"|"Official"|" "|"2012"|"Zufar, Oman"|"Lunar"|"23.5 g"|" "|"(19.010720, 54.537370)  "
"Dhofar 1981 **"|"Official"|" "|"2008"|"Zufar, Oman"|"CM2"|"32.7 g"|" "|"(18.637530, 54.144000)  "
"Dhofar 1982 **"|"Official"|" "|"2013"|"Zufar, Oman"|"L5"|"6 kg"|" "|"(19.197830, 54.902830)  "
"Dhofar 1983 **"|"Official"|" "|"2011"|"Zufar, Oman"|"Lunar (feldsp. breccia)"|"56.3 g"|" "|"(18.711370, 54.157300)  "
"Dhofar 1984 **"|"Official"|" "|"2011"|"Zufar, Oman"|"Lunar (feldsp. breccia)"|"32.1 g"|" "|"(18.711500, 54.157000)  "
"Dhofar 1985"|"Official"|" "|"2013"|"Zufar, Oman"|"L6#"|"81.2 g"|" "|"(19.413800, 54.584630)  "
"Dhofar 1986"|"Official"|" "|"2013"|"Zufar, Oman"|"H5#"|"252 g"|" "|"(18.795370, 54.026920)  "
"Dhofar 1987"|"Official"|" "|"2004"|"Zufar, Oman"|"LL5"|"212 g"|" "|"(18.919500, 54.308000)  "
"Dhofar 1988 **"|"Official"|" "|"2011"|"Zufar, Oman"|"C2-ung"|"59 g"|" "|"(19.081080, 54.767070)  "
"Dhofar 1989 **"|"Official"|" "|"2010"|"Zufar, Oman"|"Ureilite"|"2.38 kg"|" "|"(19.225970, 54.917170)  "
"Dhofar 1990"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"511 g"|" "|"(18.874150, 54.735330)  "
"Dhofar 1991 **"|"Official"|" "|"2010"|"Zufar, Oman"|"H-melt rock"|"1379 g"|" "|"(18.635820, 54.731800)  "
"Dhofar 1992"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"467 g"|" "|"(18.346580, 54.415520)  "
"Dhofar 1993"|"Official"|" "|"2010"|"Zufar, Oman"|"LL6"|"205 g"|" "|"(18.693300, 54.236650)  "
"Dhofar 1994 **"|"Official"|" "|"2010"|"Zufar, Oman"|"CM2"|"45 g"|" "|"(18.389980, 54.317450)  "
"Dhofar 1995"|"Official"|" "|"2010"|"Zufar, Oman"|"H5"|"932 g"|" "|"(18.344580, 54.233280)  "
"Dhofar 1996"|"Official"|" "|"2003"|"Zufar, Oman"|"L~6&sect;"|"3.82 kg"|" "|"(18.922930, 54.871600)  "
"Dhofar 1997"|"Official"|" "|"2003"|"Zufar, Oman"|"L~6&sect;"|"640 g"|" "|"(18.837950, 54.864500)  "
"Dhofar 1998"|"Official"|" "|"2001"|"Zufar, Oman"|"L~6&sect;"|"248 g"|" "|"(18.922120, 54.890830)  "
"Dhofar 1999"|"Official"|" "|"2002"|"Zufar, Oman"|"L~6&sect;"|"939 g"|" "|"(19.108350, 54.895920)  "
"Dhofar 2000"|"Official"|" "|"2002"|"Zufar, Oman"|"H~4&sect;"|"162 g"|" "|"(19.211050, 54.853730)  "
"Dhofar 2001"|"Official"|" "|"2013"|"Zufar, Oman"|"L5&sect;"|"39.7 g"|" "|"(19.175070, 54.585180)  "
"Dhofar 2002 **"|"Official"|" "|"2003"|"Zufar, Oman"|"H5-melt breccia"|"302 g"|" "|"(18.837750, 54.872170)  "
"Dhofar 2003 **"|"Official"|" "|"2003"|"Zufar, Oman"|"H4-melt breccia"|"14.2 g"|" "|"(18.831920, 54.865400)  "
"Dhofar 2004 **"|"Official"|" "|"2003"|"Zufar, Oman"|"H5-melt breccia"|"955 g"|" "|"(18.815000, 54.865120)  "
"Dhofar 2005 **"|"Official"|" "|"2003"|"Zufar, Oman"|"CO3"|"30 g"|" "|"(18.863200, 54.853620)  "
"Dhofar 2006 **"|"Official"|" "|"2003"|"Zufar, Oman"|"H4"|"116.2 g"|" "|"(18.861750, 54.896920)  "
"Dhofar 2007 **"|"Official"|" "|"2003"|"Zufar, Oman"|"H5-melt breccia"|"1599 g"|" "|"(18.863680, 54.867450)  "
"Dhofar 2008 **"|"Official"|" "|"2002"|"Zufar, Oman"|"H4"|"229 g"|" "|"(19.123120, 54.936820)  "
"Dhofar 2009"|"Official"|" "|"2011"|"Zufar, Oman"|"L6"|"3.52 kg"|" "|"(19.827580, 54.774200)  "
"Dhofar 2010"|"Official"|" "|"2013"|"Zufar, Oman"|"LL6"|"14.2 g"|" "|"(19.337060, 54.773510)  "
"Dhofar 2011"|"Official"|" "|"2014"|"Zufar, Oman"|"H6"|"30.4 g"|" "|"(18.533720, 54.153110)  "
"Dhofar 2012"|"Official"|" "|"2014"|"Zufar, Oman"|"L6&sect;"|"2.67 kg"|" "|"(18.547390, 54.134360)  "
"Dhofar 2013"|"Official"|" "|"2014"|"Zufar, Oman"|"L5"|"54 g"|" "|"(18.542780, 54.030490)  "
"Dhofar 2014"|"Official"|" "|"2014"|"Zufar, Oman"|"H5&sect;"|"144 g"|" "|"(18.563530, 54.111720)  "
"Dhofar 2015"|"Official"|" "|"2014"|"Zufar, Oman"|"H5"|"207 g"|" "|"(18.548860, 54.019500)  "
"Dhofar 2016"|"Official"|" "|"2009"|"Zufar, Oman"|"H5#"|"82.5 g"|" "|"(18.564070, 54.033330)  "
"Dhofar 2017"|"Official"|" "|"2009"|"Zufar, Oman"|"H6#"|"44.9 g"|" "|"(18.877230, 54.266300)  "
"Dhofar 2018"|"Official"|" "|"2010"|"Zufar, Oman"|"L6#"|"24.9 g"|" "|"(18.812170, 54.036220)  "
"Dhofar 2019"|"Official"|" "|"2010"|"Zufar, Oman"|"H4#"|"7.34 kg"|" "|"(18.794680, 54.027170)  "
"Dhofar 2020"|"Official"|" "|"2010"|"Zufar, Oman"|"L6#"|"85.9 g"|" "|"(18.409870, 54.092050)  "
"Dhofar 2021"|"Official"|" "|"2010"|"Zufar, Oman"|"H4#"|"511 g"|" "|"(18.794450, 54.025750)  "
"Dhofar 2022"|"Official"|" "|"2010"|"Zufar, Oman"|"H4#"|"516 g"|" "|"(18.794650, 54.026350)  "
"Dhofar 2023"|"Official"|" "|"2010"|"Zufar, Oman"|"H5#"|"204 g"|" "|"(18.751900, 54.035680)  "
"Dhofar 2024"|"Official"|" "|"2010"|"Zufar, Oman"|"H5#"|"11.1 g"|" "|"(18.711730, 54.163120)  "
"Dhofar 2025"|"Official"|" "|"2014"|"Zufar, Oman"|"L6"|"134.5 g"|" "|"(19.021380, 54.386470)  "
"Dhofar 2026"|"Official"|" "|"2014"|"Zufar, Oman"|"H5#"|"60.7 g"|" "|"(19.064530, 54.395730)  "
"Dhofar 2027"|"Official"|" "|"2010"|"Zufar, Oman"|"L~5&sect;"|"256 g"|" "|"(18.900000, 54.716670)  "
"Dhofar 2028"|"Official"|" "|"2009"|"Zufar, Oman"|"H6"|"1217 g"|" "|"(18.746530, 54.378120)  "
"Dhofar 2029"|"Official"|" "|"2014"|"Zufar, Oman"|"H5"|"848 g"|" "|"(18.703150, 54.406020)  "
"Dhofar 2030"|"Official"|" "|"2009"|"Zufar, Oman"|"CO3"|"34 g"|" "|"(19.361330, 54.760000)  "
"Dhofar 2031"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"793 g"|" "|"(18.567330, 54.120330)  "
"Dhofar 2032 **"|"Official"|" "|"2008"|"Zufar, Oman"|"H5"|"485 g"|" "|"(18.226060, 54.198640)  "
"Dhofar 2033 **"|"Official"|" "|"2008"|"Zufar, Oman"|"L6"|"3.1 kg"|" "|"(18.769110, 54.687810)  "
"Dhofar 2034"|"Official"|" "|"2014"|"Zufar, Oman"|"CO3"|"34.3 g"|" "|"(18.472640, 54.169890)  "
"Dhofar 2035"|"Official"|" "|"2011"|"Zufar, Oman"|"L6"|"327 g"|" "|"(19.133330, 54.688060)  "
"Dhofar 2036 **"|"Official"|" "|"2009"|"Zufar, Oman"|"Eucrite-mmict"|"221 g"|" "|"(18.541000, 54.430000)  "
"Dhofar 2037 **"|"Official"|" "|"2009"|"Zufar, Oman"|"CV3"|"400 g"|" "|"(18.753000, 54.377000)  "
"Dhofar 2038 **"|"Official"|" "|"2014"|"Zufar, Oman"|"H3-6"|"6.46 kg"|" "|"(18.959970, 54.384370)  "
"Dhofar 2039"|"Official"|" "|"2013"|"Zufar, Oman"|"L6"|"31.6 g"|" "|"(19.088230, 54.849670)  "
"Dhofar 2040"|"Official"|" "|"2013"|"Zufar, Oman"|"H6&sect;"|"67.3 g"|" "|"(19.326940, 54.727470)  "
"Dhofar 2041"|"Official"|" "|"2013"|"Zufar, Oman"|"LL4"|"64.8 g"|" "|"(19.313080, 54.748930)  "
"Dhofar 2042"|"Official"|" "|"2013"|"Zufar, Oman"|"H5"|"3.56 kg"|" "|"(19.049040, 54.886450)  "
"Dhofar 2043 **"|"Official"|" "|"2014"|"Zufar, Oman"|"CO3"|"34.3 g"|" "|"(18.472640, 54.169890)  "
"Dhofar 2044"|"Official"|" "|"2011"|"Zufar, Oman"|"L6"|"327 g"|" "|"(19.133330, 54.688060)  "
"Dhofar 2045"|"Official"|" "|"2013"|"Zufar, Oman"|"L6&sect;"|"410 g"|" "|"(19.047990, 54.891460)  "
"Dhofar 2046 **"|"Official"|" "|"2011"|"Zufar, Oman"|"CM2-an"|"16.6 g"|" "|"(18.356780, 54.187330)  "
"Dhofar 2047 **"|"Official"|" "|"2014"|"Zufar, Oman"|"Lunar (feldsp. breccia)"|"4.95 g"|" "|"(19.331670, 54.785770)  "
"Dhofar 2048"|"Official"|" "|"2008"|"Zufar, Oman"|"L5"|"2.09 kg"|" "|"(19.268650, 54.834330)  "
"Dhofar 2049"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"250 g"|" "|"(18.276950, 54.254770)  "
"Dhofar 2050"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"2.13 kg"|" "|"(18.392130, 54.225420)  "
"Dhofar 2051"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"701 g"|" "|"(18.716730, 54.378500)  "
"Dhofar 2052"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"1240 g"|" "|"(18.788930, 54.418980)  "
"Dhofar 2053"|"Official"|" "|"2010"|"Zufar, Oman"|"L5"|"444 g"|" "|"(18.333770, 54.224550)  "
"Dhofar 2054"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"924 g"|" "|"(18.853930, 54.467970)  "
"Dhofar 2055"|"Official"|" "|"2009"|"Zufar, Oman"|"L5"|"287 g"|" "|"(18.856400, 54.470470)  "
"Dhofar 2056 **"|"Official"|" "|"2002"|"Zufar, Oman"|"L3"|"63.1 g"|" "|"(19.425870, 54.716630)  "
"Dhofar 2057"|"Official"|" "|"2013"|"Zufar, Oman"|"H5&sect;"|"1059 g"|" "|"(19.230810, 54.517900)  "
"Dhofar 2058"|"Official"|" "|"2013"|"Zufar, Oman"|"H(L)6&sect;"|"1.88 g"|" "|"(19.038000, 54.906000)  "
"Dhofar 2059"|"Official"|" "|"2014"|"Zufar, Oman"|"H5"|"6.4 kg"|" "|"(19.141580, 54.844550)  "
"Dhofar 2060"|"Official"|" "|"2014"|"Zufar, Oman"|"H6"|"350 g"|" "|"(18.805600, 54.713970)  "
"Dhofar 2061"|"Official"|" "|"2014"|"Zufar, Oman"|"H5"|"370 g"|" "|"(18.545820, 54.574500)  "
"Dhofar 2062"|"Official"|" "|"2014"|"Zufar, Oman"|"L5"|"440 g"|" "|"(18.369820, 54.297980)  "
"Dhofar 2063"|"Official"|" "|"2010"|"Zufar, Oman"|"H5"|"36 kg"|" "|"(18.813830, 54.403830)  "
"Dhofar 2064"|"Official"|" "|"2014"|"Zufar, Oman"|"H5&sect;"|"9.8 kg"|" "|"(19.109330, 54.941510)  "
"Dhofar 2065 **"|"Official"|" "|"2008"|"Zufar, Oman"|"CO3"|"60 g"|" "|"(18.682380, 54.210020)  "
"Dhofar 2066 **"|"Official"|" "|"2010"|"Zufar, Oman"|"C-ung"|"13 g"|" "|"(19.062130, 54.744420)  "
"Dhofar 2067"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"360 g"|" "|"(18.051200, 54.156300)  "
"Dhofar 2068"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"6.44 kg"|" "|"(18.055830, 54.157320)  "
"Dhofar 2069"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"8.04 kg"|" "|"(18.059880, 54.159270)  "
"Dhofar 2070"|"Official"|" "|"2015"|"Zufar, Oman"|"L4-6#"|"107.1 g"|" "|"(18.224200, 54.276920)  "
"Dhofar 2071"|"Official"|" "|"2015"|"Zufar, Oman"|"H4-6"|"466 g"|" "|"(18.504870, 54.365680)  "
"Dhofar 2072"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"267 g"|" "|"(18.664720, 54.313620)  "
"Dhofar 2073"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"51.9 g"|" "|"(18.709250, 54.312380)  "
"Dhofar 2074"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"929 g"|" "|"(18.716930, 54.314900)  "
"Dhofar 2075"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"6.5 g"|" "|"(18.729770, 54.318820)  "
"Dhofar 2076"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"15.4 g"|" "|"(18.759320, 54.320120)  "
"Dhofar 2077"|"Official"|" "|"2015"|"Zufar, Oman"|"H4#"|"33.6 g"|" "|"(18.753030, 54.312200)  "
"Dhofar 2078"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"241 g"|" "|"(18.879630, 54.274250)  "
"Dhofar 2079"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"13.2 g"|" "|"(18.928770, 54.199480)  "
"Dhofar 2080"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"17.4 g"|" "|"(18.943170, 54.173400)  "
"Dhofar 2081"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"28.5 g"|" "|"(18.945720, 54.149500)  "
"Dhofar 2082"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"1163 g"|" "|"(19.005080, 54.115570)  "
"Dhofar 2083"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"378 g"|" "|"(19.005720, 54.118580)  "
"Dhofar 2084"|"Official"|" "|"2015"|"Zufar, Oman"|"H4-6#"|"89.9 g"|" "|"(19.029370, 54.270100)  "
"Dhofar 2085"|"Official"|" "|"2015"|"Zufar, Oman"|"L5#"|"64.1 g"|" "|"(19.077570, 54.301550)  "
"Dhofar 2086"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"228 g"|" "|"(19.230770, 54.511550)  "
"Dhofar 2087"|"Official"|" "|"2015"|"Zufar, Oman"|"H5#"|"20.2 g"|" "|"(19.429350, 54.487720)  "
"Dhofar 2088"|"Official"|" "|"2015"|"Zufar, Oman"|"L5#"|"73.7 g"|" "|"(19.405200, 54.677570)  "
"Dhofar 2089"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"191.5 g"|" "|"(19.407630, 54.682750)  "
"Dhofar 2090"|"Official"|" "|"2015"|"Zufar, Oman"|"L6"|"805 g"|" "|"(19.432370, 54.722180)  "
"Dhofar 2091"|"Official"|" "|"2015"|"Zufar, Oman"|"L6#"|"392 g"|" "|"(19.432600, 54.721920)  "
"Dhofar 2092 **"|"Official"|" "|"2015"|"Zufar, Oman"|"Eucrite"|"440 g"|" "|"(18.755000, 54.519170)  "
"Dhofar 2093 **"|"Official"|" "|"2014"|"Zufar, Oman"|"Eucrite"|"764 g"|" "|"(18.573300, 54.148150)  "
"Dhofar 2094"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"14.5 g"|" "|"(18.826670, 54.722170)  "
"Dhofar 2095"|"Official"|" "|"2010"|"Zufar, Oman"|"LL5/6"|"96 g"|" "|"(18.814170, 54.721170)  "
"Dhofar 2096 **"|"Official"|" "|"2014"|"Zufar, Oman"|"CK6"|"25.9 g"|" "|"(18.577020, 54.170980)  "
"Dhofar 2097 **"|"Official"|" "|"2014"|"Zufar, Oman"|"CO3.1"|"58.3 g"|" "|"(18.598870, 54.077230)  "
"Dhofar 2098 **"|"Official"|" "|"2007"|"Zufar, Oman"|"H~4&sect;"|"348 g"|" "|"(19.255830, 54.579330)  "
"Dhofar 2099 **"|"Official"|" "|"2005"|"Zufar, Oman"|"L~5&sect;"|"206 g"|" "|"(19.141170, 54.542170)  "
"Dhofar 2100 **"|"Official"|" "|"2014"|"Zufar, Oman"|"L~5&sect;"|"619 g"|" "|"(18.517670, 54.379330)  "
"Dhofar 2101 **"|"Official"|" "|"2016"|"Zufar, Oman"|"Lunar"|"13 g"|" "|"(19.059860, 54.455420)  "
"Dhofar 2102 **"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"111 g"|" "|"(19.147670, 54.655270)  "
"Dhofar 2103"|"Official"|" "|"2010"|"Zufar, Oman"|"L6"|"122 g"|" "|"(18.607070, 54.110620)  "
"Dhofar 2104 **"|"Official"|" "|"2009"|"Zufar, Oman"|"H4"|"40 g"|" "|"(19.129250, 54.600600)  "
"Dhofar 2105"|"Official"|" "|"2009"|"Zufar, Oman"|"H5"|"124 g"|" "|"(18.709280, 54.365070)  "
"Dhofar 2106 **"|"Official"|" "|"2010"|"Zufar, Oman"|"CM2"|"6 g"|" "|"(18.360630, 54.174500)  "
"Dhofar 2107"|"Official"|" "|"2009"|"Zufar, Oman"|"L5"|"244 g"|" "|"(19.168420, 54.753870)  "
"Dhofar 2108"|"Official"|" "|"2011"|"Zufar, Oman"|"L5/6"|"5.27 kg"|" "|"(18.678780, 54.287610)  "
"Dhofar 2115 **"|"Official"|" "|"2018"|"Zufar, Oman"|"Ureilite"|"80.5 kg"|" "|"(19.425170, 54.083970)  "
"Dhofar 2116 **"|"Official"|" "|"2018"|"Zufar, Oman"|"Ureilite"|"4.26 kg"|" "|"(19.424530, 54.083070)  "
"Dhofar 2117 **"|"Official"|" "|"2018"|"Zufar, Oman"|"Ureilite"|"4.91 kg"|" "|"(19.400120, 54.074380)  "
"Dhofar 2118 **"|"Official"|" "|"2018"|"Zufar, Oman"|"Ureilite"|"3.53 kg"|" "|"(19.398930, 54.072000)  "
"Dhofar 2119 **"|"Official"|" "|"2019"|"Zufar, Oman"|"Ureilite"|"8.5 g"|" "|"(19.629780, 54.314770)  "
"Dhofar 2120 **"|"Official"|" "|"2019"|"Zufar, Oman"|"Ureilite"|"1583 g"|" "|"(19.381970, 54.047880)  "
"Dhofar 2121"|"Official"|" "|"2021"|"Zufar, Oman"|"LL6"|"216 g"|" "|"(18.712720, 54.373890)  "
"Dhofar 2122 **"|"Official"|" "|"2018"|"Zufar, Oman"|"Lunar (feldsp. breccia)"|"62.8 g"|" "|"(19.395520, 54.529300)  "
"Dhofar 2124"|"Official"|" "|"2014"|"Zufar, Oman"|"H5"|"14.1 g"|" "|"(19.314880, 54.506660)  "
"Dhofar 2125"|"Official"|" "|"2001"|"Zufar, Oman"|"H5"|"37.45 kg"|" "|"(18.721670, 54.378330)  "
"Dhurmsala"|"Official"|"Y"|"1860"|"Himachal Pradesh, India"|"LL6"|"32 kg"|" "|"(32.233330, 76.466670)  "
"Diablo Pass"|"Official"|" "|"2004"|"Arizona, USA"|"L6"|"247 g"|" "|"(33.663480, -114.292070)  "
"Diamond Valley"|"Official"|" "|"2001"|"Nevada, USA"|"H5"|"440 g"|" "|"(40.081730, -115.936730)  "
"Diamond Valley 002 **"|"Official"|" "|"2011"|"Nevada, USA"|"H6"|"61.2 g"|" "|"(39.955300, -115.938080)  "
"Diamond Valley 003 **"|"Official"|" "|"2011"|"Nevada, USA"|"H6"|"89.5 g"|" "|"(39.934780, -115.983420)  "
"Diamond Valley 004"|"Official"|" "|"2011"|"Nevada, USA"|"H4"|"28.7 g"|" "|"(40.022330, -115.929170)  "
"Diamond Valley 005"|"Official"|" "|"2011"|"Nevada, USA"|"H4"|"52.3 g"|" "|"(40.040000, -115.929170)  "
"Diamond Valley 006"|"Official"|" "|"2011"|"Nevada, USA"|"L6"|"13.2 g"|" "|"(40.036000, -115.925830)  "
"Didim **"|"Official"|"Y"|"2007"|"Aydin, Turkey"|"H3-5"|"3.4 kg"|" "|"(37.351720, 27.329970)  "
"Diego de Almagro 001"|"Official"|" "|"2017"|"Atacama, Chile"|"H6"|"430 g"|" "|"(-26.298610, -70.145280)  "
"Diego de Almagro 002"|"Official"|" "|"2016"|"Atacama, Chile"|"L6"|"1314 g"|" "|"(-26.347780, -70.148610)  "
"Diep River"|"Official"|"Y"|"1906"|"Western Cape, South Africa"|"L6"|"1000 g"|" "|"(-33.750000, 18.566670)  "
"Diepenveen **"|"Official"|"Yp"|"1873"|"Overijssel, Netherlands"|"CM2-an"|"68.4 g"|" "|"(52.293000, 6.125000)  "
"Digor **"|"Official"|" "|"2006"|"Xinjiang, China"|"Iron, IIIAB"|"3.8 kg"|" "|"(42.333330, 89.333330)  "
"Dimboola **"|"Official"|" "|"1944"|"Victoria, Australia"|"H5"|"16 kg"|" "|"(-36.500000, 142.033330)  "
"Dimitrovgrad **"|"Official"|" "|"1949"|"Serbia, Serbia and Montenegro"|"Iron, IIIAB"|"100 kg"|" "|"(43.046390, 22.863890)  "
"Dimmitt"|"Official"|" "|"1942"|"Texas, USA"|"H3.7"|"200 kg"|" "|"(34.583330, -102.166670)  "
"Dimmitt (b)"|"Official"|" "|"1981"|"Texas, USA"|"OC"|"2.8 kg"|" "|"(34.483330, -102.328330)  "
"Dingle Dell **"|"Official"|"Yc"|"2016"|"Western Australia, Australia"|"LL6"|"1150 g"|" "|"(-29.206080, 116.215470)  "
"Dingo Pup Donga"|"Official"|" "|"1965"|"Western Australia, Australia"|"Ureilite"|"122.7 g"|" "|"(-30.433330, 126.100000)  "
"Dishchii'bikoh **"|"Official"|"Yc"|"2016"|"Arizona, USA"|"LL7"|"79.5 g"|" "|"(33.883470, -110.635610)  "
"Dispatch **"|"Official"|" "|"1956"|"Kansas, USA"|"H"|"220 g"|" "|"(39.500000, -98.533330)  "
"Distrito Quebracho **"|"Official"|"Y"|"1957"|"Entre Rios, Argentina"|"H4"|"400 g"|" "|"(-31.883330, -60.466670)  "
"Divnoe **"|"Official"|" "|"1981"|"Stavropol'skiy kray, Russia"|"Achondrite-ung"|"12.7 kg"|" "|"(45.700000, 43.700000)  "
"Dix"|"Official"|" "|"1927"|"Nebraska, USA"|"L6"|"44 kg"|" "|"(41.233330, -103.483330)  "
"Djadjarm **"|"Official"|"Yp"|"2020"|"Khorasan, Iran"|"L6"|"3.1 kg"|" "|"(36.865550, 56.229450)  "
"Djati-Pengilon"|"Official"|"Y"|"1884"|"Jawa Timur, Indonesia"|"H6"|"166 kg"|" "|"(-7.500000, 111.500000)  "
"Djebel Chaab 001"|"Official"|" "|"2003"|"Adrar, Algeria"|"L/LL6"|"1388 g"|" "|"(25.223670, 0.845600)  "
"Djebel Chaab 002"|"Official"|" "|"2003"|"Adrar, Algeria"|"LL6"|"30.62 kg"|" "|"(25.155920, 0.822130)  "
"Djebel Chaab 003"|"Official"|" "|"2003"|"Adrar, Algeria"|"L6"|"4.57 kg"|" "|"(25.086830, 0.832400)  "
"Djebel Chaab 004 **"|"Official"|" "|"2022"|"Adrar, Algeria"|"Diogenite-an"|"2.08 kg"|" "|"(25.338050, 1.143630)  "
"Djebel In-Azzene **"|"Official"|" "|"1990"|"Adrar, Algeria"|"Iron, IIIAB"|"12.5 kg"|" "|"(27.866670, 0.450000)  "
"Djermaia **"|"Official"|"Y"|"1961"|"Chari-Baguirmi, Chad"|"H3-6"|"3.95 kg"|" "|"(12.733330, 15.050000)  "
"Djoua 001 **"|"Official"|" "|"2021"|"Illizi, Algeria"|"Aubrite"|"22.51 kg"|" "|"(28.045000, 8.163000)  "
"Djoumine **"|"Official"|"Y"|"1999"|"Banzart, Tunisia"|"H5-6"|"10 kg"|" "|"(36.950000, 9.550000)  "
"Dokachi"|"Official"|"Y"|"1903"|"Dhaka, Bangladesh"|"H5"|"3.84 kg"|" "|"(23.500000, 90.333330)  "
"Dokuzaga&ccedil; **"|"Official"|" "|"2015"|"Van, Turkey"|"Iron, IIIAB"|"81.4 kg"|" "|"(38.310550, 43.052630)  "
"Dolgovoli"|"Official"|"Y"|"1864"|"Volyn, Ukraine"|"L6"|"1600 g"|" "|"(50.750000, 25.300000)  "
"Dolores **"|"Official"|" "|"2001"|"Tarapaca, Chile"|"Iron, IIIAB"|"4.33 kg"|" "|"(-19.650000, -69.950000)  "
"Domanitch"|"Official"|"Y"|"1907"|"Bursa, Turkey"|"L5"|"438 g"|" "|"(40.000000, 29.000000)  "
"Domeyko **"|"Official"|" "|"2000"|"Antofagasta, Chile"|"Iron, IIIAB"|"13.88 kg"|" "|"(-24.218400, -69.089920)  "
"Dominion Range 85500"|"Official"|" "|"1985 or 1986"|"Antarctica"|"H5"|"59.8 g"|"9(3) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85501"|"Official"|" "|"1985 or 1986"|"Antarctica"|"H5"|"126.2 g"|"10(1) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85502"|"Official"|" "|"1985 or 1986"|"Antarctica"|"L6"|"302 g"|"10(1) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85503"|"Official"|" "|"1985 or 1986"|"Antarctica"|"L6"|"720 g"|"10(1) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85504"|"Official"|" "|"1985 or 1986"|"Antarctica"|"L4"|"120.6 g"|"10(1) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85505 **"|"Official"|" "|"1985 or 1986"|"Antarctica"|"LL5"|"31.4 g"|"10(2) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85506 **"|"Official"|" "|"1985 or 1986"|"Antarctica"|"LL5"|"58.8 g"|"10(2) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85507"|"Official"|" "|"1985 or 1986"|"Antarctica"|"H5"|"189.9 g"|"10(2) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85508"|"Official"|" "|"1985 or 1986"|"Antarctica"|"H6"|"14 g"|"10(2) ANSMET"|"(-85.333330, 166.500000)  "
"Dominion Range 85509"|"Official"|" "|"1985 or 1986"|"Antarctica"|"L6&para;"|"76.1 g"|"10(2) ANSMET"|"(-85.333330, 166.500000)  "
