"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Lewis Cliff 87033"|"Official"|" "|"1987"|"Antarctica"|"H5"|"1264 g"|"12(1) ANSMET"|"(-84.458100, 161.513000)  "
"Lewis Cliff 87034"|"Official"|" "|"1987"|"Antarctica"|"H5"|"735 g"|"12(1) ANSMET"|"(-84.462800, 161.544000)  "
"Lewis Cliff 87035"|"Official"|" "|"1987"|"Antarctica"|"L6"|"413 g"|"12(1) ANSMET"|"(-84.378040, 161.124750)  "
"Lewis Cliff 87036"|"Official"|" "|"1987"|"Antarctica"|"L6"|"225 g"|"12(1) ANSMET"|"(-84.348190, 161.363590)  "
"Lewis Cliff 87037"|"Official"|" "|"1987"|"Antarctica"|"H5"|"232 g"|"12(1) ANSMET"|"(-84.473800, 161.488000)  "
"Lewis Cliff 87038"|"Official"|" "|"1987"|"Antarctica"|"L6"|"428 g"|"12(1) ANSMET"|"(-84.355580, 161.306810)  "
"Lewis Cliff 87039"|"Official"|" "|"1987"|"Antarctica"|"H6"|"309 g"|"12(1) ANSMET"|"(-84.353630, 161.359330)  "
"Lewis Cliff 87040"|"Official"|" "|"1987"|"Antarctica"|"L6"|"418 g"|"12(1) ANSMET"|"(-84.348660, 161.395990)  "
"Lewis Cliff 87041"|"Official"|" "|"1987"|"Antarctica"|"H5"|"181.6 g"|"12(1) ANSMET"|"(-84.272650, 161.717940)  "
"Lewis Cliff 87042"|"Official"|" "|"1987"|"Antarctica"|"L6"|"212 g"|"12(1) ANSMET"|"(-84.367760, 161.258170)  "
"Lewis Cliff 87043"|"Official"|" "|"1987"|"Antarctica"|"H5"|"202 g"|"12(1) ANSMET"|"(-84.442500, 160.943000)  "
"Lewis Cliff 87044"|"Official"|" "|"1987"|"Antarctica"|"H6"|"535 g"|"12(1) ANSMET"|"(-84.346290, 161.289530)  "
"Lewis Cliff 87045"|"Official"|" "|"1987"|"Antarctica"|"L6"|"245 g"|"12(1) ANSMET"|"(-84.367340, 161.252710)  "
"Lewis Cliff 87046"|"Official"|" "|"1987"|"Antarctica"|"L6"|"440 g"|"12(1) ANSMET"|"(-84.366280, 161.201420)  "
"Lewis Cliff 87047 **"|"Official"|" "|"1987"|"Antarctica"|"H6"|"456 g"|"12(1) ANSMET"|"(-84.353170, 161.425880)  "
"Lewis Cliff 87048"|"Official"|" "|"1987"|"Antarctica"|"H6"|"278 g"|"12(1) ANSMET"|"(-84.350730, 161.321620)  "
"Lewis Cliff 87049"|"Official"|" "|"1987"|"Antarctica"|"L4"|"310 g"|"12(1) ANSMET"|"(-84.353380, 161.357770)  "
"Lewis Cliff 87050"|"Official"|" "|"1987"|"Antarctica"|"H6"|"129.7 g"|"12(1) ANSMET"|"(-84.346820, 161.321870)  "
"Lewis Cliff 87051 **"|"Official"|" "|"1987"|"Antarctica"|"Angrite"|"0.6 g"|"12(1) ANSMET"|"(-84.348000, 161.482400)  "
"Lewis Cliff 87052"|"Official"|" "|"1987"|"Antarctica"|"H6"|"2.8 g"|"12(1) ANSMET"|"(-84.253880, 161.480600)  "
"Lewis Cliff 87053 **"|"Official"|" "|"1987"|"Antarctica"|"Howardite"|"0.4 g"|"12(1) ANSMET"|"(-84.346730, 161.479770)  "
"Lewis Cliff 87054"|"Official"|" "|"1987"|"Antarctica"|"H5"|"5.8 g"|"15(1) ANSMET"|"(-84.254270, 161.471070)  "
"Lewis Cliff 87055"|"Official"|" "|"1987"|"Antarctica"|"H6"|"150 g"|"12(1) ANSMET"|"(-84.380520, 162.039640)  "
"Lewis Cliff 87056"|"Official"|" "|"1987"|"Antarctica"|"Aubrite"|"0.1 g"|"16(1) ANSMET"|"(-84.345320, 161.478090)  "
"Lewis Cliff 87057 **"|"Official"|" "|"1987"|"Antarctica"|"E3-an"|"0.4 g"|"15(1) ANSMET"|"(-84.346650, 161.325620)  "
"Lewis Cliff 87058"|"Official"|" "|"1987"|"Antarctica"|"L6"|"7.3 g"|"12(1) ANSMET"|"(-84.253950, 161.353380)  "
"Lewis Cliff 87059"|"Official"|" "|"1987"|"Antarctica"|"H5"|"13.2 g"|"15(1) ANSMET"|"(-84.346270, 161.468620)  "
"Lewis Cliff 87060"|"Official"|" "|"1987"|"Antarctica"|"H6"|"0.8 g"|"12(1) ANSMET"|"(-84.347810, 161.482510)  "
"Lewis Cliff 87061"|"Official"|" "|"1987"|"Antarctica"|"L6"|"14 g"|"12(1) ANSMET"|"(-84.260020, 161.364960)  "
"Lewis Cliff 87062"|"Official"|" "|"1987"|"Antarctica"|"L6"|"24 g"|"12(1) ANSMET"|"(-84.254240, 161.360280)  "
"Lewis Cliff 87063"|"Official"|" "|"1987"|"Antarctica"|"H6"|"25 g"|"12(1) ANSMET"|"(-84.253970, 161.373940)  "
"Lewis Cliff 87064 **"|"Official"|" "|"1987"|"Antarctica"|"H3.5"|"6.7 g"|"15(1) ANSMET"|"(-84.253600, 161.389950)  "
"Lewis Cliff 87065"|"Official"|" "|"1987"|"Antarctica"|"L5"|"6.1 g"|"15(1) ANSMET"|"(-84.253300, 161.388040)  "
"Lewis Cliff 87066"|"Official"|" "|"1987"|"Antarctica"|"L6"|"7.2 g"|"12(1) ANSMET"|"(-84.254290, 161.386600)  "
"Lewis Cliff 87068"|"Official"|" "|"1987"|"Antarctica"|"H6"|"30.1 g"|"15(1) ANSMET"|"(-84.254850, 161.385060)  "
"Lewis Cliff 87069"|"Official"|" "|"1987"|"Antarctica"|"L6"|"10.3 g"|"12(1) ANSMET"|"(-84.254150, 161.386110)  "
"Lewis Cliff 87070"|"Official"|" "|"1987"|"Antarctica"|"L5"|"2.6 g"|"12(1) ANSMET"|"(-84.255010, 161.433140)  "
"Lewis Cliff 87071"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"5.3 g"|"12(1) ANSMET"|"(-84.253880, 161.389580)  "
"Lewis Cliff 87072"|"Official"|" "|"1987"|"Antarctica"|"L6"|"11.1 g"|"12(1) ANSMET"|"(-84.254180, 161.389860)  "
"Lewis Cliff 87073"|"Official"|" "|"1987"|"Antarctica"|"H5"|"13.3 g"|"15(1) ANSMET"|"(-84.253880, 161.374250)  "
"Lewis Cliff 87074"|"Official"|" "|"1987"|"Antarctica"|"H5"|"12.8 g"|"15(1) ANSMET"|"(-84.254400, 161.391240)  "
"Lewis Cliff 87075"|"Official"|" "|"1987"|"Antarctica"|"H5"|"13.7 g"|"15(1) ANSMET"|"(-84.252970, 161.383590)  "
"Lewis Cliff 87076"|"Official"|" "|"1987"|"Antarctica"|"H6"|"51.7 g"|"12(1) ANSMET"|"(-84.253150, 161.371590)  "
"Lewis Cliff 87077"|"Official"|" "|"1987"|"Antarctica"|"H5"|"8.4 g"|"15(1) ANSMET"|"(-84.254350, 161.385850)  "
"Lewis Cliff 87078"|"Official"|" "|"1987"|"Antarctica"|"H6"|"6.2 g"|"15(1) ANSMET"|"(-84.252970, 161.383620)  "
"Lewis Cliff 87079"|"Official"|" "|"1987"|"Antarctica"|"H5"|"5.2 g"|"15(1) ANSMET"|"(-84.253200, 161.380910)  "
"Lewis Cliff 87080"|"Official"|" "|"1987"|"Antarctica"|"H5"|"10.6 g"|"15(1) ANSMET"|"(-84.254040, 161.383670)  "
"Lewis Cliff 87081"|"Official"|" "|"1987"|"Antarctica"|"H5"|"24.3 g"|"15(1) ANSMET"|"(-84.253300, 161.390640)  "
"Lewis Cliff 87082"|"Official"|" "|"1987"|"Antarctica"|"H5"|"14.3 g"|"15(1) ANSMET"|"(-84.253310, 161.389680)  "
"Lewis Cliff 87083"|"Official"|" "|"1987"|"Antarctica"|"L6"|"82.9 g"|"12(1) ANSMET"|"(-84.253930, 161.383840)  "
"Lewis Cliff 87084"|"Official"|" "|"1987"|"Antarctica"|"H5"|"8.5 g"|"15(1) ANSMET"|"(-84.253610, 161.370720)  "
"Lewis Cliff 87085"|"Official"|" "|"1987"|"Antarctica"|"H5"|"9.3 g"|"15(1) ANSMET"|"(-84.254420, 161.367570)  "
"Lewis Cliff 87086"|"Official"|" "|"1987"|"Antarctica"|"H5"|"8 g"|"15(1) ANSMET"|"(-84.254280, 161.384540)  "
"Lewis Cliff 87087"|"Official"|" "|"1987"|"Antarctica"|"H5"|"23 g"|"15(1) ANSMET"|"(-84.253190, 161.395340)  "
"Lewis Cliff 87088"|"Official"|" "|"1987"|"Antarctica"|"H4"|"12.7 g"|"15(1) ANSMET"|"(-84.253840, 161.400190)  "
"Lewis Cliff 87089"|"Official"|" "|"1987"|"Antarctica"|"H5"|"6.8 g"|"15(1) ANSMET"|"(-84.254770, 161.412710)  "
"Lewis Cliff 87090"|"Official"|" "|"1987"|"Antarctica"|"L6"|"12.5 g"|"12(1) ANSMET"|"(-84.340500, 161.395290)  "
"Lewis Cliff 87091"|"Official"|" "|"1987"|"Antarctica"|"H6"|"4 g"|"12(1) ANSMET"|"(-84.344360, 161.467490)  "
"Lewis Cliff 87092"|"Official"|" "|"1987"|"Antarctica"|"H6"|"15.3 g"|"12(1) ANSMET"|"(-84.344260, 161.410920)  "
"Lewis Cliff 87093 **"|"Official"|" "|"1987"|"Antarctica"|"L3.8"|"7 g"|"15(1) ANSMET"|"(-84.253300, 161.410610)  "
"Lewis Cliff 87094"|"Official"|" "|"1987"|"Antarctica"|"L6"|"2.6 g"|"15(2) ANSMET"|"(-84.340260, 161.403090)  "
"Lewis Cliff 87095"|"Official"|" "|"1987"|"Antarctica"|"H5"|"75.3 g"|"12(1) ANSMET"|"(-84.350640, 161.386140)  "
"Lewis Cliff 87096"|"Official"|" "|"1987"|"Antarctica"|"H6"|"2.6 g"|"15(1) ANSMET"|"(-84.344940, 161.412950)  "
"Lewis Cliff 87097"|"Official"|" "|"1987"|"Antarctica"|"H5"|"4.3 g"|"15(1) ANSMET"|"(-84.344360, 161.467480)  "
"Lewis Cliff 87098"|"Official"|" "|"1987"|"Antarctica"|"H5"|"11.6 g"|"15(1) ANSMET"|"(-84.254290, 161.398430)  "
"Lewis Cliff 87099"|"Official"|" "|"1987"|"Antarctica"|"H5"|"2.4 g"|"15(1) ANSMET"|"(-84.253090, 161.400770)  "
"Lewis Cliff 87100"|"Official"|" "|"1987"|"Antarctica"|"H6"|"0.6 g"|"15(1) ANSMET"|"(-84.345270, 161.304340)  "
"Lewis Cliff 87102"|"Official"|" "|"1987"|"Antarctica"|"H6"|"15.8 g"|"12(1) ANSMET"|"(-84.253690, 161.409460)  "
"Lewis Cliff 87104"|"Official"|" "|"1987"|"Antarctica"|"H6"|"9.6 g"|"12(1) ANSMET"|"(-84.341840, 161.405390)  "
"Lewis Cliff 87105"|"Official"|" "|"1987"|"Antarctica"|"H6"|"15.9 g"|"12(1) ANSMET"|"(-84.254030, 161.396330)  "
"Lewis Cliff 87106"|"Official"|" "|"1987"|"Antarctica"|"H6"|"81.6 g"|"12(1) ANSMET"|"(-84.344340, 161.378060)  "
"Lewis Cliff 87107"|"Official"|" "|"1987"|"Antarctica"|"L6"|"20.4 g"|"12(1) ANSMET"|"(-84.254230, 161.398170)  "
"Lewis Cliff 87108"|"Official"|" "|"1987"|"Antarctica"|"H5"|"7.3 g"|"15(1) ANSMET"|"(-84.253120, 161.393550)  "
"Lewis Cliff 87109 **"|"Official"|" "|"1987"|"Antarctica"|"Iron, ungrouped"|"0.9 g"|"12(3) ANSMET"|"(-84.254160, 161.408470)  "
"Lewis Cliff 87110"|"Official"|" "|"1987"|"Antarctica"|"H5"|"12.3 g"|"15(1) ANSMET"|"(-84.253280, 161.405960)  "
"Lewis Cliff 87112"|"Official"|" "|"1987"|"Antarctica"|"L5"|"8 g"|"15(1) ANSMET"|"(-84.254690, 161.410200)  "
"Lewis Cliff 87113"|"Official"|" "|"1987"|"Antarctica"|"L6"|"97.8 g"|"12(1) ANSMET"|"(-84.363260, 161.266070)  "
"Lewis Cliff 87114"|"Official"|" "|"1987"|"Antarctica"|"L6"|"3.1 g"|"12(1) ANSMET"|"(-84.365380, 161.369750)  "
"Lewis Cliff 87115"|"Official"|" "|"1987"|"Antarctica"|"H6"|"30.4 g"|"14(2) ANSMET"|"(-84.253210, 161.395720)  "
"Lewis Cliff 87116"|"Official"|" "|"1987"|"Antarctica"|"H5"|"6.6 g"|"15(1) ANSMET"|"(-84.254190, 161.408370)  "
"Lewis Cliff 87117"|"Official"|" "|"1987"|"Antarctica"|"H6"|"6.7 g"|"15(1) ANSMET"|"(-84.253770, 161.400020)  "
"Lewis Cliff 87118"|"Official"|" "|"1987"|"Antarctica"|"L6"|"27.2 g"|"12(1) ANSMET"|"(-84.365890, 161.184160)  "
"Lewis Cliff 87119 **"|"Official"|" "|"1987"|"Antarctica"|"EL6"|"12 g"|"12(1) ANSMET"|"(-84.253690, 161.405910)  "
"Lewis Cliff 87120"|"Official"|" "|"1987"|"Antarctica"|"L6"|"6.3 g"|"12(1) ANSMET"|"(-84.253850, 161.400950)  "
"Lewis Cliff 87121"|"Official"|" "|"1987"|"Antarctica"|"H5"|"3.8 g"|"15(1) ANSMET"|"(-84.254600, 161.419000)  "
"Lewis Cliff 87122"|"Official"|" "|"1987"|"Antarctica"|"L6"|"2.1 g"|"12(1) ANSMET"|"(-84.253280, 161.420770)  "
"Lewis Cliff 87123"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"43.9 g"|"12(1) ANSMET"|"(-84.253560, 161.409790)  "
"Lewis Cliff 87124"|"Official"|" "|"1987"|"Antarctica"|"H6"|"3.7 g"|"15(1) ANSMET"|"(-84.253970, 161.439400)  "
"Lewis Cliff 87125"|"Official"|" "|"1987"|"Antarctica"|"H6"|"4.3 g"|"12(1) ANSMET"|"(-84.254890, 161.460720)  "
"Lewis Cliff 87126"|"Official"|" "|"1987"|"Antarctica"|"L6"|"15.8 g"|"12(1) ANSMET"|"(-84.253630, 161.468330)  "
"Lewis Cliff 87127"|"Official"|" "|"1987"|"Antarctica"|"H6"|"12.7 g"|"14(2) ANSMET"|"(-84.253440, 161.439180)  "
"Lewis Cliff 87128"|"Official"|" "|"1987"|"Antarctica"|"H5"|"18.5 g"|"14(2) ANSMET"|"(-84.253660, 161.414270)  "
"Lewis Cliff 87129"|"Official"|" "|"1987"|"Antarctica"|"L5"|"10.2 g"|"14(2) ANSMET"|"(-84.254760, 161.455240)  "
"Lewis Cliff 87133"|"Official"|" "|"1987"|"Antarctica"|"L4"|"2.4 g"|"15(1) ANSMET"|"(-84.254230, 161.449680)  "
"Lewis Cliff 87134"|"Official"|" "|"1987"|"Antarctica"|"H6"|"9.6 g"|"15(1) ANSMET"|"(-84.254110, 161.428810)  "
"Lewis Cliff 87135"|"Official"|" "|"1987"|"Antarctica"|"L6"|"11 g"|"12(1) ANSMET"|"(-84.254260, 161.455190)  "
"Lewis Cliff 87136"|"Official"|" "|"1987"|"Antarctica"|"H5"|"4 g"|"12(1) ANSMET"|"(-84.254350, 161.416020)  "
"Lewis Cliff 87137"|"Official"|" "|"1987"|"Antarctica"|"L4"|"20.7 g"|"14(2) ANSMET"|"(-84.253590, 161.409150)  "
"Lewis Cliff 87138"|"Official"|" "|"1987"|"Antarctica"|"H6"|"4.9 g"|"15(1) ANSMET"|"(-84.253450, 161.416610)  "
"Lewis Cliff 87139"|"Official"|" "|"1987"|"Antarctica"|"H5"|"2.4 g"|"15(1) ANSMET"|"(-84.254530, 161.427630)  "
"Lewis Cliff 87140"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"7.7 g"|"12(1) ANSMET"|"(-84.254430, 161.416960)  "
"Lewis Cliff 87141"|"Official"|" "|"1987"|"Antarctica"|"H6"|"7.9 g"|"15(1) ANSMET"|"(-84.355730, 161.357200)  "
"Lewis Cliff 87142"|"Official"|" "|"1987"|"Antarctica"|"H6"|"4.1 g"|"12(1) ANSMET"|"(-84.359340, 161.373220)  "
"Lewis Cliff 87143"|"Official"|" "|"1987"|"Antarctica"|"L6"|"112.9 g"|"12(1) ANSMET"|"(-84.349340, 161.324190)  "
"Lewis Cliff 87144"|"Official"|" "|"1987"|"Antarctica"|"H5"|"22.3 g"|"14(2) ANSMET"|"(-84.272420, 161.720120)  "
"Lewis Cliff 87145"|"Official"|" "|"1987"|"Antarctica"|"L6"|"9.7 g"|"12(1) ANSMET"|"(-84.345280, 161.378650)  "
"Lewis Cliff 87146"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"2 g"|"12(1) ANSMET"|"(-84.346460, 161.327240)  "
"Lewis Cliff 87147"|"Official"|" "|"1987"|"Antarctica"|"L4"|"5.7 g"|"15(1) ANSMET"|"(-84.362450, 161.374310)  "
"Lewis Cliff 87148 **"|"Official"|" "|"1987"|"Antarctica"|"CM2"|"42.5 g"|"12(1) ANSMET"|"(-84.362930, 161.223630)  "
"Lewis Cliff 87149"|"Official"|" "|"1987"|"Antarctica"|"L6"|"2.1 g"|"12(1) ANSMET"|"(-84.342350, 161.260950)  "
"Lewis Cliff 87150"|"Official"|" "|"1987"|"Antarctica"|"H5"|"16.8 g"|"14(2) ANSMET"|"(-84.346660, 161.273970)  "
"Lewis Cliff 87151"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"21.5 g"|"12(1) ANSMET"|"(-84.355800, 161.306290)  "
"Lewis Cliff 87152"|"Official"|" "|"1987"|"Antarctica"|"L6"|"0.6 g"|"12(1) ANSMET"|"(-84.345180, 161.305750)  "
"Lewis Cliff 87153"|"Official"|" "|"1987"|"Antarctica"|"L6"|"34.1 g"|"12(1) ANSMET"|"(-84.362070, 161.371960)  "
"Lewis Cliff 87154"|"Official"|" "|"1987"|"Antarctica"|"H6"|"61.4 g"|"12(1) ANSMET"|"(-84.358500, 161.394910)  "
"Lewis Cliff 87155"|"Official"|" "|"1987"|"Antarctica"|"H5"|"54 g"|"12(1) ANSMET"|"(-84.360250, 161.228180)  "
"Lewis Cliff 87156"|"Official"|" "|"1987"|"Antarctica"|"L5"|"0.5 g"|"15(1) ANSMET"|"(-84.343830, 161.377020)  "
"Lewis Cliff 87157"|"Official"|" "|"1987"|"Antarctica"|"H5"|"19.4 g"|"14(2) ANSMET"|"(-84.348530, 161.325020)  "
"Lewis Cliff 87158"|"Official"|" "|"1987"|"Antarctica"|"L6"|"28.9 g"|"12(1) ANSMET"|"(-84.365080, 161.374780)  "
"Lewis Cliff 87159"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"0.3 g"|"12(1) ANSMET"|"(-84.346340, 161.250890)  "
"Lewis Cliff 87160"|"Official"|" "|"1987"|"Antarctica"|"H5"|"0.6 g"|"15(1) ANSMET"|"(-84.345250, 161.378660)  "
"Lewis Cliff 87161"|"Official"|" "|"1987"|"Antarctica"|"H6"|"20 g"|"12(1) ANSMET"|"(-84.341760, 161.243300)  "
"Lewis Cliff 87162"|"Official"|" "|"1987"|"Antarctica"|"H5"|"35.3 g"|"14(2) ANSMET"|"(-84.348080, 161.324390)  "
"Lewis Cliff 87163"|"Official"|" "|"1987"|"Antarctica"|"H5"|"0.3 g"|"15(1) ANSMET"|"(-84.357030, 161.362910)  "
"Lewis Cliff 87164"|"Official"|" "|"1987"|"Antarctica"|"L6"|"0.7 g"|"15(1) ANSMET"|"(-84.346530, 161.341140)  "
"Lewis Cliff 87165 **"|"Official"|" "|"1987"|"Antarctica"|"Ureilite"|"5 g"|"12(1) ANSMET"|"(-84.342730, 161.398840)  "
"Lewis Cliff 87166"|"Official"|" "|"1987"|"Antarctica"|"L6"|"122.7 g"|"12(1) ANSMET"|"(-84.367770, 161.299760)  "
"Lewis Cliff 87167 **"|"Official"|" "|"1987"|"Antarctica"|"CM2"|"1.4 g"|"11(2) ANSMET"|"(-84.344080, 161.436460)  "
"Lewis Cliff 87169"|"Official"|" "|"1987"|"Antarctica"|"L6"|"169.8 g"|"12(1) ANSMET"|"(-84.369760, 161.225360)  "
"Lewis Cliff 87170"|"Official"|" "|"1987"|"Antarctica"|"L6"|"0.2 g"|"12(1) ANSMET"|"(-84.346640, 161.327820)  "
"Lewis Cliff 87171"|"Official"|" "|"1987"|"Antarctica"|"H5"|"95.6 g"|"12(1) ANSMET"|"(-84.354320, 161.199740)  "
"Lewis Cliff 87172"|"Official"|" "|"1987"|"Antarctica"|"H5"|"93.2 g"|"12(1) ANSMET"|"(-84.354000, 161.383060)  "
"Lewis Cliff 87173"|"Official"|" "|"1987"|"Antarctica"|"L6"|"45.1 g"|"12(1) ANSMET"|"(-84.347900, 161.443100)  "
"Lewis Cliff 87174"|"Official"|" "|"1987"|"Antarctica"|"L6"|"101.5 g"|"12(1) ANSMET"|"(-84.352310, 161.201660)  "
"Lewis Cliff 87175"|"Official"|" "|"1987"|"Antarctica"|"L6"|"127.4 g"|"12(1) ANSMET"|"(-84.354360, 161.135180)  "
"Lewis Cliff 87176"|"Official"|" "|"1987"|"Antarctica"|"H6"|"34.2 g"|"14(2) ANSMET"|"(-84.346740, 161.329790)  "
"Lewis Cliff 87177"|"Official"|" "|"1987"|"Antarctica"|"H5"|"12.2 g"|"14(2) ANSMET"|"(-84.344340, 161.468080)  "
"Lewis Cliff 87179"|"Official"|" "|"1987"|"Antarctica"|"L6"|"4.9 g"|"12(1) ANSMET"|"(-84.274650, 161.404750)  "
"Lewis Cliff 87180"|"Official"|" "|"1987"|"Antarctica"|"H4"|"36.6 g"|"15(2) ANSMET"|"(-84.271620, 161.389520)  "
"Lewis Cliff 87181"|"Official"|" "|"1987"|"Antarctica"|"LL6"|"38.3 g"|"12(1) ANSMET"|"(-84.390700, 161.268000)  "
"Lewis Cliff 87182"|"Official"|" "|"1987"|"Antarctica"|"L6"|"60.1 g"|"12(1) ANSMET"|"(-84.348580, 161.406910)  "
"Lewis Cliff 87183"|"Official"|" "|"1987"|"Antarctica"|"H5"|"57.9 g"|"12(1) ANSMET"|"(-84.273450, 161.702530)  "
"Lewis Cliff 87184"|"Official"|" "|"1987"|"Antarctica"|"H5"|"47.2 g"|"15(2) ANSMET"|"(-84.273390, 161.700390)  "
"Lewis Cliff 87185"|"Official"|" "|"1987"|"Antarctica"|"H5"|"5.4 g"|"15(2) ANSMET"|"(-84.273290, 161.701850)  "
"Lewis Cliff 87186"|"Official"|" "|"1987"|"Antarctica"|"H5"|"27.4 g"|"15(2) ANSMET"|"(-84.273370, 161.702740)  "
"Lewis Cliff 87187"|"Official"|" "|"1987"|"Antarctica"|"L6"|"6.3 g"|"12(1) ANSMET"|"(-84.272470, 161.719670)  "
"Lewis Cliff 87188"|"Official"|" "|"1987"|"Antarctica"|"H5"|"11 g"|"15(2) ANSMET"|"(-84.272500, 161.717050)  "
"Lewis Cliff 87189"|"Official"|" "|"1987"|"Antarctica"|"H6"|"30.6 g"|"12(1) ANSMET"|"(-84.272550, 161.718000)  "
"Lewis Cliff 87190"|"Official"|" "|"1987"|"Antarctica"|"H5"|"24.1 g"|"15(2) ANSMET"|"(-84.253660, 161.406340)  "
"Lewis Cliff 87191"|"Official"|" "|"1987"|"Antarctica"|"H5"|"6.7 g"|"15(2) ANSMET"|"(-84.273320, 161.700610)  "
"Lewis Cliff 87192"|"Official"|" "|"1987"|"Antarctica"|"L6"|"24 g"|"12(1) ANSMET"|"(-84.439700, 160.820000)  "
"Lewis Cliff 87193"|"Official"|" "|"1987"|"Antarctica"|"L6"|"24.6 g"|"12(1) ANSMET"|"(-84.272500, 161.719750)  "
"Lewis Cliff 87194"|"Official"|" "|"1987"|"Antarctica"|"H6"|"57.7 g"|"12(1) ANSMET"|"(-84.348810, 161.447190)  "
"Lewis Cliff 87195"|"Official"|" "|"1987"|"Antarctica"|"H5"|"22.1 g"|"15(2) ANSMET"|"(-84.346750, 161.322050)  "
"Lewis Cliff 87196"|"Official"|" "|"1987"|"Antarctica"|"L6"|"83.3 g"|"12(1) ANSMET"|"(-84.379970, 161.182020)  "
"Lewis Cliff 87197"|"Official"|" "|"1987"|"Antarctica"|"H5"|"10.4 g"|"15(2) ANSMET"|"(-84.273570, 161.695590)  "
"Lewis Cliff 87198"|"Official"|" "|"1987"|"Antarctica"|"H5"|"47.2 g"|"15(2) ANSMET"|"(-84.273220, 161.703560)  "
"Lewis Cliff 87199"|"Official"|" "|"1987"|"Antarctica"|"L6"|"113.7 g"|"12(1) ANSMET"|"(-84.273570, 161.696010)  "
"Lewis Cliff 87200"|"Official"|" "|"1987"|"Antarctica"|"H4"|"17.1 g"|"15(2) ANSMET"|"(-84.384070, 162.092830)  "
"Lewis Cliff 87201"|"Official"|" "|"1987"|"Antarctica"|"H5"|"19.5 g"|"15(2) ANSMET"|"(-84.273200, 161.699240)  "
"Lewis Cliff 87202"|"Official"|" "|"1987"|"Antarctica"|"H5"|"20.8 g"|"15(2) ANSMET"|"(-84.272570, 161.716450)  "
"Lewis Cliff 87203"|"Official"|" "|"1987"|"Antarctica"|"H6"|"20.7 g"|"12(1) ANSMET"|"(-84.273590, 161.694980)  "
"Lewis Cliff 87204"|"Official"|" "|"1987"|"Antarctica"|"H5"|"47.7 g"|"15(2) ANSMET"|"(-84.273410, 161.702620)  "
"Lewis Cliff 87205"|"Official"|" "|"1987"|"Antarctica"|"H5"|"51.3 g"|"12(1) ANSMET"|"(-84.272600, 161.716320)  "
"Lewis Cliff 87206"|"Official"|" "|"1987"|"Antarctica"|"H5"|"6.3 g"|"15(2) ANSMET"|"(-84.272340, 161.720480)  "
"Lewis Cliff 87207"|"Official"|" "|"1987"|"Antarctica"|"H4"|"40.2 g"|"14(2) ANSMET"|"(-84.273420, 161.698470)  "
"Lewis Cliff 87208 **"|"Official"|" "|"1987"|"Antarctica"|"L3.4"|"34.5 g"|"12(1) ANSMET"|"(-84.458800, 161.399000)  "
"Lewis Cliff 87209"|"Official"|" "|"1987"|"Antarctica"|"H4"|"53.6 g"|"12(1) ANSMET"|"(-84.345240, 161.410050)  "
"Lewis Cliff 87210"|"Official"|" "|"1987"|"Antarctica"|"H5"|"119.5 g"|"15(2) ANSMET"|"(-84.372400, 161.105900)  "
"Lewis Cliff 87212"|"Official"|" "|"1987"|"Antarctica"|"H6"|"7.7 g"|"15(1) ANSMET"|"(-84.272600, 161.716410)  "
"Lewis Cliff 87213"|"Official"|" "|"1987"|"Antarctica"|"H4"|"56.1 g"|"12(1) ANSMET"|"(-84.342230, 161.422080)  "
"Lewis Cliff 87214 **"|"Official"|" "|"1987"|"Antarctica"|"CK4"|"0.4 g"|"12(1) ANSMET"|"(-84.342420, 161.252520)  "
"Lewis Cliff 87215"|"Official"|" "|"1987"|"Antarctica"|"H5"|"26.3 g"|"15(2) ANSMET"|"(-84.272940, 161.710180)  "
"Lewis Cliff 87216"|"Official"|" "|"1987"|"Antarctica"|"H5"|"7.3 g"|"15(2) ANSMET"|"(-84.272650, 161.716790)  "
"Lewis Cliff 87217"|"Official"|" "|"1987"|"Antarctica"|"H5"|"25.6 g"|"15(2) ANSMET"|"(-84.272840, 161.713440)  "
"Lewis Cliff 87218"|"Official"|" "|"1987"|"Antarctica"|"L6"|"0.8 g"|"12(1) ANSMET"|"(-84.345130, 161.305760)  "
"Lewis Cliff 87219"|"Official"|" "|"1987"|"Antarctica"|"H5"|"21.5 g"|"15(2) ANSMET"|"(-84.272420, 161.719020)  "
"Lewis Cliff 87220 **"|"Official"|" "|"1987"|"Antarctica"|"E3-an"|"6.7 g"|"15(2) ANSMET"|"(-84.342340, 161.251390)  "
"Lewis Cliff 87221"|"Official"|" "|"1987"|"Antarctica"|"H6"|"15.1 g"|"12(1) ANSMET"|"(-84.344110, 161.194580)  "
"Lewis Cliff 87222"|"Official"|" "|"1987"|"Antarctica"|"H5"|"51.9 g"|"12(1) ANSMET"|"(-84.272680, 161.717560)  "
"Lewis Cliff 87223 **"|"Official"|" "|"1987"|"Antarctica"|"E3-an"|"110.3 g"|"12(1) ANSMET"|"(-84.370400, 161.318100)  "
