"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 10304 **"|"Official"|"2013"|"(Northwest Africa)"|"Eucrite-pmict"|"40 g"|" "
"Northwest Africa 10305 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"874 g"|" "
"Northwest Africa 10306 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"179.8 g"|" "
"Northwest Africa 10307 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"85.6 g"|" "
"Northwest Africa 10308 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"29.3 g"|" "
"Northwest Africa 10309 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"16.52 kg"|" "
"Northwest Africa 10310 **"|"Official"|"2013"|"(Northwest Africa)"|"L6"|"136.8 g"|" "
"Northwest Africa 10311 **"|"Official"|"2013"|"(Northwest Africa)"|"H5"|"184 g"|" "
"Northwest Africa 10312 **"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"10 kg"|" "
"Northwest Africa 10313 **"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"154.2 g"|" "
"Northwest Africa 10314"|"Official"|"2015"|"Morocco"|"H4/5"|"246 g"|" "
"Northwest Africa 10315 **"|"Official"|"2015"|"Morocco"|"CO3"|"272 g"|" "
"Northwest Africa 10316"|"Official"|"2012"|"Morocco"|"LL6"|"135 g"|" "
"Northwest Africa 10317 **"|"Official"|"2015"|"Morocco"|"Lunar"|"11 g"|" "
"Northwest Africa 10318 **"|"Official"|"2015"|"Morocco"|"Lunar"|"31 g"|" "
"Northwest Africa 10319 **"|"Official"|"2006"|"Morocco, (Northwest Africa)"|"Eucrite-cm"|"7 g"|" "
"Northwest Africa 10320 **"|"Official"|"2006"|"Morocco, (Northwest Africa)"|"Eucrite-cm"|"73.2 g"|" "
"Northwest Africa 10321"|"Official"|"2006"|"Morocco"|"H4"|"6 g"|" "
"Northwest Africa 10322"|"Official"|"2006"|"Morocco"|"L4"|"194 g"|" "
"Northwest Africa 10323"|"Official"|"2006"|"Morocco"|"H5"|"71 g"|" "
"Northwest Africa 10324 **"|"Official"|"2015"|"Morocco"|"CR2"|"141.6 g"|" "
"Northwest Africa 10325 **"|"Official"|"2014"|"(Northwest Africa)"|"L6"|"2.21 kg"|" "
"Northwest Africa 10326 **"|"Official"|"2007"|"(Northwest Africa)"|"H6"|"43 kg"|" "
"Northwest Africa 10327 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-melt breccia"|"3.15 kg"|" "
"Northwest Africa 10328 **"|"Official"|"2015"|"(Northwest Africa)"|"L5-melt breccia"|"5.19 kg"|" "
"Northwest Africa 10329 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"3.1 g"|" "
"Northwest Africa 10330 **"|"Official"|"2015"|"(Northwest Africa)"|"CK5"|"89 g"|" "
"Northwest Africa 10331"|"Official"|"2015"|"(Northwest Africa)"|"H6"|"1850 g"|" "
"Northwest Africa 10332"|"Official"|"2015"|"(Northwest Africa)"|"H5"|"6.5 kg"|" "
"Northwest Africa 10333 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite"|"175 g"|" "
"Northwest Africa 10334 **"|"Official"|"2015"|"(Northwest Africa)"|"Ureilite"|"1120 g"|" "
"Northwest Africa 10335"|"Official"|"2009"|"(Northwest Africa)"|"L6"|"497 g"|" "
"Northwest Africa 10336"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"2.51 kg"|" "
"Northwest Africa 10337"|"Official"|"2014"|"(Northwest Africa)"|"H6"|"12 kg"|" "
"Northwest Africa 10338"|"Official"|"2015"|"(Northwest Africa)"|"H-melt breccia"|"255 g"|" "
"Northwest Africa 10339"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"87 g"|" "
"Northwest Africa 10340"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"65 g"|" "
"Northwest Africa 10341 **"|"Official"|"2015"|"(Northwest Africa)"|"R6"|"92 g"|" "
"Northwest Africa 10342"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"43 g"|" "
"Northwest Africa 10343"|"Official"|"2013"|"(Northwest Africa)"|"L-melt breccia"|"2.5 kg"|" "
"Northwest Africa 10344 **"|"Official"|"2014"|"(Northwest Africa)"|"Martian (shergottite)"|"20 g"|" "
"Northwest Africa 10345"|"Official"|"2014"|"(Northwest Africa)"|"L6"|"9.55 kg"|" "
"Northwest Africa 10346"|"Official"|"2014"|"(Northwest Africa)"|"L6"|"14.3 kg"|" "
"Northwest Africa 10347"|"Official"|"2015"|"(Northwest Africa)"|"L5"|"301 g"|" "
"Northwest Africa 10348"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"1162 g"|" "
"Northwest Africa 10349"|"Official"|"2015"|"(Northwest Africa)"|"H5"|"296 g"|" "
"Northwest Africa 10350"|"Official"|"2015"|"(Northwest Africa)"|"L5"|"179.8 g"|" "
"Northwest Africa 10351"|"Official"|"2015"|"(Northwest Africa)"|"H3"|"1627 g"|" "
"Northwest Africa 10352"|"Official"|"2015"|"(Northwest Africa)"|"H6"|"60 g"|" "
"Northwest Africa 10353"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"201 g"|" "
"Northwest Africa 10354"|"Official"|"2015"|"(Northwest Africa)"|"L3"|"214 g"|" "
"Northwest Africa 10355"|"Official"|"2015"|"(Northwest Africa)"|"L3"|"33.2 g"|" "
"Northwest Africa 10356"|"Official"|"2015"|"(Northwest Africa)"|"H-melt breccia"|"7.29 kg"|" "
"Northwest Africa 10357"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"8.2 kg"|" "
"Northwest Africa 10358"|"Official"|"2015"|"(Northwest Africa)"|"L-melt breccia"|"54.1 g"|" "
"Northwest Africa 10359 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"133 g"|" "
"Northwest Africa 10360 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-pmict"|"92.3 g"|" "
"Northwest Africa 10361 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"47.6 g"|" "
"Northwest Africa 10362 **"|"Official"|"2014"|"(Northwest Africa)"|"Diogenite"|"287 g"|" "
"Northwest Africa 10363 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"71.4 g"|" "
"Northwest Africa 10364 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"97.4 g"|" "
"Northwest Africa 10365 **"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"328 g"|" "
"Northwest Africa 10366 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"82.4 g"|" "
"Northwest Africa 10367 **"|"Official"|"2015"|"(Northwest Africa)"|"CK4"|"93.5 g"|" "
"Northwest Africa 10368 **"|"Official"|"2015"|"(Northwest Africa)"|"Lodranite"|"240 g"|" "
"Northwest Africa 10369"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"512 g"|" "
"Northwest Africa 10370"|"Official"|"2015"|"(Northwest Africa)"|"H5"|"742 g"|" "
"Northwest Africa 10371"|"Official"|"2015"|"(Northwest Africa)"|"H6"|"3.91 kg"|" "
"Northwest Africa 10372 **"|"Official"|"2015"|"(Northwest Africa)"|"CK3"|"71.8 g"|" "
"Northwest Africa 10373"|"Official"|"2015"|"(Northwest Africa)"|"L5"|"10.8 g"|" "
"Northwest Africa 10374 **"|"Official"|"2015"|"(Northwest Africa)"|"CK6"|"9.6 g"|" "
"Northwest Africa 10375 **"|"Official"|"2015"|"(Northwest Africa)"|"Martian (shergottite)"|"30 g"|" "
"Northwest Africa 10376 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar"|"20 g"|" "
"Northwest Africa 10377 **"|"Official"|"2015"|"(Northwest Africa)"|"L-melt breccia"|"680 g"|" "
"Northwest Africa 10378"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"490 g"|" "
"Northwest Africa 10379"|"Official"|"2014"|"Guelmim-Es-Semara, Morocco"|"LL3"|"7.2 g"|" "
"Northwest Africa 10380 **"|"Official"|"2014"|"(Northwest Africa)"|"Eucrite"|"75 g"|" "
"Northwest Africa 10381 **"|"Official"|"2014"|"Beni-Tajjite, Morocco"|"Howardite"|"28.3 g"|" "
"Northwest Africa 10382"|"Official"|"2013"|"(Northwest Africa)"|"H4"|"535 g"|" "
"Northwest Africa 10383 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"106 g"|" "
"Northwest Africa 10384 **"|"Official"|"2015"|"(Northwest Africa)"|"Ureilite"|"44 g"|" "
"Northwest Africa 10385 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"77 g"|" "
"Northwest Africa 10386 **"|"Official"|"2014"|"(Northwest Africa)"|"Ureilite"|"22.7 g"|" "
"Northwest Africa 10387 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"67.6 g"|" "
"Northwest Africa 10388 **"|"Official"|"2010"|"(Northwest Africa)"|"Diogenite"|"158.7 g"|" "
"Northwest Africa 10389 **"|"Official"|"2014"|"(Northwest Africa)"|"CO3"|"87.8 g"|" "
"Northwest Africa 10390 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"456 g"|" "
"Northwest Africa 10391 **"|"Official"|"2006"|"(Northwest Africa)"|"LL4-7"|"143.9 g"|" "
"Northwest Africa 10392 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-pmict"|"1007 g"|" "
"Northwest Africa 10393 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"178 g"|" "
"Northwest Africa 10394 **"|"Official"|"2012"|"(Northwest Africa)"|"H4"|"131.7 g"|" "
"Northwest Africa 10395 **"|"Official"|"2012"|"(Northwest Africa)"|"CV3"|"95.3 g"|" "
"Northwest Africa 10396 **"|"Official"|"2014"|"(Northwest Africa)"|"CK4"|"25 g"|" "
"Northwest Africa 10397 **"|"Official"|"2015"|"(Northwest Africa)"|"L5"|"299 g"|" "
"Northwest Africa 10399 **"|"Official"|"2014"|"(Northwest Africa)"|"L4"|"58.4 g"|" "
"Northwest Africa 10400"|"Official"|"2014"|"(Northwest Africa)"|"H5"|"12.6 g"|" "
"Northwest Africa 10401 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar"|"354 g"|" "
"Northwest Africa 10402 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"48.7 g"|" "
"Northwest Africa 10403 **"|"Official"|"2015"|"(Northwest Africa)"|"Diogenite-pm"|"96.2 g"|" "
"Northwest Africa 10404 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"229 g"|" "
"Northwest Africa 10405 **"|"Official"|"2015"|"(Northwest Africa)"|"CK3"|"704 g"|" "
"Northwest Africa 10406 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"1270 g"|" "
"Northwest Africa 10407 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"194.3 g"|" "
"Northwest Africa 10408 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"151.8 g"|" "
"Northwest Africa 10409 **"|"Official"|"2011"|"(Northwest Africa)"|"L4"|"533 g"|" "
"Northwest Africa 10410 **"|"Official"|"2015"|"(Northwest Africa)"|"Diogenite"|"73.5 g"|" "
"Northwest Africa 10411 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"318 g"|" "
"Northwest Africa 10412 **"|"Official"|"2009"|"(Northwest Africa)"|"H4-6"|"22.6 g"|" "
"Northwest Africa 10413 **"|"Official"|"2014"|"(Northwest Africa)"|"L5"|"69.3 g"|" "
"Northwest Africa 10414 **"|"Official"|"2015"|"(Northwest Africa)"|"Martian (shergottite)"|"39.8 g"|" "
"Northwest Africa 10415 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"164 g"|" "
"Northwest Africa 10416 **"|"Official"|"2015"|"Mali"|"Martian"|"964 g"|" "
"Northwest Africa 10417 **"|"Official"|"2015"|"Morocco"|"Iron, IAB-MG"|"183 g"|" "
"Northwest Africa 10419 **"|"Official"|"2015"|"(Northwest Africa)"|"Lodranite"|"207 g"|" "
"Northwest Africa 10420 **"|"Official"|"2015"|"(Northwest Africa)"|"H5"|"560 g"|" "
"Northwest Africa 10421 **"|"Official"|"2015"|"(Northwest Africa)"|"R6"|"498 g"|" "
"Northwest Africa 10422 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"43.7 g"|" "
"Northwest Africa 10423 **"|"Official"|"2015"|"Morocco"|"Eucrite-cm"|"21 g"|" "
"Northwest Africa 10424 **"|"Official"|"2015"|"Morocco"|"Eucrite-cm"|"58 g"|" "
"Northwest Africa 10425"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"L6"|"640 g"|" "
"Northwest Africa 10426"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"L5"|"102 g"|" "
"Northwest Africa 10427"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H4"|"137 g"|" "
"Northwest Africa 10428"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H5"|"225 g"|" "
"Northwest Africa 10429"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H5"|"3.72 kg"|" "
"Northwest Africa 10430"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H4"|"471 g"|" "
"Northwest Africa 10431"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H4"|"42 g"|" "
"Northwest Africa 10432"|"Official"|"2014"|"Morocco, (Northwest Africa)"|"H4"|"170 g"|" "
"Northwest Africa 10433"|"Official"|"2014"|"(Northwest Africa)"|"LL6"|"55 g"|" "
"Northwest Africa 10434"|"Official"|"2014"|"(Northwest Africa)"|"H5"|"3.5 kg"|" "
"Northwest Africa 10435 **"|"Official"|"2014"|"(Northwest Africa)"|"L5"|"21.1 g"|" "
"Northwest Africa 10436 **"|"Official"|"2014"|"(Northwest Africa)"|"LL7"|"624 g"|" "
"Northwest Africa 10437 **"|"Official"|"2015"|"(Northwest Africa)"|"H5"|"1019 g"|" "
"Northwest Africa 10438 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"2.86 kg"|" "
"Northwest Africa 10439 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"176.2 g"|" "
"Northwest Africa 10440 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"104.4 g"|" "
"Northwest Africa 10441 **"|"Official"|"2015"|"(Northwest Africa)"|"Martian (shergottite)"|"239 g"|" "
"Northwest Africa 10442 **"|"Official"|"2015"|"(Northwest Africa)"|"H3"|"819 g"|" "
"Northwest Africa 10443 **"|"Official"|"2015"|"(Northwest Africa)"|"CK3"|"790 g"|" "
"Northwest Africa 10444 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"133.6 g"|" "
"Northwest Africa 10445 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3"|"255 g"|" "
"Northwest Africa 10446 **"|"Official"|"2014"|"(Northwest Africa)"|"Diogenite"|"235 g"|" "
"Northwest Africa 10447 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"21.7 g"|" "
"Northwest Africa 10448 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"207 g"|" "
"Northwest Africa 10449 **"|"Official"|"2015"|"(Northwest Africa)"|"CK6"|"12.6 g"|" "
"Northwest Africa 10450 **"|"Official"|"2015"|"Algeria"|"Martian (shergottite)"|"19.9 g"|" "
"Northwest Africa 10451 **"|"Official"|"2014"|"Morocco"|"Diogenite"|"17.6 g"|" "
"Northwest Africa 10452 **"|"Official"|"2014"|"Morocco"|"Eucrite"|"12.5 g"|" "
"Northwest Africa 10453 **"|"Official"|"2002"|"(Northwest Africa)"|"H6"|"19 g"|" "
"Northwest Africa 10454 **"|"Official"|"2004"|"(Northwest Africa)"|"L5/6"|"242 g"|" "
"Northwest Africa 10455 **"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"114 g"|" "
"Northwest Africa 10456 **"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"573 g"|" "
"Northwest Africa 10457 **"|"Official"|"2013"|"(Northwest Africa)"|"L6"|"216 g"|" "
"Northwest Africa 10458 **"|"Official"|"2014"|"(Northwest Africa)"|"L5"|"314 g"|" "
"Northwest Africa 10459 **"|"Official"|"2012"|"Mauritania"|"Howardite"|"47.4 g"|" "
"Northwest Africa 10460 **"|"Official"|"2012"|"(Northwest Africa)"|"H4"|"1582 g"|" "
"Northwest Africa 10461 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"286 g"|" "
"Northwest Africa 10462 **"|"Official"|"2014"|"(Northwest Africa)"|"LL6-an"|"3.2 kg"|" "
"Northwest Africa 10463 **"|"Official"|"2015"|"(Northwest Africa)"|"Angrite"|"203 g"|" "
"Northwest Africa 10464 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"1094 g"|" "
"Northwest Africa 10465 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-pmict"|"574 g"|" "
"Northwest Africa 10466 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"1202 g"|" "
"Northwest Africa 10467 **"|"Official"|"2015"|"(Northwest Africa)"|"L-melt rock"|"252 g"|" "
"Northwest Africa 10468 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-unbr"|"225 g"|" "
"Northwest Africa 10469 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"260 g"|" "
"Northwest Africa 10470 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"55.6 g"|" "
"Northwest Africa 10471 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"107.5 g"|" "
"Northwest Africa 10472 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"39.9 g"|" "
"Northwest Africa 10473"|"Official"|"2015"|"(Northwest Africa)"|"L6"|"62 g"|" "
"Northwest Africa 10474 **"|"Official"|"2015"|"(Northwest Africa)"|"CV3"|"18 g"|" "
"Northwest Africa 10475 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"46 g"|" "
"Northwest Africa 10476 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-cm"|"46 g"|" "
"Northwest Africa 10477 **"|"Official"|"2015"|"(Northwest Africa)"|"EL6"|"96 g"|" "
"Northwest Africa 10478 **"|"Official"|"2015"|"(Northwest Africa)"|"LL4"|"60 g"|" "
"Northwest Africa 10479 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"60 g"|" "
"Northwest Africa 10480 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar"|"33 g"|" "
"Northwest Africa 10481 **"|"Official"|"2015"|"(Northwest Africa)"|"L3"|"167 g"|" "
"Northwest Africa 10482 **"|"Official"|"2015"|"(Northwest Africa)"|"H3"|"1404 g"|" "
"Northwest Africa 10483"|"Official"|"2015"|"(Northwest Africa)"|"H6"|"805 g"|" "
"Northwest Africa 10484 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"38 g"|" "
"Northwest Africa 10485 **"|"Official"|"2015"|"(Northwest Africa)"|"L3"|"31 g"|" "
"Northwest Africa 10486 **"|"Official"|"2010"|"(Northwest Africa)"|"H3-5"|"42.5 g"|" "
"Northwest Africa 10487 **"|"Official"|"2010"|"(Northwest Africa)"|"H5"|"88.8 g"|" "
"Northwest Africa 10488 **"|"Official"|"2014"|"(Northwest Africa)"|"L6"|"54.6 g"|" "
"Northwest Africa 10489 **"|"Official"|"2009"|"(Northwest Africa)"|"LL6"|"37.5 g"|" "
"Northwest Africa 10490 **"|"Official"|"2015"|"(Northwest Africa)"|"LL6"|"824 g"|" "
"Northwest Africa 10491 **"|"Official"|"2015"|"(Northwest Africa)"|"Diogenite"|"30 g"|" "
"Northwest Africa 10492 **"|"Official"|"2015"|"(Northwest Africa)"|"H4"|"11.58 kg"|" "
"Northwest Africa 10493 **"|"Official"|"2013"|"(Northwest Africa)"|"CO3.0"|"48.9 g"|" "
"Northwest Africa 10494 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"389 g"|" "
"Northwest Africa 10495 **"|"Official"|"2015"|"Morocco"|"Lunar (feldsp. breccia)"|"15.6 kg"|" "
"Northwest Africa 10496 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"410 g"|" "
"Northwest Africa 10497 **"|"Official"|"2011"|"(Northwest Africa)"|"Brachinite"|"15 g"|" "
"Northwest Africa 10498 **"|"Official"|"2013"|"(Northwest Africa)"|"CO3.0"|"4.1 g"|" "
"Northwest Africa 10499 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"1017 g"|" "
"Northwest Africa 10500 **"|"Official"|"2015"|"(Northwest Africa)"|"LL4-5"|"271 g"|" "
"Northwest Africa 10501 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite"|"88.9 g"|" "
"Northwest Africa 10502 **"|"Official"|"2015"|"(Northwest Africa)"|"LL3"|"222 g"|" "
"Northwest Africa 10503 **"|"Official"|"2015"|"(Northwest Africa)"|"Achondrite-ung"|"407 g"|" "
"Northwest Africa 10504 **"|"Official"|"2015"|"(Northwest Africa)"|"L4"|"315 g"|" "
"Northwest Africa 10505 **"|"Official"|"2015"|"(Northwest Africa)"|"Diogenite"|"850 g"|" "
"Northwest Africa 10506 **"|"Official"|"2005"|"(Northwest Africa)"|"L4/5"|"37 g"|" "
"Northwest Africa 10507 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3.0"|"266 g"|" "
"Northwest Africa 10508 **"|"Official"|"2005"|"(Northwest Africa)"|"L3"|"9 g"|" "
"Northwest Africa 10509 **"|"Official"|"2015"|"Morocco"|"Lunar (anorth)"|"660 g"|" "
"Northwest Africa 10510 **"|"Official"|"2015"|"Morocco"|"Eucrite"|"40 g"|" "
"Northwest Africa 10511 **"|"Official"|"2015"|"Morocco"|"Eucrite"|"295 g"|" "
"Northwest Africa 10512 **"|"Official"|"2015"|"Morocco"|"CK4"|"60 g"|" "
"Northwest Africa 10513 **"|"Official"|"2015"|"Morocco"|"L5-melt breccia"|"40 g"|" "
"Northwest Africa 10514 **"|"Official"|"2015"|"Morocco"|"Eucrite-mmict"|"12 kg"|" "
"Northwest Africa 10515 **"|"Official"|"2015"|"Morocco"|"Eucrite-unbr"|"557 g"|" "
"Northwest Africa 10516 **"|"Official"|"2002"|"(Northwest Africa)"|"L3-6"|"8 g"|" "
"Northwest Africa 10517 **"|"Official"|"2004"|"(Northwest Africa)"|"L3-6"|"87.8 g"|" "
"Northwest Africa 10518 **"|"Official"|"2004"|"(Northwest Africa)"|"L3-7"|"111 g"|" "
"Northwest Africa 10519 **"|"Official"|"2015"|"Mauritania"|"Enst achon-ung"|"18.2 kg"|" "
"Northwest Africa 10520"|"Official"|"2014"|"Morocco"|"L6#"|"1363 g"|" "
"Northwest Africa 10521"|"Official"|"2009"|"Morocco"|"LL6#"|"71.6 g"|" "
"Northwest Africa 10522"|"Official"|"2009"|"Morocco"|"L5#"|"355 g"|" "
"Northwest Africa 10523"|"Official"|"2006"|"Morocco"|"L5#"|"87.5 g"|" "
"Northwest Africa 10524"|"Official"|"2009"|"Morocco"|"LL6#"|"69.9 g"|" "
"Northwest Africa 10525"|"Official"|"2012"|"Morocco"|"H5#"|"22 kg"|" "
"Northwest Africa 10526"|"Official"|"2011"|"Morocco"|"LL6#"|"20 kg"|" "
"Northwest Africa 10527"|"Official"|"2012"|"Morocco"|"L6#"|"26 kg"|" "
"Northwest Africa 10528"|"Official"|"2000"|"Morocco"|"H4#"|"41.8 g"|" "
"Northwest Africa 10529"|"Official"|"2013"|"Morocco"|"L6#"|"30.7 g"|" "
"Northwest Africa 10530"|"Official"|"2000"|"Morocco"|"L6#"|"9.2 g"|" "
"Northwest Africa 10531"|"Official"|"2005"|"Morocco"|"L5#"|"155 g"|" "
"Northwest Africa 10532"|"Official"|"2005"|"Morocco"|"H4#"|"75.7 g"|" "
"Northwest Africa 10533"|"Official"|"2005"|"Morocco"|"L6#"|"172.4 g"|" "
"Northwest Africa 10534"|"Official"|"2008"|"Morocco"|"L6#"|"1050 g"|" "
"Northwest Africa 10535"|"Official"|"2011"|"Morocco"|"L4#"|"633 g"|" "
"Northwest Africa 10536"|"Official"|"2000"|"Morocco"|"L6#"|"38.1 g"|" "
"Northwest Africa 10537"|"Official"|"2000"|"Morocco"|"H6#"|"8.9 g"|" "
"Northwest Africa 10538"|"Official"|"2008"|"Morocco"|"LL6#"|"1809 g"|" "
"Northwest Africa 10539"|"Official"|"2010"|"Morocco"|"LL6#"|"145.2 g"|" "
"Northwest Africa 10540 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"122.7 g"|" "
"Northwest Africa 10541 **"|"Official"|"2005"|"(Northwest Africa)"|"H6"|"57 g"|" "
"Northwest Africa 10542 **"|"Official"|"2013"|"(Northwest Africa)"|"Eucrite-br"|"240 g"|" "
"Northwest Africa 10543 **"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"29 g"|" "
"Northwest Africa 10544 **"|"Official"|"2015"|"(Northwest Africa)"|"Lodranite"|"84.2 g"|" "
"Northwest Africa 10545 **"|"Official"|"2005"|"(Northwest Africa)"|"L6"|"19 g"|" "
"Northwest Africa 10546 **"|"Official"|"2015"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"43.4 g"|" "
"Northwest Africa 10547 **"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"7 g"|" "
"Northwest Africa 10548 **"|"Official"|"2009"|"(Northwest Africa)"|"Eucrite-unbr"|"437 g"|" "
"Northwest Africa 10549 **"|"Official"|"2013"|"(Northwest Africa)"|"LL(L)3"|"79.2 g"|" "
"Northwest Africa 10550 **"|"Official"|"2015"|"Layoune, Morocco"|"L5"|"272 g"|" "
"Northwest Africa 10551 **"|"Official"|"2015"|"Morocco"|"CK6"|"118 g"|" "
"Northwest Africa 10552 **"|"Official"|"2001"|"(Northwest Africa)"|"H3-5"|"314 g"|" "
"Northwest Africa 10553 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-br"|"250 g"|" "
"Northwest Africa 10554 **"|"Official"|"2010"|"(Northwest Africa)"|"Eucrite"|"286 g"|" "
"Northwest Africa 10555 **"|"Official"|"2010"|"(Northwest Africa)"|"H5"|"121.1 g"|" "
"Northwest Africa 10556 **"|"Official"|"2009"|"(Northwest Africa)"|"H5"|"67.1 g"|" "
"Northwest Africa 10557 **"|"Official"|"2005"|"(Northwest Africa)"|"LL6"|"18 g"|" "
"Northwest Africa 10558 **"|"Official"|"2015"|"(Northwest Africa)"|"Martian (shergottite)"|"14.3 g"|" "
"Northwest Africa 10559 **"|"Official"|"2015"|"(Northwest Africa)"|"CK3"|"819 g"|" "
"Northwest Africa 10560 **"|"Official"|"2015"|"(Northwest Africa)"|"Diogenite"|"6.16 kg"|" "
"Northwest Africa 10561 **"|"Official"|"2015"|"(Northwest Africa)"|"CO3.0"|"217 g"|" "
"Northwest Africa 10562 **"|"Official"|"2015"|"(Northwest Africa)"|"Howardite"|"1180 g"|" "
"Northwest Africa 10563 **"|"Official"|"2015"|"(Northwest Africa)"|"CK4"|"1139 g"|" "
"Northwest Africa 10564 **"|"Official"|"2015"|"(Northwest Africa)"|"Eucrite-mmict"|"1000 g"|" "
