"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Yamato 980005"|"Official"|"1998"|"Antarctica"|"L"|"23.8 g"|"J16 NIPR"|" "
"Yamato 980006"|"Official"|"1998"|"Antarctica"|"L3"|"7.4 g"|"J16 NIPR"|" "
"Yamato 980010"|"Official"|"1998"|"Antarctica"|"CV3"|"10.2 g"|"J16 NIPR"|" "
"Yamato 980011"|"Official"|"1998"|"Antarctica"|"CV3"|"9.2 g"|"J16 NIPR"|" "
"Yamato 980012"|"Official"|"1998"|"Antarctica"|"L5"|"1.32 g"|"J26 NIPR"|" "
"Yamato 980013"|"Official"|"1998"|"Antarctica"|"H5"|"1.19 g"|"J28 NIPR"|" "
"Yamato 980015"|"Official"|"1998"|"Antarctica"|"H4"|"46.8 g"|"J16 NIPR"|" "
"Yamato 980016"|"Official"|"1998"|"Antarctica"|"H3"|"6.7 g"|"J16 NIPR"|" "
"Yamato 980017"|"Official"|"1998"|"Antarctica"|"H5"|"0.68 g"|"J28 NIPR"|" "
"Yamato 980019"|"Official"|"1998"|"Antarctica"|"L6"|"2.57 g"|"J26 NIPR"|" "
"Yamato 980020"|"Official"|"1998"|"Antarctica"|"L6"|"42.8 g"|"J16 NIPR"|" "
"Yamato 980021"|"Official"|"1998"|"Antarctica"|"L6"|"38.4 g"|"J16 NIPR"|" "
"Yamato 980022"|"Official"|"1998"|"Antarctica"|"H6"|"14.9 g"|"J16 NIPR"|" "
"Yamato 980025"|"Official"|"1998"|"Antarctica"|"L6"|"69.2 g"|"J16 NIPR"|" "
"Yamato 980026"|"Official"|"1998"|"Antarctica"|"L6"|"1054 g"|"J16 NIPR"|" "
"Yamato 980027"|"Official"|"1998"|"Antarctica"|"LL4"|"26.1 g"|"J16 NIPR"|" "
"Yamato 980028"|"Official"|"1998"|"Antarctica"|"L6"|"42.1 g"|"J16 NIPR"|" "
"Yamato 980029"|"Official"|"1998"|"Antarctica"|"H4"|"30.2 g"|"J16 NIPR"|" "
"Yamato 980030"|"Official"|"1998"|"Antarctica"|"H5"|"2.9 g"|"J26 NIPR"|" "
"Yamato 980031"|"Official"|"1998"|"Antarctica"|"L6"|"1.82 g"|"J26 NIPR"|" "
"Yamato 980033"|"Official"|"1998"|"Antarctica"|"L4"|"1.27 g"|"J26 NIPR"|" "
"Yamato 980034"|"Official"|"1998"|"Antarctica"|"H5"|"1.17 g"|"J26 NIPR"|" "
"Yamato 980036"|"Official"|"1998"|"Antarctica"|"CM2"|"5.5 g"|"J16 NIPR"|" "
"Yamato 980037"|"Official"|"1998"|"Antarctica"|"CM"|"2.68 g"|"J26 NIPR"|" "
"Yamato 980038"|"Official"|"1998"|"Antarctica"|"CM"|"2.56 g"|"J26 NIPR"|" "
"Yamato 980039"|"Official"|"1998"|"Antarctica"|"CM"|"7.7 g"|"J26 NIPR"|" "
"Yamato 980040"|"Official"|"1998"|"Antarctica"|"CO"|"14.9 g"|"J26 NIPR"|" "
"Yamato 980041"|"Official"|"1998"|"Antarctica"|"H4"|"6.4 g"|"J16 NIPR"|" "
"Yamato 980042"|"Official"|"1998"|"Antarctica"|"H4"|"12.2 g"|"J16 NIPR"|" "
"Yamato 980043"|"Official"|"1998"|"Antarctica"|"H5"|"1.27 g"|"J26 NIPR"|" "
"Yamato 980044"|"Official"|"1998"|"Antarctica"|"L5"|"16.1 g"|"J16 NIPR"|" "
"Yamato 980045"|"Official"|"1998"|"Antarctica"|"L6"|"1.74 g"|"J26 NIPR"|" "
"Yamato 980046"|"Official"|"1998"|"Antarctica"|"LL6"|"1.42 g"|"J26 NIPR"|" "
"Yamato 980048"|"Official"|"1998"|"Antarctica"|"L4"|"164.1 g"|"J16 NIPR"|" "
"Yamato 980049"|"Official"|"1998"|"Antarctica"|"H3"|"288 g"|"J16 NIPR"|" "
"Yamato 980050"|"Official"|"1998"|"Antarctica"|"CM2"|"20.8 g"|"J16 NIPR"|" "
"Yamato 980051"|"Official"|"1998"|"Antarctica"|"CM2"|"38.5 g"|"J16 NIPR"|" "
"Yamato 980052"|"Official"|"1998"|"Antarctica"|"H3"|"427 g"|"J16 NIPR"|" "
"Yamato 980053"|"Official"|"1998"|"Antarctica"|"H3"|"260 g"|"J16 NIPR"|" "
"Yamato 980054"|"Official"|"1998"|"Antarctica"|"H3"|"58.1 g"|"J16 NIPR"|" "
"Yamato 980055"|"Official"|"1998"|"Antarctica"|"H3"|"67.3 g"|"J16 NIPR"|" "
"Yamato 980056"|"Official"|"1998"|"Antarctica"|"H3"|"17 g"|"J16 NIPR"|" "
"Yamato 980057"|"Official"|"1998"|"Antarctica"|"H3"|"15.3 g"|"J16 NIPR"|" "
"Yamato 980059"|"Official"|"1998"|"Antarctica"|"L4"|"17.4 g"|"J16 NIPR"|" "
"Yamato 980060"|"Official"|"1998"|"Antarctica"|"H6"|"7 g"|"J26 NIPR"|" "
"Yamato 980061"|"Official"|"1998"|"Antarctica"|"H4"|"9.1 g"|"J16 NIPR"|" "
"Yamato 980062"|"Official"|"1998"|"Antarctica"|"L6"|"15.4 g"|"J16 NIPR"|" "
"Yamato 980063"|"Official"|"1998"|"Antarctica"|"H4"|"9.9 g"|"J16 NIPR"|" "
"Yamato 980064"|"Official"|"1998"|"Antarctica"|"L6"|"15.5 g"|"J16 NIPR"|" "
"Yamato 980066 **"|"Official"|"1998"|"Antarctica"|"Eucrite"|"55.9 g"|"J16 NIPR"|" "
"Yamato 980068 **"|"Official"|"1998"|"Antarctica"|"Eucrite"|"34.4 g"|"J16 NIPR"|" "
"Yamato 980069"|"Official"|"1998"|"Antarctica"|"H5"|"2.21 g"|"J26 NIPR"|" "
"Yamato 980070"|"Official"|"1998"|"Antarctica"|"CM2"|"6 g"|"J16 NIPR"|" "
"Yamato 980071"|"Official"|"1998"|"Antarctica"|"CM2"|"1.36 g"|"J16 NIPR"|" "
"Yamato 980072"|"Official"|"1998"|"Antarctica"|"H3"|"11.6 g"|"J16 NIPR"|" "
"Yamato 980073"|"Official"|"1998"|"Antarctica"|"H3"|"72.3 g"|"J16 NIPR"|" "
"Yamato 980074"|"Official"|"1998"|"Antarctica"|"H3"|"17.6 g"|"J16 NIPR"|" "
"Yamato 980075"|"Official"|"1998"|"Antarctica"|"H3"|"12.6 g"|"J16 NIPR"|" "
"Yamato 980078"|"Official"|"1998"|"Antarctica"|"H3"|"21.3 g"|"J16 NIPR"|" "
"Yamato 980079"|"Official"|"1998"|"Antarctica"|"LL6"|"1840 g"|"J16 NIPR"|" "
"Yamato 980080"|"Official"|"1998"|"Antarctica"|"H5"|"0.99 g"|"J26 NIPR"|" "
"Yamato 980081"|"Official"|"1998"|"Antarctica"|"LL6"|"0.48 g"|"J28 NIPR"|" "
"Yamato 980083"|"Official"|"1998"|"Antarctica"|"CM"|"2.45 g"|"J26 NIPR"|" "
"Yamato 980084"|"Official"|"1998"|"Antarctica"|"CM"|"2.54 g"|"J26 NIPR"|" "
"Yamato 980085 **"|"Official"|"1998"|"Antarctica"|"CM2"|"13.6 g"|"J16 NIPR"|" "
"Yamato 980086"|"Official"|"1998"|"Antarctica"|"CM2"|"8.4 g"|"J16 NIPR"|" "
"Yamato 980087"|"Official"|"1998"|"Antarctica"|"CM2"|"3.69 g"|"J16 NIPR"|" "
"Yamato 980088"|"Official"|"1998"|"Antarctica"|"CM2"|"6.5 g"|"J16 NIPR"|" "
"Yamato 980089"|"Official"|"1998"|"Antarctica"|"CM"|"1.34 g"|"J26 NIPR"|" "
"Yamato 980090"|"Official"|"1998"|"Antarctica"|"CM2"|"0.97 g"|"J16 NIPR"|" "
"Yamato 980091 **"|"Official"|"1998"|"Antarctica"|"CM2"|"5.4 g"|"J16 NIPR"|" "
"Yamato 980092"|"Official"|"1998"|"Antarctica"|"CM2"|"1.22 g"|"J16 NIPR"|" "
"Yamato 980093 **"|"Official"|"1998"|"Antarctica"|"CM2"|"29.6 g"|"J16 NIPR"|" "
"Yamato 980094 **"|"Official"|"1998"|"Antarctica"|"CM2"|"10.1 g"|"J16 NIPR"|" "
"Yamato 980095"|"Official"|"1998"|"Antarctica"|"CM2"|"4.13 g"|"J16 NIPR"|" "
"Yamato 980096"|"Official"|"1998"|"Antarctica"|"CM2"|"19.1 g"|"J16 NIPR"|" "
"Yamato 980097"|"Official"|"1998"|"Antarctica"|"CM2"|"2.52 g"|"J16 NIPR"|" "
"Yamato 980098"|"Official"|"1998"|"Antarctica"|"CM2"|"0.89 g"|"J16 NIPR"|" "
"Yamato 980100"|"Official"|"1998"|"Antarctica"|"L6"|"2.57 g"|"J28 NIPR"|" "
"Yamato 980102"|"Official"|"1998"|"Antarctica"|"L5"|"24.5 g"|"J16 NIPR"|" "
"Yamato 980103"|"Official"|"1998"|"Antarctica"|"L6"|"2.57 g"|"J26 NIPR"|" "
"Yamato 980104"|"Official"|"1998"|"Antarctica"|"L6"|"121 g"|"J16 NIPR"|" "
"Yamato 980106"|"Official"|"1998"|"Antarctica"|"H4"|"5.7 g"|"J16 NIPR"|" "
"Yamato 980107"|"Official"|"1998"|"Antarctica"|"L6"|"65.2 g"|"J16 NIPR"|" "
"Yamato 980108"|"Official"|"1998"|"Antarctica"|"H4"|"41.9 g"|"J16 NIPR"|" "
"Yamato 980110 **"|"Official"|"1998"|"Antarctica"|"Ureilite"|"63.1 g"|"J16 NIPR"|" "
"Yamato 980111"|"Official"|"1998"|"Antarctica"|"CM"|"2.58 g"|"J26 NIPR"|" "
"Yamato 980112"|"Official"|"1998"|"Antarctica"|"L6"|"12.4 g"|"J16 NIPR"|" "
"Yamato 980113"|"Official"|"1998"|"Antarctica"|"Eucrite"|"37.3 g"|"J16 NIPR"|" "
"Yamato 980114"|"Official"|"1998"|"Antarctica"|"L6"|"32.3 g"|"J16 NIPR"|" "
"Yamato 980115 **"|"Official"|"1998"|"Antarctica"|"CI1"|"772 g"|"J16 NIPR"|" "
"Yamato 980116"|"Official"|"1998"|"Antarctica"|"H5"|"5 g"|"J16 NIPR"|" "
"Yamato 980118"|"Official"|"1998"|"Antarctica"|"L6"|"0.85 g"|"J28 NIPR"|" "
"Yamato 980119"|"Official"|"1998"|"Antarctica"|"EL6"|"13.2 g"|"J16 NIPR"|" "
"Yamato 980120"|"Official"|"1998"|"Antarctica"|"L6"|"306 g"|"J16 NIPR"|" "
"Yamato 980123"|"Official"|"1998"|"Antarctica"|"H4"|"66.8 g"|"J16 NIPR"|" "
"Yamato 980124"|"Official"|"1998"|"Antarctica"|"L6"|"1.23 g"|"J28 NIPR"|" "
"Yamato 980126"|"Official"|"1998"|"Antarctica"|"H6"|"2.98 g"|"J26 NIPR"|" "
"Yamato 980127"|"Official"|"1998"|"Antarctica"|"H3"|"189 g"|"J16 NIPR"|" "
"Yamato 980129"|"Official"|"1998"|"Antarctica"|"H3"|"173.9 g"|"J16 NIPR"|" "
"Yamato 980130"|"Official"|"1998"|"Antarctica"|"L6"|"19.6 g"|"J16 NIPR"|" "
"Yamato 980131"|"Official"|"1998"|"Antarctica"|"L6"|"17.3 g"|"J16 NIPR"|" "
"Yamato 980132"|"Official"|"1998"|"Antarctica"|"L6"|"383 g"|"J16 NIPR"|" "
"Yamato 980133"|"Official"|"1998"|"Antarctica"|"H4"|"9.5 g"|"J16 NIPR"|" "
"Yamato 980134"|"Official"|"1998"|"Antarctica"|"CI1"|"12.2 g"|"J16 NIPR"|" "
"Yamato 980135"|"Official"|"1998"|"Antarctica"|"H3"|"182.8 g"|"J16 NIPR"|" "
"Yamato 980136"|"Official"|"1998"|"Antarctica"|"L6"|"18.8 g"|"J16 NIPR"|" "
"Yamato 980138"|"Official"|"1998"|"Antarctica"|"H6"|"1.62 g"|"J26 NIPR"|" "
"Yamato 980139"|"Official"|"1998"|"Antarctica"|"LL3"|"207 g"|"J16 NIPR"|" "
"Yamato 980140"|"Official"|"1998"|"Antarctica"|"LL4"|"387 g"|"J16 NIPR"|" "
"Yamato 980142"|"Official"|"1998"|"Antarctica"|"H4"|"44.8 g"|"J16 NIPR"|" "
"Yamato 980143"|"Official"|"1998"|"Antarctica"|"H3"|"48.8 g"|"J16 NIPR"|" "
"Yamato 980144"|"Official"|"1998"|"Antarctica"|"L6"|"39.2 g"|"J16 NIPR"|" "
"Yamato 980145"|"Official"|"1998"|"Antarctica"|"CV3"|"74.9 g"|"J16 NIPR"|" "
"Yamato 980146"|"Official"|"1998"|"Antarctica"|"CV3"|"78.1 g"|"J16 NIPR"|" "
"Yamato 980147"|"Official"|"1998"|"Antarctica"|"CV3"|"7.7 g"|"J16 NIPR"|" "
"Yamato 980148"|"Official"|"1998"|"Antarctica"|"CV3"|"2.95 g"|"J16 NIPR"|" "
"Yamato 980149"|"Official"|"1998"|"Antarctica"|"CV3"|"1.25 g"|"J16 NIPR"|" "
"Yamato 980150"|"Official"|"1998"|"Antarctica"|"CV3"|"0.56 g"|"J16 NIPR"|" "
"Yamato 980151"|"Official"|"1998"|"Antarctica"|"CM"|"1 g"|"J26 NIPR"|" "
"Yamato 980153"|"Official"|"1998"|"Antarctica"|"H6"|"17.5 g"|"J16 NIPR"|" "
"Yamato 980154"|"Official"|"1998"|"Antarctica"|"L6"|"93.3 g"|"J26 NIPR"|" "
"Yamato 980155"|"Official"|"1998"|"Antarctica"|"LL6"|"60.1 g"|"J16 NIPR"|" "
"Yamato 980156"|"Official"|"1998"|"Antarctica"|"L6"|"105.4 g"|"J16 NIPR"|" "
"Yamato 980157 **"|"Official"|"1998"|"Antarctica"|"LL6"|"845 g"|"J16 NIPR"|" "
"Yamato 980158"|"Official"|"1998"|"Antarctica"|"H5"|"0.97 g"|"J26 NIPR"|" "
"Yamato 980159"|"Official"|"1998"|"Antarctica"|"R6"|"8.2 g"|"J16 NIPR"|" "
"Yamato 980160"|"Official"|"1998"|"Antarctica"|"H5"|"110.3 g"|"J16 NIPR"|" "
"Yamato 980161"|"Official"|"1998"|"Antarctica"|"H6"|"6.5 g"|"J16 NIPR"|" "
"Yamato 980162"|"Official"|"1998"|"Antarctica"|"H6"|"7.4 g"|"J16 NIPR"|" "
"Yamato 980163"|"Official"|"1998"|"Antarctica"|"LL4"|"145.9 g"|"J16 NIPR"|" "
"Yamato 980164"|"Official"|"1998"|"Antarctica"|"LL4"|"115.3 g"|"J16 NIPR"|" "
"Yamato 980165"|"Official"|"1998"|"Antarctica"|"CO3"|"17 g"|"J16 NIPR"|" "
"Yamato 980166"|"Official"|"1998"|"Antarctica"|"LL4"|"10.1 g"|"J16 NIPR"|" "
"Yamato 980168"|"Official"|"1998"|"Antarctica"|"L6"|"2.1 g"|"J26 NIPR"|" "
"Yamato 980169"|"Official"|"1998"|"Antarctica"|"LL3"|"652 g"|"J16 NIPR"|" "
"Yamato 980170"|"Official"|"1998"|"Antarctica"|"L6"|"6.9 g"|"J16 NIPR"|" "
"Yamato 980171"|"Official"|"1998"|"Antarctica"|"L6"|"718 g"|"J16 NIPR"|" "
"Yamato 980172"|"Official"|"1998"|"Antarctica"|"L6"|"481 g"|"J16 NIPR"|" "
"Yamato 980173"|"Official"|"1998"|"Antarctica"|"H6"|"9.4 g"|"J16 NIPR"|" "
"Yamato 980174"|"Official"|"1998"|"Antarctica"|"H4"|"16.3 g"|"J16 NIPR"|" "
"Yamato 980175"|"Official"|"1998"|"Antarctica"|"CV3"|"4.82 g"|"J16 NIPR"|" "
"Yamato 980177"|"Official"|"1998"|"Antarctica"|"CV3"|"1.96 g"|"J26 NIPR"|" "
"Yamato 980178"|"Official"|"1998"|"Antarctica"|"H3"|"7.3 g"|"J16 NIPR"|" "
"Yamato 980179"|"Official"|"1998"|"Antarctica"|"L3"|"44 g"|"J16 NIPR"|" "
"Yamato 980180"|"Official"|"1998"|"Antarctica"|"L3"|"23.6 g"|"J16 NIPR"|" "
"Yamato 980181"|"Official"|"1998"|"Antarctica"|"L3"|"9.1 g"|"J16 NIPR"|" "
"Yamato 980182"|"Official"|"1998"|"Antarctica"|"H4"|"21.9 g"|"J16 NIPR"|" "
"Yamato 980183"|"Official"|"1998"|"Antarctica"|"CM2"|"9.5 g"|"J16 NIPR"|" "
"Yamato 980184"|"Official"|"1998"|"Antarctica"|"L5"|"2.49 g"|"J26 NIPR"|" "
"Yamato 980185"|"Official"|"1998"|"Antarctica"|"H6"|"1.5 g"|"J26 NIPR"|" "
"Yamato 980186"|"Official"|"1998"|"Antarctica"|"L6"|"8.7 g"|"J16 NIPR"|" "
"Yamato 980189"|"Official"|"1998"|"Antarctica"|"Eucrite"|"1.22 g"|"J26 NIPR"|" "
"Yamato 980190"|"Official"|"1998"|"Antarctica"|"L6"|"0.43 g"|"J26 NIPR"|" "
"Yamato 980191"|"Official"|"1998"|"Antarctica"|"L6"|"17.1 g"|"J16 NIPR"|" "
"Yamato 980192"|"Official"|"1998"|"Antarctica"|"H4"|"11 g"|"J16 NIPR"|" "
"Yamato 980193"|"Official"|"1998"|"Antarctica"|"L6"|"9.9 g"|"J16 NIPR"|" "
"Yamato 980194"|"Official"|"1998"|"Antarctica"|"H6"|"323 g"|"J16 NIPR"|" "
"Yamato 980195"|"Official"|"1998"|"Antarctica"|"H6"|"1.04 g"|"J26 NIPR"|" "
"Yamato 980196"|"Official"|"1998"|"Antarctica"|"L6"|"13.1 g"|"J16 NIPR"|" "
"Yamato 980199"|"Official"|"1998"|"Antarctica"|"CM"|"2.31 g"|"J26 NIPR"|" "
"Yamato 980200"|"Official"|"1998"|"Antarctica"|"L6"|"1.95 g"|"J26 NIPR"|" "
"Yamato 980201"|"Official"|"1998"|"Antarctica"|"L6"|"5.3 g"|"J16 NIPR"|" "
"Yamato 980202"|"Official"|"1998"|"Antarctica"|"L6"|"7.1 g"|"J16 NIPR"|" "
"Yamato 980203"|"Official"|"1998"|"Antarctica"|"L6"|"1.04 g"|"J26 NIPR"|" "
"Yamato 980204"|"Official"|"1998"|"Antarctica"|"L6"|"7.1 g"|"J16 NIPR"|" "
"Yamato 980208"|"Official"|"1998"|"Antarctica"|"L6"|"98.9 g"|"J16 NIPR"|" "
"Yamato 980209"|"Official"|"1998"|"Antarctica"|"LL3"|"16.4 g"|"J16 NIPR"|" "
"Yamato 980211"|"Official"|"1998"|"Antarctica"|"EH6"|"36.9 g"|"J16 NIPR"|" "
"Yamato 980213"|"Official"|"1998"|"Antarctica"|"H5"|"2.83 g"|"J26 NIPR"|" "
"Yamato 980214"|"Official"|"1998"|"Antarctica"|"L5"|"106.6 g"|"J16 NIPR"|" "
"Yamato 980215"|"Official"|"1998"|"Antarctica"|"H5"|"10.5 g"|"J16 NIPR"|" "
"Yamato 980216"|"Official"|"1998"|"Antarctica"|"L6"|"2.01 g"|"J26 NIPR"|" "
"Yamato 980218"|"Official"|"1998"|"Antarctica"|"H6"|"2.45 g"|"J26 NIPR"|" "
"Yamato 980219"|"Official"|"1998"|"Antarctica"|"H5"|"34.6 g"|"J16 NIPR"|" "
"Yamato 980220"|"Official"|"1998"|"Antarctica"|"L6"|"27.4 g"|"J16 NIPR"|" "
"Yamato 980221"|"Official"|"1998"|"Antarctica"|"L6"|"1.73 g"|"J26 NIPR"|" "
"Yamato 980223"|"Official"|"1998"|"Antarctica"|"EH6"|"116.2 g"|"J16 NIPR"|" "
"Yamato 980224"|"Official"|"1998"|"Antarctica"|"H6"|"3 g"|"J26 NIPR"|" "
"Yamato 980227"|"Official"|"1998"|"Antarctica"|"L6"|"20.5 g"|"J16 NIPR"|" "
"Yamato 980228"|"Official"|"1998"|"Antarctica"|"L6"|"1.32 g"|"J26 NIPR"|" "
"Yamato 980229"|"Official"|"1998"|"Antarctica"|"L6"|"2.9 g"|"J26 NIPR"|" "
"Yamato 980230"|"Official"|"1998"|"Antarctica"|"H5"|"5.1 g"|"J16 NIPR"|" "
"Yamato 980231"|"Official"|"1998"|"Antarctica"|"H5"|"6.8 g"|"J16 NIPR"|" "
"Yamato 980232"|"Official"|"1998"|"Antarctica"|"L6"|"6.9 g"|"J16 NIPR"|" "
"Yamato 980234"|"Official"|"1998"|"Antarctica"|"L6"|"1.72 g"|"J26 NIPR"|" "
"Yamato 980235"|"Official"|"1998"|"Antarctica"|"H4"|"7.8 g"|"J16 NIPR"|" "
"Yamato 980236"|"Official"|"1998"|"Antarctica"|"L6"|"2.17 g"|"J26 NIPR"|" "
"Yamato 980237"|"Official"|"1998"|"Antarctica"|"L6"|"7.2 g"|"J16 NIPR"|" "
"Yamato 980239"|"Official"|"1998"|"Antarctica"|"CM2"|"8.2 g"|"J16 NIPR"|" "
"Yamato 980242"|"Official"|"1998"|"Antarctica"|"L6"|"6.7 g"|"J16 NIPR"|" "
"Yamato 980243"|"Official"|"1998"|"Antarctica"|"CM"|"1.73 g"|"J26 NIPR"|" "
"Yamato 980245"|"Official"|"1998"|"Antarctica"|"L6"|"7.1 g"|"J16 NIPR"|" "
"Yamato 980246"|"Official"|"1998"|"Antarctica"|"L6"|"129.6 g"|"J16 NIPR"|" "
"Yamato 980247"|"Official"|"1998"|"Antarctica"|"L6"|"16 g"|"J16 NIPR"|" "
"Yamato 980249"|"Official"|"1998"|"Antarctica"|"L6"|"1.87 g"|"J26 NIPR"|" "
"Yamato 980250"|"Official"|"1998"|"Antarctica"|"L6"|"31.2 g"|"J16 NIPR"|" "
"Yamato 980252"|"Official"|"1998"|"Antarctica"|"H6"|"25.9 g"|"J16 NIPR"|" "
"Yamato 980253"|"Official"|"1998"|"Antarctica"|"L6"|"13.1 g"|"J16 NIPR"|" "
"Yamato 980254"|"Official"|"1998"|"Antarctica"|"L6"|"8 g"|"J16 NIPR"|" "
"Yamato 980255 **"|"Official"|"1998"|"Antarctica"|"Eucrite"|"100.7 g"|"J16 NIPR"|" "
"Yamato 980256"|"Official"|"1998"|"Antarctica"|"H6"|"3.29 g"|"J26 NIPR"|" "
"Yamato 980258"|"Official"|"1998"|"Antarctica"|"L6"|"5.5 g"|"J16 NIPR"|" "
"Yamato 980259"|"Official"|"1998"|"Antarctica"|"L6"|"15.8 g"|"J16 NIPR"|" "
"Yamato 980262"|"Official"|"1998"|"Antarctica"|"L6"|"2.05 g"|"J26 NIPR"|" "
"Yamato 980263"|"Official"|"1998"|"Antarctica"|"L6"|"7.1 g"|"J16 NIPR"|" "
"Yamato 980265"|"Official"|"1998"|"Antarctica"|"L6"|"3.9 g"|"J26 NIPR"|" "
"Yamato 980266"|"Official"|"1998"|"Antarctica"|"L6"|"1.42 g"|"J26 NIPR"|" "
"Yamato 980268"|"Official"|"1998"|"Antarctica"|"L6"|"0.43 g"|"J26 NIPR"|" "
"Yamato 980269"|"Official"|"1998"|"Antarctica"|"L6"|"22.3 g"|"J16 NIPR"|" "
"Yamato 980270"|"Official"|"1998"|"Antarctica"|"H6"|"137.9 g"|"J16 NIPR"|" "
"Yamato 980271"|"Official"|"1998"|"Antarctica"|"L6"|"2.22 g"|"J26 NIPR"|" "
"Yamato 980272"|"Official"|"1998"|"Antarctica"|"L6"|"8 g"|"J16 NIPR"|" "
"Yamato 980275"|"Official"|"1998"|"Antarctica"|"H5"|"114.3 g"|"J16 NIPR"|" "
"Yamato 980276"|"Official"|"1998"|"Antarctica"|"L6"|"31 g"|"J16 NIPR"|" "
"Yamato 980277"|"Official"|"1998"|"Antarctica"|"L6"|"1.98 g"|"J26 NIPR"|" "
"Yamato 980278"|"Official"|"1998"|"Antarctica"|"L6"|"15.2 g"|"J16 NIPR"|" "
"Yamato 980279"|"Official"|"1998"|"Antarctica"|"L6"|"13.9 g"|"J16 NIPR"|" "
"Yamato 980280"|"Official"|"1998"|"Antarctica"|"H5"|"1.42 g"|"J26 NIPR"|" "
"Yamato 980281"|"Official"|"1998"|"Antarctica"|"L6"|"8.4 g"|"J16 NIPR"|" "
"Yamato 980282"|"Official"|"1998"|"Antarctica"|"H4"|"17.7 g"|"J16 NIPR"|" "
"Yamato 980283"|"Official"|"1998"|"Antarctica"|"L6"|"371 g"|"J16 NIPR"|" "
"Yamato 980284"|"Official"|"1998"|"Antarctica"|"L6"|"80.8 g"|"J16 NIPR"|" "
"Yamato 980285"|"Official"|"1998"|"Antarctica"|"L5"|"1.17 g"|"J26 NIPR"|" "
"Yamato 980286"|"Official"|"1998"|"Antarctica"|"L6"|"2.39 g"|"J26 NIPR"|" "
"Yamato 980287"|"Official"|"1998"|"Antarctica"|"L6"|"5.8 g"|"J16 NIPR"|" "
"Yamato 980288"|"Official"|"1998"|"Antarctica"|"L6"|"2.47 g"|"J26 NIPR"|" "
"Yamato 980289"|"Official"|"1998"|"Antarctica"|"L6"|"0.82 g"|"J26 NIPR"|" "
"Yamato 980291"|"Official"|"1998"|"Antarctica"|"LL6"|"1.8 g"|"J26 NIPR"|" "
"Yamato 980292"|"Official"|"1998"|"Antarctica"|"L6"|"1.87 g"|"J28 NIPR"|" "
"Yamato 980293"|"Official"|"1998"|"Antarctica"|"L6"|"9.1 g"|"J16 NIPR"|" "
"Yamato 980295"|"Official"|"1998"|"Antarctica"|"L6"|"2.15 g"|"J26 NIPR"|" "
"Yamato 980296"|"Official"|"1998"|"Antarctica"|"L6"|"11.2 g"|"J16 NIPR"|" "
"Yamato 980297"|"Official"|"1998"|"Antarctica"|"L6"|"61.5 g"|"J16 NIPR"|" "
"Yamato 980298"|"Official"|"1998"|"Antarctica"|"H4"|"22 g"|"J16 NIPR"|" "
"Yamato 980299"|"Official"|"1998"|"Antarctica"|"L6"|"14.7 g"|"J16 NIPR"|" "
"Yamato 980300"|"Official"|"1998"|"Antarctica"|"L6"|"2.65 g"|"J26 NIPR"|" "
"Yamato 980301"|"Official"|"1998"|"Antarctica"|"L6"|"5.8 g"|"J16 NIPR"|" "
"Yamato 980302"|"Official"|"1998"|"Antarctica"|"L6"|"6.1 g"|"J16 NIPR"|" "
"Yamato 980305"|"Official"|"1998"|"Antarctica"|"L6"|"149.1 g"|"J16 NIPR"|" "
"Yamato 980306"|"Official"|"1998"|"Antarctica"|"H5"|"2.25 g"|"J26 NIPR"|" "
"Yamato 980307"|"Official"|"1998"|"Antarctica"|"L6"|"60.9 g"|"J16 NIPR"|" "
"Yamato 980308"|"Official"|"1998"|"Antarctica"|"L6"|"137.1 g"|"J16 NIPR"|" "
"Yamato 980309"|"Official"|"1998"|"Antarctica"|"L6"|"2.56 g"|"J26 NIPR"|" "
"Yamato 980310 **"|"Official"|"1998"|"Antarctica"|"Eucrite"|"17.2 g"|"J16 NIPR"|" "
"Yamato 980311"|"Official"|"1998"|"Antarctica"|"H6"|"1.19 g"|"J26 NIPR"|" "
"Yamato 980314"|"Official"|"1998"|"Antarctica"|"L6"|"2.18 g"|"J26 NIPR"|" "
"Yamato 980315"|"Official"|"1998"|"Antarctica"|"Eucrite"|"1.3 g"|"J26 NIPR"|" "
"Yamato 980316"|"Official"|"1998"|"Antarctica"|"H6"|"30.3 g"|"J16 NIPR"|" "
"Yamato 980318 **"|"Official"|"1998"|"Antarctica"|"Eucrite-cm"|"166.8 g"|"J10(2) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 980319"|"Official"|"1998"|"Antarctica"|"H3"|"77.7 g"|"J16 NIPR"|" "
"Yamato 980320"|"Official"|"1998"|"Antarctica"|"LL3"|"19 g"|"J16 NIPR"|" "
"Yamato 980321"|"Official"|"1998"|"Antarctica"|"LL6"|"65.1 g"|"J16 NIPR"|" "
"Yamato 980322"|"Official"|"1998"|"Antarctica"|"H6"|"1.55 g"|"J28 NIPR"|" "
"Yamato 980324"|"Official"|"1998"|"Antarctica"|"L"|"14.5 g"|"J16 NIPR"|" "
"Yamato 980325"|"Official"|"1998"|"Antarctica"|"LL3"|"20 g"|"J16 NIPR"|" "
"Yamato 980326 **"|"Official"|"1998"|"Antarctica"|"Eucrite"|"4.46 g"|"J16 NIPR"|" "
