"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Yamato 74470"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74471"|"Official"|" "|"1974"|"Antarctica"|"H6"|"85.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74472"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74473"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74474"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74475"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74476"|"Official"|" "|"1974"|"Antarctica"|"H6"|"91.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74477"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74478"|"Official"|" "|"1974"|"Antarctica"|"H6"|"33.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74479"|"Official"|" "|"1974"|"Antarctica"|"H6"|"29.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74480"|"Official"|" "|"1974"|"Antarctica"|"H6"|"54.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74481"|"Official"|" "|"1974"|"Antarctica"|"H6"|"26.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74482"|"Official"|" "|"1974"|"Antarctica"|"H6"|"17.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74483"|"Official"|" "|"1974"|"Antarctica"|"H6"|"43 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74484"|"Official"|" "|"1974"|"Antarctica"|"H6"|"32.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74485"|"Official"|" "|"1974"|"Antarctica"|"H6"|"46.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74486"|"Official"|" "|"1974"|"Antarctica"|"H6"|"33.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74487"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74488"|"Official"|" "|"1974"|"Antarctica"|"H6"|"55.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74489"|"Official"|" "|"1974"|"Antarctica"|"H6"|"16.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74490"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74491"|"Official"|" "|"1974"|"Antarctica"|"H4"|"134.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74492"|"Official"|" "|"1974"|"Antarctica"|"H6"|"112.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74493"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74494"|"Official"|" "|"1974"|"Antarctica"|"H6"|"80.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74495"|"Official"|" "|"1974"|"Antarctica"|"H4"|"220 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74496"|"Official"|" "|"1974"|"Antarctica"|"H6"|"16.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74497"|"Official"|" "|"1974"|"Antarctica"|"H4-5"|"301 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74498"|"Official"|" "|"1974"|"Antarctica"|"H4"|"124 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74499"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74500"|"Official"|" "|"1974"|"Antarctica"|"H6"|"19.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74501"|"Official"|" "|"1974"|"Antarctica"|"H6"|"33.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74502"|"Official"|" "|"1974"|"Antarctica"|"H6"|"20.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74503"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.6 g"|"J28 NIPR"|" "
"Yamato 74504"|"Official"|" "|"1974"|"Antarctica"|"H6"|"2.85 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74505"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74506"|"Official"|" "|"1974"|"Antarctica"|"H6"|"16.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74507"|"Official"|" "|"1974"|"Antarctica"|"H4"|"116.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74508"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74509"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74510"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74511"|"Official"|" "|"1974"|"Antarctica"|"H6"|"34.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74512"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74513"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74514"|"Official"|" "|"1974"|"Antarctica"|"H6"|"12.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74515"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74516"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.13 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74517"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74518"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.61 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74519"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74520"|"Official"|" "|"1974"|"Antarctica"|"H6"|"2.86 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74521"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74522"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74523"|"Official"|" "|"1974"|"Antarctica"|"H6"|"35.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74524"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74525"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74526"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74527"|"Official"|" "|"1974"|"Antarctica"|"H6"|"18.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74528"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74529"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74530"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74531"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74532"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74533"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74534"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74535"|"Official"|" "|"1974"|"Antarctica"|"H6"|"0.75 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74536"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.66 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74537"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74538"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74539"|"Official"|" "|"1974"|"Antarctica"|"H6"|"68.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74540"|"Official"|" "|"1974"|"Antarctica"|"H6"|"18.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74541"|"Official"|" "|"1974"|"Antarctica"|"H6"|"21.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74542"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74543"|"Official"|" "|"1974"|"Antarctica"|"H6"|"16.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74544"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74545"|"Official"|" "|"1974"|"Antarctica"|"H6"|"26.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74546"|"Official"|" "|"1974"|"Antarctica"|"Diogenite"|"7.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74547"|"Official"|" "|"1974"|"Antarctica"|"H6"|"38.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74548"|"Official"|" "|"1974"|"Antarctica"|"H6"|"25.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74549"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74550"|"Official"|" "|"1974"|"Antarctica"|"H6"|"80.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74551"|"Official"|" "|"1974"|"Antarctica"|"H6"|"20.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74552"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74553"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74554"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74555"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74556"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74557"|"Official"|" "|"1974"|"Antarctica"|"H6"|"12.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74558"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74559"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.84 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74560"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74561"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74562"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74563"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74564"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74565"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.92 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74566"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74567"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74568"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.12 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74569"|"Official"|" "|"1974"|"Antarctica"|"H6"|"0.33 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74570"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.36 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74571"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74572"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74573"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74574"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74575"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74576"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74577"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74578"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.14 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74579"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74580"|"Official"|" "|"1974"|"Antarctica"|"H6"|"0.81 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74581"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74582"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74583"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74584"|"Official"|" "|"1974"|"Antarctica"|"H6"|"9.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74585"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74586"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74587"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74588"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74589"|"Official"|" "|"1974"|"Antarctica"|"H6"|"13.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74590"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.63 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74591"|"Official"|" "|"1974"|"Antarctica"|"H6"|"14.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74592"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74593"|"Official"|" "|"1974"|"Antarctica"|"H6"|"21.8 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74594"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.69 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74595"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74596"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74597"|"Official"|" "|"1974"|"Antarctica"|"H6"|"10.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74598"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74599"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.21 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74600"|"Official"|" "|"1974"|"Antarctica"|"H6"|"2.23 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74601"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74602"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74603"|"Official"|" "|"1974"|"Antarctica"|"L4"|"188.7 g"|" NIPR"|"(-71.727780, 35.986110)  "
"Yamato 74604"|"Official"|" "|"1974"|"Antarctica"|"H4"|"58.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74605"|"Official"|" "|"1974"|"Antarctica"|"L6"|"581 g"|" NIPR"|"(-71.730560, 35.961110)  "
"Yamato 74606"|"Official"|" "|"1974"|"Antarctica"|"Diogenite"|"2.95 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74607"|"Official"|" "|"1974"|"Antarctica"|"H4"|"0.56 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74608"|"Official"|" "|"1974"|"Antarctica"|"L4"|"2 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74609"|"Official"|" "|"1974"|"Antarctica"|"H5"|"257 g"|" NIPR"|"(-71.731940, 35.977780)  "
"Yamato 74610"|"Official"|" "|"1974"|"Antarctica"|"H4"|"46.8 g"|" NIPR"|"(-71.730560, 35.983330)  "
"Yamato 74611"|"Official"|" "|"1974"|"Antarctica"|"L6"|"7.4 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74612"|"Official"|" "|"1974"|"Antarctica"|"L6"|"2.46 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74613"|"Official"|" "|"1974"|"Antarctica"|"H6"|"23.2 g"|" NIPR"|"(-71.726390, 35.975000)  "
"Yamato 74614"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.9 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74615"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74616"|"Official"|" "|"1974"|"Antarctica"|"H6"|"8.1 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74617"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74618"|"Official"|" "|"1974"|"Antarctica"|"H6"|"7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74619"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74620"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74621"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.49 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74622"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.22 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74623"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74624"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.6 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74625"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.17 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74626"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.59 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74627"|"Official"|" "|"1974"|"Antarctica"|"H6"|"0.82 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74628"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.3 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74629"|"Official"|" "|"1974"|"Antarctica"|"H6"|"6.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74630"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.97 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74631"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.23 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74632"|"Official"|" "|"1974"|"Antarctica"|"H6"|"3.02 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74633"|"Official"|" "|"1974"|"Antarctica"|"H6"|"15.5 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74634"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.2 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74635"|"Official"|" "|"1974"|"Antarctica"|"H6"|"4.27 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74636"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.22 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74637"|"Official"|" "|"1974"|"Antarctica"|"H6"|"2.7 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74638"|"Official"|" "|"1974"|"Antarctica"|"H6"|"0.33 g"|" NIPR"|"(0.000000, 35.666670)  "
"Yamato 74639"|"Official"|" "|"1974"|"Antarctica"|"L5"|"89.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74640"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1066 g"|" NIPR"|"(-71.713890, 35.997220)  "
"Yamato 74641"|"Official"|" "|"1974"|"Antarctica"|"CM2"|"4.59 g"|" NIPR"|"(-71.702780, 35.905560)  "
"Yamato 74642"|"Official"|" "|"1974"|"Antarctica"|"CM2"|"10.6 g"|" NIPR"|"(-71.702780, 35.908330)  "
"Yamato 74643"|"Official"|" "|"1974"|"Antarctica"|"H5"|"38 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74644"|"Official"|" "|"1974"|"Antarctica"|"H5"|"20.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74645"|"Official"|" "|"1974"|"Antarctica"|"H/L4"|"35.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74646"|"Official"|" "|"1974"|"Antarctica"|"LL6"|"555 g"|" NIPR"|"(-71.679170, 35.977780)  "
"Yamato 74647"|"Official"|" "|"1974"|"Antarctica"|"H5"|"2.32 kg"|" NIPR"|"(-71.695830, 36.016670)  "
"Yamato 74648"|"Official"|" "|"1974"|"Antarctica"|"Diogenite"|"185.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74649"|"Official"|" "|"1974"|"Antarctica"|"L6"|"2.83 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74650"|"Official"|" "|"1974"|"Antarctica"|"L6"|"163.2 g"|" NIPR"|"(-71.748610, 35.997220)  "
"Yamato 74651"|"Official"|" "|"1974"|"Antarctica"|"LL6"|"1.07 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74652"|"Official"|" "|"1974"|"Antarctica"|"L6"|"7.9 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74653"|"Official"|" "|"1974"|"Antarctica"|"H6"|"1.09 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74654"|"Official"|" "|"1974"|"Antarctica"|"L6"|"45 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74655"|"Official"|" "|"1974"|"Antarctica"|"L6"|"10.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74656"|"Official"|" "|"1974"|"Antarctica"|"L4"|"12.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74657"|"Official"|" "|"1974"|"Antarctica"|"L5"|"8.9 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74658"|"Official"|" "|"1974"|"Antarctica"|"H6"|"11.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74659"|"Official"|" "|"1974"|"Antarctica"|"Ureilite"|"18.9 g"|" NIPR"|"(-71.796670, 36.084720)  "
"Yamato 74660"|"Official"|" "|"1974"|"Antarctica"|"LL3.0"|"27.2 g"|" NIPR"|"(-71.797220, 36.152780)  "
"Yamato 74661"|"Official"|" "|"1974"|"Antarctica"|"H6"|"5.3 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 74662"|"Official"|" "|"1974"|"Antarctica"|"CM2"|"150.9 g"|" NIPR"|"(-71.805830, 36.186110)  "
"Yamato 74663"|"Official"|" "|"1974"|"Antarctica"|"LL6"|"214 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75001"|"Official"|" "|"1975"|"Antarctica"|"Diogenite"|"3.23 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75002"|"Official"|" "|"1975"|"Antarctica"|"H4"|"2.96 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75003"|"Official"|" "|"1975"|"Antarctica"|"CM2"|"1.61 g"|" NIPR"|"(-71.833330, 35.500000)  "
"Yamato 75004"|"Official"|" "|"1975"|"Antarctica"|"Diogenite"|"37.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75005"|"Official"|" "|"1975"|"Antarctica"|"L6"|"0.2 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75006"|"Official"|" "|"1975"|"Antarctica"|"H5"|"1.15 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75007"|"Official"|" "|"1975"|"Antarctica"|"Diogenite"|"2.63 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75008"|"Official"|" "|"1975"|"Antarctica"|"H7"|"1.3 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75009"|"Official"|" "|"1975"|"Antarctica"|"LL6"|"4.17 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75010"|"Official"|" "|"1975"|"Antarctica"|"H6"|"1.29 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75011"|"Official"|" "|"1975"|"Antarctica"|"Eucrite-pmict"|"121.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75012"|"Official"|" "|"1975"|"Antarctica"|"H5"|"69.9 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 75013"|"Official"|" "|"1975"|"Antarctica"|"L4"|"1.4 g"|" NIPR"|"(-71.500000, 35.666670)  "
