"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Grove Mountains 090777"|"Official"|"2010"|"Antarctica"|"L6"|"1.59 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090778"|"Official"|"2010"|"Antarctica"|"L6"|"11.1 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090779"|"Official"|"2010"|"Antarctica"|"L6"|"2.41 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090780"|"Official"|"2010"|"Antarctica"|"L6"|"1.62 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090781"|"Official"|"2010"|"Antarctica"|"H4"|"1.48 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090782"|"Official"|"2010"|"Antarctica"|"L5"|"0.73 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090783"|"Official"|"2010"|"Antarctica"|"H4"|"1.08 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090784"|"Official"|"2010"|"Antarctica"|"L5"|"0.6 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090785"|"Official"|"2010"|"Antarctica"|"H4"|"1.58 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090786"|"Official"|"2010"|"Antarctica"|"L5"|"0.62 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090787"|"Official"|"2010"|"Antarctica"|"L5"|"0.28 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090788"|"Official"|"2010"|"Antarctica"|"L5"|"0.57 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090789"|"Official"|"2010"|"Antarctica"|"L5"|"1.02 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090790"|"Official"|"2010"|"Antarctica"|"H4"|"0.75 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090791"|"Official"|"2010"|"Antarctica"|"L5"|"0.58 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090792"|"Official"|"2010"|"Antarctica"|"H4"|"0.92 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090793"|"Official"|"2010"|"Antarctica"|"L4"|"1.59 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090794"|"Official"|"2010"|"Antarctica"|"L4"|"0.4 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090795"|"Official"|"2010"|"Antarctica"|"L4"|"0.34 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090796"|"Official"|"2010"|"Antarctica"|"L5"|"0.43 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090797"|"Official"|"2010"|"Antarctica"|"L5"|"0.6 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090798"|"Official"|"2010"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090799"|"Official"|"2010"|"Antarctica"|"H4"|"29.5 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090800"|"Official"|"2010"|"Antarctica"|"L4"|"55.8 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090801"|"Official"|"2010"|"Antarctica"|"H4"|"15.7 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090802"|"Official"|"2010"|"Antarctica"|"L4"|"5.7 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090803"|"Official"|"2010"|"Antarctica"|"H4"|"3.89 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090804"|"Official"|"2010"|"Antarctica"|"H4"|"13.8 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090805"|"Official"|"2010"|"Antarctica"|"L4"|"5.2 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090806"|"Official"|"2010"|"Antarctica"|"L4"|"3.22 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090807"|"Official"|"2010"|"Antarctica"|"H4"|"3.51 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090808"|"Official"|"2010"|"Antarctica"|"H4"|"2.08 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090809"|"Official"|"2010"|"Antarctica"|"L4"|"3.48 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090810"|"Official"|"2010"|"Antarctica"|"LL5"|"3.34 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090811"|"Official"|"2010"|"Antarctica"|"LL4"|"3.19 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090812"|"Official"|"2010"|"Antarctica"|"H4"|"0.87 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090813"|"Official"|"2010"|"Antarctica"|"L4"|"2.48 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090814"|"Official"|"2010"|"Antarctica"|"L5"|"1.57 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090815"|"Official"|"2010"|"Antarctica"|"L6"|"4.43 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090816"|"Official"|"2010"|"Antarctica"|"H4"|"5.9 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090817"|"Official"|"2010"|"Antarctica"|"L6"|"12.1 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090818"|"Official"|"2010"|"Antarctica"|"L5"|"5.4 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090819"|"Official"|"2010"|"Antarctica"|"H4"|"7.6 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090820"|"Official"|"2010"|"Antarctica"|"H4"|"2.14 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090821"|"Official"|"2010"|"Antarctica"|"H4"|"6.3 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090822"|"Official"|"2010"|"Antarctica"|"L5"|"6.1 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090823"|"Official"|"2010"|"Antarctica"|"L4"|"3.95 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090824"|"Official"|"2010"|"Antarctica"|"H4"|"6.5 g"|" CARE"|"(-72.891390, 74.948500)  "
"Grove Mountains 090825"|"Official"|"2010"|"Antarctica"|"L5"|"21.6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090826"|"Official"|"2010"|"Antarctica"|"H4"|"3.35 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090827"|"Official"|"2010"|"Antarctica"|"L4"|"1.24 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090828"|"Official"|"2010"|"Antarctica"|"L6"|"12.3 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090829"|"Official"|"2010"|"Antarctica"|"L6"|"15.8 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090830"|"Official"|"2010"|"Antarctica"|"L5"|"3.05 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090831"|"Official"|"2010"|"Antarctica"|"L5"|"193.2 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090832"|"Official"|"2010"|"Antarctica"|"L4"|"48 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090833"|"Official"|"2010"|"Antarctica"|"L5"|"52.2 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090834"|"Official"|"2010"|"Antarctica"|"L6"|"12.5 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090835"|"Official"|"2010"|"Antarctica"|"L5"|"7.4 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090836"|"Official"|"2010"|"Antarctica"|"H4"|"16.5 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090837"|"Official"|"2010"|"Antarctica"|"L5"|"58 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090838"|"Official"|"2010"|"Antarctica"|"L6"|"43.5 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090839"|"Official"|"2010"|"Antarctica"|"L5"|"3.46 g"|" CARE"|"(-72.778330, 75.319690)  "
"Grove Mountains 090840"|"Official"|"2010"|"Antarctica"|"L5"|"22.7 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090841"|"Official"|"2010"|"Antarctica"|"L5"|"6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090842"|"Official"|"2010"|"Antarctica"|"H4"|"2.19 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090843"|"Official"|"2010"|"Antarctica"|"H5"|"1.67 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090844"|"Official"|"2010"|"Antarctica"|"L5"|"0.65 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090845"|"Official"|"2010"|"Antarctica"|"L5"|"0.84 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090846"|"Official"|"2010"|"Antarctica"|"H4"|"0.98 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090847"|"Official"|"2010"|"Antarctica"|"L5"|"0.36 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090848"|"Official"|"2010"|"Antarctica"|"H5"|"0.27 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090849"|"Official"|"2010"|"Antarctica"|"H5"|"0.66 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090850"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090851"|"Official"|"2010"|"Antarctica"|"L5"|"0.78 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090852"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090853"|"Official"|"2010"|"Antarctica"|"L5"|"0.7 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090854"|"Official"|"2010"|"Antarctica"|"L5"|"0.26 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090855"|"Official"|"2010"|"Antarctica"|"L5"|"1.34 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090856"|"Official"|"2010"|"Antarctica"|"L6"|"5.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090857"|"Official"|"2010"|"Antarctica"|"L5"|"1.07 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090858"|"Official"|"2010"|"Antarctica"|"L5"|"1.22 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090859"|"Official"|"2010"|"Antarctica"|"L5"|"0.94 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090860"|"Official"|"2010"|"Antarctica"|"L5"|"0.26 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090861"|"Official"|"2010"|"Antarctica"|"L5"|"1.44 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090862"|"Official"|"2010"|"Antarctica"|"L5"|"0.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090863"|"Official"|"2010"|"Antarctica"|"L4"|"210 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090864"|"Official"|"2010"|"Antarctica"|"L5"|"28.5 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090865"|"Official"|"2010"|"Antarctica"|"L5"|"21.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090866"|"Official"|"2010"|"Antarctica"|"L5"|"5.2 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090867"|"Official"|"2010"|"Antarctica"|"L5"|"83.5 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090868"|"Official"|"2010"|"Antarctica"|"L5"|"6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090869"|"Official"|"2010"|"Antarctica"|"L5"|"5.3 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090870"|"Official"|"2010"|"Antarctica"|"L5"|"3.03 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090871"|"Official"|"2010"|"Antarctica"|"L5"|"1.35 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090872"|"Official"|"2010"|"Antarctica"|"L6"|"2.98 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090873"|"Official"|"2010"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090874"|"Official"|"2010"|"Antarctica"|"L5"|"0.37 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090875"|"Official"|"2010"|"Antarctica"|"L5"|"0.66 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090876"|"Official"|"2010"|"Antarctica"|"L5"|"2.75 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090877"|"Official"|"2010"|"Antarctica"|"L5"|"0.57 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090878"|"Official"|"2010"|"Antarctica"|"L4"|"0.36 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090879"|"Official"|"2010"|"Antarctica"|"L5"|"0.45 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090880"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090881"|"Official"|"2010"|"Antarctica"|"L4"|"0.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090882"|"Official"|"2010"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090883"|"Official"|"2010"|"Antarctica"|"L4"|"50 mg"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090884"|"Official"|"2010"|"Antarctica"|"L5"|"0.53 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090885"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090886"|"Official"|"2010"|"Antarctica"|"L5"|"5.3 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090887"|"Official"|"2010"|"Antarctica"|"H5"|"0.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090888"|"Official"|"2010"|"Antarctica"|"L4"|"0.34 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090889"|"Official"|"2010"|"Antarctica"|"L5"|"0.86 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090890"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090891"|"Official"|"2010"|"Antarctica"|"L6"|"2.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090892"|"Official"|"2010"|"Antarctica"|"L5"|"3.61 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090893"|"Official"|"2010"|"Antarctica"|"H4"|"1.45 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090894"|"Official"|"2010"|"Antarctica"|"L5"|"1.11 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090895"|"Official"|"2010"|"Antarctica"|"L5"|"1.26 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090896"|"Official"|"2010"|"Antarctica"|"L5"|"2.72 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090897"|"Official"|"2010"|"Antarctica"|"L6"|"1.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090898"|"Official"|"2010"|"Antarctica"|"H5"|"1.79 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090899"|"Official"|"2010"|"Antarctica"|"L5"|"0.17 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090900"|"Official"|"2010"|"Antarctica"|"L5"|"0.23 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090901"|"Official"|"2010"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090902"|"Official"|"2010"|"Antarctica"|"L5"|"0.97 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090903"|"Official"|"2010"|"Antarctica"|"L5"|"1.7 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090904"|"Official"|"2010"|"Antarctica"|"L5"|"1.91 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090905"|"Official"|"2010"|"Antarctica"|"L5"|"1.13 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090906"|"Official"|"2010"|"Antarctica"|"L5"|"8.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090907"|"Official"|"2010"|"Antarctica"|"L5"|"9.1 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090908"|"Official"|"2010"|"Antarctica"|"L6"|"0.55 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090909"|"Official"|"2010"|"Antarctica"|"L5"|"0.5 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090910"|"Official"|"2010"|"Antarctica"|"H4"|"2.32 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090911"|"Official"|"2010"|"Antarctica"|"L5"|"1.21 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090912"|"Official"|"2010"|"Antarctica"|"L5"|"0.42 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090913"|"Official"|"2010"|"Antarctica"|"L5"|"19.6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090914"|"Official"|"2010"|"Antarctica"|"L5"|"41.7 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090915"|"Official"|"2010"|"Antarctica"|"L6"|"40 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090916"|"Official"|"2010"|"Antarctica"|"L5"|"37 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090917"|"Official"|"2010"|"Antarctica"|"L6"|"3.41 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090918"|"Official"|"2010"|"Antarctica"|"L5"|"1.15 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090919"|"Official"|"2010"|"Antarctica"|"L5"|"7.4 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090920"|"Official"|"2010"|"Antarctica"|"L4"|"0.72 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090921"|"Official"|"2010"|"Antarctica"|"L5"|"1.95 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090922"|"Official"|"2010"|"Antarctica"|"L5"|"1.57 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090923"|"Official"|"2010"|"Antarctica"|"L5"|"0.3 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090924"|"Official"|"2010"|"Antarctica"|"L5"|"1.38 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090925"|"Official"|"2010"|"Antarctica"|"L4"|"0.39 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090926"|"Official"|"2010"|"Antarctica"|"H5"|"0.58 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090927"|"Official"|"2010"|"Antarctica"|"L5"|"0.75 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090928"|"Official"|"2010"|"Antarctica"|"L5"|"1.28 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090929"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090930"|"Official"|"2010"|"Antarctica"|"L6"|"0.62 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090931"|"Official"|"2010"|"Antarctica"|"L5"|"1.18 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090932"|"Official"|"2010"|"Antarctica"|"L5"|"0.32 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090934"|"Official"|"2010"|"Antarctica"|"L5"|"3.19 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090935"|"Official"|"2010"|"Antarctica"|"L5"|"2.21 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090936"|"Official"|"2010"|"Antarctica"|"H4"|"0.83 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090937"|"Official"|"2010"|"Antarctica"|"L5"|"0.71 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090938"|"Official"|"2010"|"Antarctica"|"L6"|"0.66 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090939"|"Official"|"2010"|"Antarctica"|"L5"|"0.68 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090940"|"Official"|"2010"|"Antarctica"|"L5"|"1.04 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090941"|"Official"|"2010"|"Antarctica"|"H5"|"0.48 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090942"|"Official"|"2010"|"Antarctica"|"H5"|"0.51 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090943"|"Official"|"2010"|"Antarctica"|"L5"|"0.32 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090944"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090945"|"Official"|"2010"|"Antarctica"|"H5"|"0.18 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090946"|"Official"|"2010"|"Antarctica"|"L5"|"0.2 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090947"|"Official"|"2010"|"Antarctica"|"L6"|"0.72 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090948"|"Official"|"2010"|"Antarctica"|"L5"|"0.6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090949"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090950"|"Official"|"2010"|"Antarctica"|"L6"|"0.12 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090951"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090952"|"Official"|"2010"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090953"|"Official"|"2010"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090954"|"Official"|"2010"|"Antarctica"|"H5"|"2.14 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090955"|"Official"|"2010"|"Antarctica"|"H4"|"2.81 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090956"|"Official"|"2010"|"Antarctica"|"L5"|"0.46 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090957"|"Official"|"2010"|"Antarctica"|"L5"|"2.31 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090958"|"Official"|"2010"|"Antarctica"|"L6"|"1.76 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090959"|"Official"|"2010"|"Antarctica"|"L5"|"0.81 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090960"|"Official"|"2010"|"Antarctica"|"L4"|"0.14 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090961"|"Official"|"2010"|"Antarctica"|"H4"|"1.25 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090962"|"Official"|"2010"|"Antarctica"|"H4"|"3.96 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090963"|"Official"|"2010"|"Antarctica"|"L5"|"0.48 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090964"|"Official"|"2010"|"Antarctica"|"L5"|"2.46 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090965"|"Official"|"2010"|"Antarctica"|"L5"|"0.18 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090966"|"Official"|"2010"|"Antarctica"|"H4"|"1.61 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090967"|"Official"|"2010"|"Antarctica"|"L5"|"5.5 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090968"|"Official"|"2010"|"Antarctica"|"L5"|"0.69 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090969"|"Official"|"2010"|"Antarctica"|"L5"|"1.69 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090970"|"Official"|"2010"|"Antarctica"|"H5"|"1.47 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090971"|"Official"|"2010"|"Antarctica"|"L5"|"1.55 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090972"|"Official"|"2010"|"Antarctica"|"L5"|"0.56 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090973"|"Official"|"2010"|"Antarctica"|"L5"|"0.33 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090974"|"Official"|"2010"|"Antarctica"|"L5"|"8.3 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090975"|"Official"|"2010"|"Antarctica"|"L5"|"57.5 g"|" CARE"|"(-72.778860, 75.314470)  "
"Grove Mountains 090976"|"Official"|"2010"|"Antarctica"|"L5"|"11.4 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090977"|"Official"|"2010"|"Antarctica"|"L6"|"0.67 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090978"|"Official"|"2010"|"Antarctica"|"L5"|"44.5 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090979"|"Official"|"2010"|"Antarctica"|"L5"|"2.45 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090980"|"Official"|"2010"|"Antarctica"|"L5"|"1.33 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090981"|"Official"|"2010"|"Antarctica"|"L6"|"7.6 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090982"|"Official"|"2010"|"Antarctica"|"L5"|"4.66 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090983"|"Official"|"2010"|"Antarctica"|"L5"|"0.92 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090984"|"Official"|"2010"|"Antarctica"|"H4"|"1.23 g"|" CARE"|"(-72.778360, 75.319690)  "
"Grove Mountains 090985"|"Official"|"2010"|"Antarctica"|"L5"|"1.76 g"|" CARE"|"(-72.778360, 75.319690)  "
