"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 4423 **"|"Official"|"2006"|"Morocco"|"CK3"|"91.9 g"|" "
"Northwest Africa 4424"|"Official"|"2006"|"Rio de Oro, Western Sahara"|"LL5"|"756 g"|"(21.600000, -16.500000)  "
"Northwest Africa 4425 **"|"Official"|"2006"|"Algeria"|"CK3"|"579 g"|" "
"Northwest Africa 4426"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"757 g"|" "
"Northwest Africa 4427"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"158 g"|" "
"Northwest Africa 4428"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"301 g"|" "
"Northwest Africa 4429"|"Official"|"2005"|"Algeria"|"L4"|"412 g"|" "
"Northwest Africa 4430"|"Official"|"2005"|"(Northwest Africa)"|"L3.8"|"1444 g"|" "
"Northwest Africa 4431"|"Official"|"2005"|"Algeria"|"L5"|"450 g"|" "
"Northwest Africa 4432"|"Official"|"2005"|"Algeria"|"L4"|"1440 g"|" "
"Northwest Africa 4433"|"Official"|"2005"|"Algeria"|"LL5"|"160 g"|" "
"Northwest Africa 4434"|"Official"|"2005"|"Algeria"|"LL4"|"1000 g"|" "
"Northwest Africa 4435"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"42.6 g"|" "
"Northwest Africa 4436"|"Official"|"2006"|"Algeria"|"L4"|"1726 g"|" "
"Northwest Africa 4437"|"Official"|"2005"|"Algeria"|"LL4"|"935 g"|" "
"Northwest Africa 4438 **"|"Official"|"2006"|"(Northwest Africa)"|"LL3"|"390 g"|" "
"Northwest Africa 4439"|"Official"|"2005"|"(Northwest Africa)"|"CO3.3"|"484 g"|" "
"Northwest Africa 4440"|"Official"|"2005"|"Algeria"|"H4"|"403 g"|" "
"Northwest Africa 4441"|"Official"|"2005"|"(Northwest Africa)"|"CO3.2"|"124 g"|" "
"Northwest Africa 4442"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"1528 g"|" "
"Northwest Africa 4443"|"Official"|"2005"|"Algeria"|"H4"|"118 g"|" "
"Northwest Africa 4444"|"Official"|"2005"|"(Northwest Africa)"|"L3.2"|"145 g"|" "
"Northwest Africa 4445"|"Official"|"2005"|"(Northwest Africa)"|"L3.8"|"1316 g"|" "
"Northwest Africa 4446"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"4.39 kg"|" "
"Northwest Africa 4448 **"|"Official"|"2006"|"Morocco"|"Lodranite"|"36.3 g"|" "
"Northwest Africa 4450 **"|"Official"|"2006"|"(Northwest Africa)"|"EL-melt rock"|"10 kg"|" "
"Northwest Africa 4454 **"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"322 g"|" "
"Northwest Africa 4459 **"|"Official"|"2006"|"(Northwest Africa)"|"L3"|"60.1 g"|" "
"Northwest Africa 4460"|"Official"|"2006"|"Algeria"|"L3"|"1584 g"|" "
"Northwest Africa 4461"|"Official"|"2005"|"(Northwest Africa)"|"L6"|"111.1 g"|" "
"Northwest Africa 4462"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"206 g"|" "
"Northwest Africa 4463"|"Official"|"2005"|"(Northwest Africa)"|"H6"|"152 g"|" "
"Northwest Africa 4466 **"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"71.3 g"|" "
"Northwest Africa 4468 **"|"Official"|"2006"|"(Northwest Africa)"|"Martian (shergottite)"|"675 g"|" "
"Northwest Africa 4469"|"Official"|"2006"|"(Northwest Africa)"|"Ureilite"|"1823 g"|" "
"Northwest Africa 4470 **"|"Official"|"2006"|"Algeria"|"Eucrite-an"|"631 g"|" "
"Northwest Africa 4471"|"Official"|"2006"|"(Northwest Africa)"|"Ureilite"|"881 g"|" "
"Northwest Africa 4472 **"|"Official"|"2006"|"(Northwest Africa)"|"Lunar"|"64.3 g"|" "
"Northwest Africa 4473 **"|"Official"|"2006"|"(Northwest Africa)"|"Diogenite"|"7.02 kg"|" "
"Northwest Africa 4474"|"Official"|"2006"|"(Northwest Africa)"|"Ureilite"|"2.37 kg"|" "
"Northwest Africa 4475"|"Official"|"2005"|"(Northwest Africa)"|"L5"|"9.99 kg"|" "
"Northwest Africa 4476 **"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"533 g"|" "
"Northwest Africa 4477 **"|"Official"|"2006"|"(Northwest Africa)"|"L3-7"|"122.3 g"|" "
"Northwest Africa 4478 **"|"Official"|"2006"|"Algeria"|"Lodranite"|"444 g"|" "
"Northwest Africa 4479"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"552 g"|" "
"Northwest Africa 4480 **"|"Official"|"2006"|"Algeria"|"Martian (shergottite)"|"13 g"|" "
"Northwest Africa 4481"|"Official"|"2006"|"(Northwest Africa)"|"Ureilite"|"112 g"|" "
"Northwest Africa 4482 **"|"Official"|"2006"|"Algeria"|"Pallasite, PMG"|"5.81 kg"|" "
"Northwest Africa 4483 **"|"Official"|"2006"|"Algeria"|"Lunar"|"208 g"|" "
"Northwest Africa 4484 **"|"Official"|"2006"|"Algeria"|"Eucrite"|"140 g"|" "
"Northwest Africa 4485 **"|"Official"|"2006"|"(Northwest Africa)"|"Lunar"|"188 g"|" "
"Northwest Africa 4486 **"|"Official"|"2004"|"(Northwest Africa)"|"OC3"|"21.3 g"|" "
"Northwest Africa 4487"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"29 kg"|" "
"Northwest Africa 4488"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"19.74 kg"|" "
"Northwest Africa 4489"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"84 g"|" "
"Northwest Africa 4491"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"894 g"|" "
"Northwest Africa 4492"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"27 kg"|" "
"Northwest Africa 4493"|"Official"|"2005"|"(Northwest Africa)"|"LL5"|"56 kg"|" "
"Northwest Africa 4496 **"|"Official"|"2006"|"(Northwest Africa)"|"Eucrite"|"19 g"|" "
"Northwest Africa 4497"|"Official"|"2005"|"(Northwest Africa)"|"LL3.2"|"483 g"|" "
"Northwest Africa 4502 **"|"Official"|"2005"|"Algeria"|"CV3"|"100 kg"|" "
"Northwest Africa 4503 **"|"Official"|"2007"|"(Northwest Africa)"|"Lunar"|"70 g"|" "
"Northwest Africa 4506 **"|"Official"|"2006"|"(Northwest Africa)"|"Pallasite, PMG"|"23.2 g"|" "
"Northwest Africa 4507 **"|"Official"|"2006"|"Morocco"|"Ureilite"|"85 g"|" "
"Northwest Africa 4508 **"|"Official"|"2001"|"(Northwest Africa)"|"Ureilite"|"182 g"|" "
"Northwest Africa 4518 **"|"Official"|"2003"|"(Northwest Africa)"|"Achondrite-ung"|"167 g"|" "
"Northwest Africa 4519 **"|"Official"|"2001"|"Morocco"|"Ureilite"|"114 g"|" "
"Northwest Africa 4520 **"|"Official"|"2000"|"(Northwest Africa)"|"Ureilite"|"23.2 g"|" "
"Northwest Africa 4522 **"|"Official"|"2006"|"(Northwest Africa)"|"LL3"|"949 g"|" "
"Northwest Africa 4523 **"|"Official"|"2001"|"(Northwest Africa)"|"Eucrite"|"174 g"|" "
"Northwest Africa 4524"|"Official"|"2006"|"(Northwest Africa)"|"L4"|"185.5 g"|" "
"Northwest Africa 4526"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"52.85 kg"|" "
"Northwest Africa 4527 **"|"Official"|"2006"|"Algeria"|"Martian (shergottite)"|"10.1 g"|" "
"Northwest Africa 4528"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"240 kg"|" "
"Northwest Africa 4529 **"|"Official"|"2006"|"Algeria"|"Lodranite"|"60 g"|" "
"Northwest Africa 4530"|"Official"|"2006"|"(Northwest Africa)"|"CO3"|"35.9 g"|" "
"Northwest Africa 4531 **"|"Official"|"2005"|"(Northwest Africa)"|"OC3"|"38.9 g"|" "
"Northwest Africa 4532"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"68.7 g"|" "
"Northwest Africa 4533"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"1245 g"|" "
"Northwest Africa 4535"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"1490 g"|" "
"Northwest Africa 4536 **"|"Official"|"2006"|"Morocco"|"Eucrite"|"283 g"|" "
"Northwest Africa 4537 **"|"Official"|"2005"|"Morocco"|"Aubrite"|"261 g"|" "
"Northwest Africa 4538"|"Official"|"2006"|"(Northwest Africa)"|"H3"|"206 g"|" "
"Northwest Africa 4539"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"483 g"|" "
"Northwest Africa 4540"|"Official"|"2006"|"(Northwest Africa)"|"CO3.5"|"1310 g"|" "
"Northwest Africa 4541 **"|"Official"|"2006"|"Algeria"|"Eucrite-mmict"|"168 g"|" "
"Northwest Africa 4542"|"Official"|"2006"|"(Northwest Africa)"|"CO3.6"|" "|" "
"Northwest Africa 4543"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"3.39 kg"|" "
"Northwest Africa 4544"|"Official"|"2006"|"(Northwest Africa)"|"E"|"200 kg"|" "
"Northwest Africa 4545 **"|"Official"|"2006"|"Algeria"|"R4"|"119 g"|" "
"Northwest Africa 4546"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"7.2 kg"|" "
"Northwest Africa 4547"|"Official"|"2006"|"(Northwest Africa)"|"L4"|"3.6 kg"|" "
"Northwest Africa 4548"|"Official"|"2006"|"(Northwest Africa)"|"L4"|"9.13 kg"|" "
"Northwest Africa 4549 **"|"Official"|"2006"|"(Northwest Africa)"|"LL3.1"|"64 g"|" "
"Northwest Africa 4550"|"Official"|"2006"|"(Northwest Africa)"|"Diogenite"|"70 g"|" "
"Northwest Africa 4551"|"Official"|"2006"|"(Northwest Africa)"|"CO3.5"|"104 g"|" "
"Northwest Africa 4552"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"280 g"|" "
"Northwest Africa 4553"|"Official"|"2006"|"(Northwest Africa)"|"L3.7"|"531 g"|" "
"Northwest Africa 4554"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"500 g"|" "
"Northwest Africa 4555"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"1313 g"|" "
"Northwest Africa 4556"|"Official"|"2006"|"(Northwest Africa)"|"E"|"313 g"|" "
"Northwest Africa 4557"|"Official"|"2006"|"(Northwest Africa)"|"L4"|"250 g"|" "
"Northwest Africa 4558"|"Official"|"2006"|"(Northwest Africa)"|"L4"|"900 g"|" "
"Northwest Africa 4559"|"Official"|"2006"|"(Northwest Africa)"|"LL5"|"900 g"|" "
"Northwest Africa 4560"|"Official"|"2006"|"(Northwest Africa)"|"LL3.2"|"400 g"|" "
"Northwest Africa 4561 **"|"Official"|"2006"|"(Northwest Africa)"|"EL-melt rock"|"200 kg"|" "
"Northwest Africa 4562"|"Official"|"1998"|"(Northwest Africa)"|"L4"|"440 g"|" "
"Northwest Africa 4563"|"Official"|"1998"|"(Northwest Africa)"|"H4"|"89 g"|" "
"Northwest Africa 4564"|"Official"|"2006"|"(Northwest Africa)"|"LL5"|"500 g"|" "
"Northwest Africa 4565"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"87 g"|" "
"Northwest Africa 4566"|"Official"|"2005"|"(Northwest Africa)"|"L3.7"|"74 g"|" "
"Northwest Africa 4567"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"307 g"|" "
"Northwest Africa 4568"|"Official"|"2005"|"(Northwest Africa)"|"Ureilite"|"123 g"|" "
"Northwest Africa 4569"|"Official"|"2005"|"(Northwest Africa)"|"Angrite"|"484 g"|" "
"Northwest Africa 4570"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"243 g"|" "
"Northwest Africa 4571"|"Official"|"2002"|"(Northwest Africa)"|"L5/6"|"285 g"|" "
"Northwest Africa 4572"|"Official"|"2002"|"(Northwest Africa)"|"LL3"|"86 g"|" "
"Northwest Africa 4573"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"97 g"|" "
"Northwest Africa 4574"|"Official"|"2006"|"(Northwest Africa)"|"CO3"|"11 g"|" "
"Northwest Africa 4575"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"92 g"|" "
"Northwest Africa 4576"|"Official"|"2005"|"(Northwest Africa)"|"Mesosiderite"|"30 kg"|" "
"Northwest Africa 4577"|"Official"|"2004"|"(Northwest Africa)"|"CO3"|"22 g"|" "
"Northwest Africa 4578"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"10 g"|" "
"Northwest Africa 4579"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"15 g"|" "
"Northwest Africa 4580"|"Official"|"2006"|"(Northwest Africa)"|"L5-6"|"431 g"|" "
"Northwest Africa 4581"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"214 g"|" "
"Northwest Africa 4582"|"Official"|"2006"|"(Northwest Africa)"|"H4-6"|"224 g"|" "
"Northwest Africa 4583"|"Official"|"2006"|"(Northwest Africa)"|"CO3"|"53 g"|" "
"Northwest Africa 4584"|"Official"|"2006"|"(Northwest Africa)"|"L5-6"|"638 g"|" "
"Northwest Africa 4585"|"Official"|"2006"|"(Northwest Africa)"|"Howardite"|"71 g"|" "
"Northwest Africa 4586"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"22 g"|" "
"Northwest Africa 4587 **"|"Official"|"2006"|"Algeria"|"Achondrite-ung"|"530 g"|" "
"Northwest Africa 4588"|"Official"|"2005"|"(Northwest Africa)"|"L5"|"1530 g"|" "
"Northwest Africa 4589"|"Official"|"2006"|"(Northwest Africa)"|"Ureilite"|"6.5 kg"|" "
"Northwest Africa 4590 **"|"Official"|"2006"|"Bechar, Algeria"|"Angrite"|"213 g"|"(30.317080, -4.942880)  "
"Northwest Africa 4591"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"707 g"|" "
"Northwest Africa 4592"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"67 g"|" "
"Northwest Africa 4593"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"113 g"|" "
"Northwest Africa 4594"|"Official"|"2003"|"(Northwest Africa)"|"L6"|"907 g"|" "
"Northwest Africa 4595"|"Official"|"2003"|"(Northwest Africa)"|"LL6"|"315 g"|" "
"Northwest Africa 4596"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"55 g"|" "
"Northwest Africa 4597"|"Official"|"2003"|"(Northwest Africa)"|"H6"|"534 g"|" "
"Northwest Africa 4598"|"Official"|"2003"|"(Northwest Africa)"|"L5"|"44 g"|" "
"Northwest Africa 4599"|"Official"|"2003"|"(Northwest Africa)"|"L4"|"58 g"|" "
"Northwest Africa 4600"|"Official"|"2003"|"(Northwest Africa)"|"L6"|"1095 g"|" "
"Northwest Africa 4601"|"Official"|"2003"|"(Northwest Africa)"|"L5"|"1550 g"|" "
"Northwest Africa 4602"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"521 g"|" "
"Northwest Africa 4603"|"Official"|"2003"|"(Northwest Africa)"|"H4"|"531 g"|" "
"Northwest Africa 4604"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"327 g"|" "
"Northwest Africa 4605"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"59.6 g"|" "
"Northwest Africa 4606"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"383 g"|" "
"Northwest Africa 4607"|"Official"|"2006"|"(Northwest Africa)"|"L4/5"|"964 g"|" "
"Northwest Africa 4608"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"834 g"|" "
"Northwest Africa 4609"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"738 g"|" "
"Northwest Africa 4610"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"487 g"|" "
"Northwest Africa 4611 **"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"242 g"|" "
"Northwest Africa 4612 **"|"Official"|"2006"|"(Northwest Africa)"|"L3"|"26.4 g"|" "
"Northwest Africa 4613"|"Official"|"2006"|"(Northwest Africa)"|"L5/6"|"93.5 g"|" "
"Northwest Africa 4614"|"Official"|"2006"|"(Northwest Africa)"|"H5/6"|"26 g"|" "
"Northwest Africa 4615 **"|"Official"|"2006"|"(Northwest Africa)"|"R3.4"|"10.5 g"|" "
"Northwest Africa 4616"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"54.5 g"|" "
"Northwest Africa 4617"|"Official"|"2006"|"(Northwest Africa)"|"H5/6"|"95 g"|" "
"Northwest Africa 4618"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"65 g"|" "
"Northwest Africa 4619 **"|"Official"|"2006"|"(Northwest Africa)"|"R3-5"|"704 g"|" "
"Northwest Africa 4620"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"56 g"|" "
"Northwest Africa 4621"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"251 g"|" "
"Northwest Africa 4622"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"16 g"|" "
"Northwest Africa 4623"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"48.5 g"|" "
"Northwest Africa 4624 **"|"Official"|"2006"|"(Northwest Africa)"|"Eucrite"|"175 g"|" "
"Northwest Africa 4625"|"Official"|"2006"|"(Northwest Africa)"|"H4/5"|"37 g"|" "
"Northwest Africa 4626"|"Official"|"2006"|"(Northwest Africa)"|"H-melt rock"|"25.1 g"|" "
"Northwest Africa 4627"|"Official"|"2005"|"(Northwest Africa)"|"H6"|"26.8 g"|" "
"Northwest Africa 4628 **"|"Official"|"2006"|"(Northwest Africa)"|"CO3"|"45.7 g"|" "
"Northwest Africa 4629"|"Official"|"2006"|"(Northwest Africa)"|"L5/6"|"56.2 g"|" "
"Northwest Africa 4630"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"26.4 g"|" "
"Northwest Africa 4631"|"Official"|"2006"|"(Northwest Africa)"|"L5/6"|"37 g"|" "
"Northwest Africa 4632"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"6.5 kg"|" "
"Northwest Africa 4633"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"122 g"|" "
"Northwest Africa 4634"|"Official"|"2006"|"(Northwest Africa)"|"LL5"|"170 g"|" "
"Northwest Africa 4635"|"Official"|"2006"|"(Northwest Africa)"|"LL5"|"11.2 g"|" "
"Northwest Africa 4636 **"|"Official"|"2005"|"(Northwest Africa)"|"Mesosiderite"|"2.85 kg"|" "
"Northwest Africa 4637 **"|"Official"|"2006"|"(Northwest Africa)"|"L3"|"36.1 g"|" "
"Northwest Africa 4638"|"Official"|"2006"|"(Northwest Africa)"|"H5/6"|"54.3 g"|" "
"Northwest Africa 4639"|"Official"|"2006"|"(Northwest Africa)"|"LL4-6"|"52.5 g"|" "
"Northwest Africa 4640"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"778 g"|" "
"Northwest Africa 4641"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"178.5 g"|" "
"Northwest Africa 4642 **"|"Official"|"2007"|"(Northwest Africa)"|"Enst achon"|"483 g"|" "
"Northwest Africa 4643 **"|"Official"|"2006"|"(Northwest Africa)"|"EL6"|"995 g"|" "
"Northwest Africa 4644 **"|"Official"|"2006"|"(Northwest Africa)"|"L3-6"|"159.1 g"|" "
"Northwest Africa 4645 **"|"Official"|"2006"|"(Northwest Africa)"|"L(LL)3"|"56.6 g"|" "
"Northwest Africa 4646 **"|"Official"|"2006"|"(Northwest Africa)"|"L3"|"2.04 kg"|" "
"Northwest Africa 4649"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"3.2 kg"|" "
"Northwest Africa 4650 **"|"Official"|"2006"|"Algeria"|"EL6"|"339 g"|" "
"Northwest Africa 4651"|"Official"|"2005"|"(Northwest Africa)"|"LL3.2"|"1052 g"|" "
"Northwest Africa 4653"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"843 g"|" "
"Northwest Africa 4654 **"|"Official"|"2006"|"Algeria"|"Diogenite"|"49 g"|" "
"Northwest Africa 4655"|"Official"|"2006"|"(Northwest Africa)"|"Eucrite"|"37 g"|" "
"Northwest Africa 4656"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"5 kg"|" "
"Northwest Africa 4657 **"|"Official"|"2006"|"Algeria"|"CK4"|"417 g"|" "
"Northwest Africa 4658"|"Official"|"2005"|"(Northwest Africa)"|"LL4"|"167 g"|" "
"Northwest Africa 4660"|"Official"|"2006"|"(Northwest Africa)"|"LL3.8"|"226 g"|" "
"Northwest Africa 4661 **"|"Official"|"2005"|"Algeria"|"CK3"|"42 g"|" "
"Northwest Africa 4662"|"Official"|"2006"|"(Northwest Africa)"|"Angrite"|"60 g"|" "
"Northwest Africa 4663 **"|"Official"|"2006"|"(Northwest Africa)"|"Lodranite"|"564 g"|" "
"Northwest Africa 4664 **"|"Official"|"2006"|"Algeria"|"Diogenite-pm"|"20 kg"|" "
"Northwest Africa 4667"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"5 kg"|" "
"Northwest Africa 4669 **"|"Official"|"2006"|"(Northwest Africa)"|"CV3"|"369 g"|" "
"Northwest Africa 4673"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"163 g"|" "
"Northwest Africa 4674"|"Official"|"2003"|"(Northwest Africa)"|"H6"|"237 g"|" "
"Northwest Africa 4675"|"Official"|"2007"|"(Northwest Africa)"|"H5"|"789 g"|" "
"Northwest Africa 4676"|"Official"|"2007"|"(Northwest Africa)"|"CV3"|"10 kg"|" "
"Northwest Africa 4677 **"|"Official"|"2006"|"(Northwest Africa)"|"Eucrite-mmict"|"156.4 g"|" "
"Northwest Africa 4678 **"|"Official"|"2006"|"Morocco"|"Diogenite"|"3.6 g"|" "
"Northwest Africa 4679 **"|"Official"|"2006"|"(Northwest Africa)"|"CK4"|"735 g"|" "
"Northwest Africa 4680"|"Official"|"2006"|"(Northwest Africa)"|"L4-6"|"3.83 kg"|" "
"Northwest Africa 4681"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"3.99 kg"|" "
"Northwest Africa 4682"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"2.92 kg"|" "
"Northwest Africa 4683"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"1552 g"|" "
"Northwest Africa 4684"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"3.65 kg"|" "
"Northwest Africa 4685 **"|"Official"|"2007"|"(Northwest Africa)"|"CVox3"|"1244 g"|" "
"Northwest Africa 4686"|"Official"|"2006"|"(Northwest Africa)"|"H4"|"851 g"|" "
"Northwest Africa 4687"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"703 g"|" "
"Northwest Africa 4688"|"Official"|"2006"|"(Northwest Africa)"|"H5"|"2.18 kg"|" "
"Northwest Africa 4693 **"|"Official"|"2006"|"Morocco"|"R3-6"|"866 g"|" "
"Northwest Africa 4694 **"|"Official"|"2007"|"(Northwest Africa)"|"CVred3"|"670 g"|" "
"Northwest Africa 4695"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"20.2 g"|" "
"Northwest Africa 4699 **"|"Official"|"2007"|"(Northwest Africa)"|"LL3"|"815 g"|" "
"Northwest Africa 4700 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IAB-sLL"|"3.08 kg"|" "
"Northwest Africa 4701 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IAB complex"|"1276 g"|" "
"Northwest Africa 4702 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, ungrouped"|"123 g"|" "
"Northwest Africa 4703 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IAB-sLL"|"114 g"|" "
"Northwest Africa 4704 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IIIE"|"277 g"|" "
"Northwest Africa 4705 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, ungrouped"|"195 g"|" "
"Northwest Africa 4706 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IAB-sHL"|"227 g"|" "
"Northwest Africa 4707 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IIIAB"|"585 g"|" "
"Northwest Africa 4708 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IIIAB"|"9.63 kg"|" "
"Northwest Africa 4709 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IAB-MG"|"82 g"|" "
"Northwest Africa 4710 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IAB-sHL"|"2.34 kg"|" "
"Northwest Africa 4711 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IAB-sHL"|"394 g"|" "
"Northwest Africa 4713 **"|"Official"|"2006"|"(Northwest Africa)"|"Iron, IAB-sLM"|"154 g"|" "
"Northwest Africa 4715"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"466 g"|" "
"Northwest Africa 4716"|"Official"|"2006"|"(Northwest Africa)"|"H6"|"2.88 kg"|" "
"Northwest Africa 4717"|"Official"|"2006"|"(Northwest Africa)"|"H3.8"|"1318 g"|" "
"Northwest Africa 4718"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"8.8 g"|" "
"Northwest Africa 4719"|"Official"|"2005"|"(Northwest Africa)"|"L6"|"812 g"|" "
"Northwest Africa 4720"|"Official"|"2005"|"(Northwest Africa)"|"L3"|"151.7 g"|" "
"Northwest Africa 4721 **"|"Official"|"2005"|"(Northwest Africa)"|"CK4"|"7.3 g"|" "
"Northwest Africa 4722 **"|"Official"|"2006"|"Morocco"|"LL3"|"294 g"|" "
"Northwest Africa 4723"|"Official"|"2006"|"(Northwest Africa)"|"L3"|"2.2 kg"|" "
"Northwest Africa 4724 **"|"Official"|"2001"|"Morocco"|"CK3"|"35 g"|" "
"Northwest Africa 4725 **"|"Official"|"2006"|"Morocco"|"H/L3"|"19 g"|" "
"Northwest Africa 4726"|"Official"|"2006"|"(Northwest Africa)"|"H/L5"|"488 g"|" "
"Northwest Africa 4727"|"Official"|"2006"|"(Northwest Africa)"|"L6"|"605 g"|" "
"Northwest Africa 4734 **"|"Official"|"2006"|"Morocco"|"Lunar"|"1372 g"|" "
"Northwest Africa 4735 **"|"Official"|"2003"|"Morocco"|"Acapulcoite/Lodranite"|"64 g"|" "
"Northwest Africa 4741 **"|"Official"|"2005"|"(Northwest Africa)"|"Achondrite-ung"|"20 g"|" "
"Northwest Africa 4742 **"|"Official"|"2007"|"Morocco"|"Ureilite-pmict"|"376 g"|" "
"Northwest Africa 4747 **"|"Official"|"2001"|"Morocco"|"Mesosiderite"|"1200 g"|" "
"Northwest Africa 4748 **"|"Official"|"2005"|"(Northwest Africa)"|"Eucrite-pmict"|"80 g"|" "
"Northwest Africa 4754"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"263 g"|" "
"Northwest Africa 4756"|"Official"|"2006"|"(Northwest Africa)"|"LL6"|"2 kg"|" "
"Northwest Africa 4757 **"|"Official"|"2004"|"Morocco"|"CM2"|"5 g"|" "
"Northwest Africa 4759 **"|"Official"|"2007"|"(Northwest Africa)"|"CV3"|"721 g"|" "
"Northwest Africa 4760 **"|"Official"|"2007"|"(Northwest Africa)"|"Ureilite"|"103 g"|" "
"Northwest Africa 4761"|"Official"|"2007"|"(Northwest Africa)"|"L3"|"44.6 g"|" "
"Northwest Africa 4762"|"Official"|"2007"|"(Northwest Africa)"|"L3"|"213 g"|" "
"Northwest Africa 4763"|"Official"|"2007"|"(Northwest Africa)"|"L3"|"423 g"|" "
"Northwest Africa 4764 **"|"Official"|"2007"|"(Northwest Africa)"|"Eucrite"|"31.3 g"|" "
"Northwest Africa 4765"|"Official"|"2006"|"(Northwest Africa)"|"CM1"|"19 g"|" "
"Northwest Africa 4766 **"|"Official"|"2007"|"(Northwest Africa)"|"Martian (shergottite)"|"290 g"|" "
