"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Northwest Africa 15108 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CK5"|"47 g"|" "|" "
"Northwest Africa 15109 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Howardite"|"584 g"|" "|" "
"Northwest Africa 15110 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CO3"|"41 g"|" "|" "
"Northwest Africa 15111 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"R5"|"140 g"|" "|" "
"Northwest Africa 15112 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite-pmict"|"210 g"|" "|" "
"Northwest Africa 15113 **"|"Official"|" "|"2018"|"Morocco"|"Mesosiderite-A3"|"25.1 g"|" "|" "
"Northwest Africa 15114 **"|"Official"|" "|"2015"|"Morocco"|"Mesosiderite-A2"|"7.2 kg"|" "|" "
"Northwest Africa 15115 **"|"Official"|" "|"2020"|"Morocco"|"Iron, IAB Complex"|"126 g"|" "|" "
"Northwest Africa 15116 **"|"Official"|" "|"2022"|"Niger"|"LL3"|"382 g"|" "|" "
"Northwest Africa 15117 **"|"Official"|" "|"2019"|"Morocco"|"H6"|"209 g"|" "|" "
"Northwest Africa 15118 **"|"Official"|" "|"2021"|"Algeria"|"Achondrite-ung"|"230 g"|" "|" "
"Northwest Africa 15120 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Winonaite"|"190 g"|" "|" "
"Northwest Africa 15121 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"R3"|"210 g"|" "|" "
"Northwest Africa 15122 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"H4"|"1154 g"|" "|" "
"Northwest Africa 15124 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"H4"|"430 g"|" "|" "
"Northwest Africa 15126 **"|"Official"|" "|"2019"|"(Northwest Africa)"|"H4"|"584 g"|" "|" "
"Northwest Africa 15127 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL4"|"680 g"|" "|" "
"Northwest Africa 15128 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"H4"|"134 g"|" "|" "
"Northwest Africa 15129 **"|"Official"|" "|"2014"|"Morocco"|"L5"|"48.8 g"|" "|" "
"Northwest Africa 15131 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"R3"|"1200 g"|" "|" "
"Northwest Africa 15132 **"|"Official"|" "|"2018"|"(Northwest Africa)"|"CVox3"|"699 g"|" "|" "
"Northwest Africa 15133 **"|"Official"|" "|"2002"|"(Northwest Africa)"|"H4"|"290 g"|" "|" "
"Northwest Africa 15134 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Pallasite"|"35 g"|" "|" "
"Northwest Africa 15135 **"|"Official"|" "|"2021"|"Mali"|"LL3"|"3.5 kg"|" "|" "
"Northwest Africa 15136 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-unbr"|"19.73 kg"|" "|" "
"Northwest Africa 15137 **"|"Official"|" "|"2022"|"Niger"|"CK5"|"434 g"|" "|" "
"Northwest Africa 15138 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-pmict"|"128 g"|" "|" "
"Northwest Africa 15139 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Howardite"|"200 g"|" "|" "
"Northwest Africa 15140"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"63 g"|" "|" "
"Northwest Africa 15141 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL3"|"163 g"|" "|" "
"Northwest Africa 15142 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL6"|"58 g"|" "|" "
"Northwest Africa 15143 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL5-7"|"900 g"|" "|" "
"Northwest Africa 15144 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L4"|"443 g"|" "|" "
"Northwest Africa 15145"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"2.5 kg"|" "|" "
"Northwest Africa 15146 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H4"|"159 g"|" "|" "
"Northwest Africa 15147"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"125 g"|" "|" "
"Northwest Africa 15148 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H5"|"21.4 g"|" "|" "
"Northwest Africa 15149 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-br"|"20.2 g"|" "|" "
"Northwest Africa 15150 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite"|"8.1 g"|" "|" "
"Northwest Africa 15151 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Ureilite"|"65.7 g"|" "|" "
"Northwest Africa 15152 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-pmict"|"222 g"|" "|" "
"Northwest Africa 15153 **"|"Official"|" "|"2019"|"Morocco"|"LL4/5"|"142.2 g"|" "|" "
"Northwest Africa 15154 **"|"Official"|" "|"2019"|"Morocco"|"H4"|"384 g"|" "|" "
"Northwest Africa 15155 **"|"Official"|" "|"2019"|"Morocco"|"Eucrite-mmict"|"48.2 kg"|" "|" "
"Northwest Africa 15156 **"|"Official"|" "|"2022"|"Algeria"|"Martian (shergottite)"|"191 g"|" "|" "
"Northwest Africa 15157"|"Official"|" "|"2016"|"(Northwest Africa)"|"H6"|"480 g"|" "|" "
"Northwest Africa 15158 **"|"Official"|" "|"2017"|"Morocco"|"LL3"|"12.5 g"|" "|" "
"Northwest Africa 15159"|"Official"|" "|"2020"|"Mauritania"|"L6"|"1409 g"|" "|" "
"Northwest Africa 15160 **"|"Official"|" "|"2021"|"Algeria"|"L3"|"263 g"|" "|" "
"Northwest Africa 15161"|"Official"|" "|"2018"|"Mauritania"|"H6"|"2.86 kg"|" "|" "
"Northwest Africa 15162"|"Official"|" "|"2015"|"Morocco"|"LL5"|"5.58 kg"|" "|" "
"Northwest Africa 15163"|"Official"|" "|"2014"|"Morocco"|"H5"|"5.84 kg"|" "|" "
"Northwest Africa 15164"|"Official"|" "|"2018"|"Morocco"|"L6"|"802 g"|" "|" "
"Northwest Africa 15165"|"Official"|" "|"2017"|"Morocco"|"H6"|"1766 g"|" "|" "
"Northwest Africa 15166"|"Official"|" "|"2015"|"Morocco"|"H6"|"724 g"|" "|" "
"Northwest Africa 15167 **"|"Official"|" "|"2011"|"(Northwest Africa)"|"LL6"|"142 g"|" "|" "
"Northwest Africa 15168 **"|"Official"|" "|"2012"|"(Northwest Africa)"|"L5"|"56 g"|" "|" "
"Northwest Africa 15169 **"|"Official"|" "|"2021"|"Morocco"|"Lunar (anorth)"|"342 g"|" "|" "
"Northwest Africa 15170 **"|"Official"|" "|"2022"|"Algeria"|"Lodranite"|"89 g"|" "|" "
"Northwest Africa 15171 **"|"Official"|" "|"2022"|"Adrar, Algeria"|"Mesosiderite"|"1163 g"|" "|" "
"Northwest Africa 15172 **"|"Official"|" "|"2021"|"Algeria"|"Lunar (feldsp. breccia)"|"38 g"|" "|" "
"Northwest Africa 15173 **"|"Official"|" "|"2021"|"Algeria"|"Lunar (feldsp. breccia)"|"69 g"|" "|" "
"Northwest Africa 15174 **"|"Official"|" "|"2021"|"Algeria"|"CVred3"|"148 g"|" "|" "
"Northwest Africa 15175 **"|"Official"|" "|"2021"|"Algeria"|"CR2"|"309 g"|" "|" "
"Northwest Africa 15176 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CO3"|"125 g"|" "|" "
"Northwest Africa 15177 **"|"Official"|" "|"2020"|"Mauritania"|"CVox3"|"42.5 g"|" "|" "
"Northwest Africa 15178 **"|"Official"|" "|"2013"|"(Northwest Africa)"|"H5"|"348 g"|" "|" "
"Northwest Africa 15179 **"|"Official"|" "|"2013"|"(Northwest Africa)"|"H5"|"120 g"|" "|" "
"Northwest Africa 15180 **"|"Official"|" "|"2011"|"Morocco"|"L6"|"5.43 kg"|" "|" "
"Northwest Africa 15181 **"|"Official"|" "|"2011"|"Morocco"|"H5"|"77.7 g"|" "|" "
"Northwest Africa 15182 **"|"Official"|" "|"2011"|"Morocco"|"L5"|"140 g"|" "|" "
"Northwest Africa 15183 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Pallasite, PMG"|"500 g"|" "|" "
"Northwest Africa 15185 **"|"Official"|" "|"2022"|"Ouargla, Algeria"|"LL5"|"5.69 kg"|" "|" "
"Northwest Africa 15189 **"|"Official"|" "|"2021"|"Ouargla, Mauritania"|"Eucrite-pmict"|"513 g"|" "|" "
"Northwest Africa 15190 **"|"Official"|" "|"2011"|"Morocco"|"L4"|"498 g"|" "|" "
"Northwest Africa 15191 **"|"Official"|" "|"2007"|"Morocco"|"H5"|"201 g"|" "|" "
"Northwest Africa 15192 **"|"Official"|" "|"2021"|"Niger"|"Lunar"|"9.8 kg"|" "|" "
"Northwest Africa 15193 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"615 g"|" "|" "
"Northwest Africa 15194 **"|"Official"|" "|"2022"|"Mali"|"Martian (shergottite)"|"20.6 g"|" "|" "
"Northwest Africa 15195 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"LL3"|"5.52 kg"|" "|" "
"Northwest Africa 15196 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Martian (shergottite)"|"113 g"|" "|" "
"Northwest Africa 15197 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL4-6-melt breccia"|"1446 g"|" "|" "
"Northwest Africa 15198"|"Official"|" "|"2019"|"Morocco"|"LL5"|"79 g"|" "|" "
"Northwest Africa 15199 **"|"Official"|" "|"2021"|"Morocco"|"Howardite"|"896 g"|" "|" "
"Northwest Africa 15200 **"|"Official"|" "|"2022"|"Algeria"|"Martian (nakhlite)"|"196 g"|" "|" "
"Northwest Africa 15201 **"|"Official"|" "|"2021"|"Mali"|"Achondrite-ung"|"1019 g"|" "|" "
"Northwest Africa 15202 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-an"|"27.5 kg"|" "|" "
"Northwest Africa 15203 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H3"|"3.44 kg"|" "|" "
"Northwest Africa 15204 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Diogenite"|"19.5 g"|" "|" "
"Northwest Africa 15205 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H5"|"132 g"|" "|" "
"Northwest Africa 15206 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"H7"|"13 kg"|" "|" "
"Northwest Africa 15207 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite-br"|"28.3 g"|" "|" "
"Northwest Africa 15208 **"|"Official"|" "|"2004"|"(Northwest Africa)"|"L5-7"|"559 g"|" "|" "
"Northwest Africa 15209 **"|"Official"|" "|"2004"|"(Northwest Africa)"|"H4"|"385 g"|" "|" "
"Northwest Africa 15210 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Pallasite"|"5.29 kg"|" "|" "
"Northwest Africa 15211 **"|"Official"|" "|"2019"|"(Northwest Africa)"|"H5"|"69 g"|" "|" "
"Northwest Africa 15212 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L6"|"965 g"|" "|" "
"Northwest Africa 15213 **"|"Official"|" "|"2018"|"(Northwest Africa)"|"L6"|"978 g"|" "|" "
"Northwest Africa 15214 **"|"Official"|" "|"2011"|"Morocco"|"H5"|"740 g"|" "|" "
"Northwest Africa 15215 **"|"Official"|" "|"2015"|"(Northwest Africa)"|"Martian (shergottite)"|"88 g"|" "|" "
"Northwest Africa 15216 **"|"Official"|" "|"2015"|"(Northwest Africa)"|"Lunar (frag. breccia)"|"249 g"|" "|" "
"Northwest Africa 15217 **"|"Official"|" "|"2022"|"Morocco"|"L6"|"5.06 kg"|" "|" "
"Northwest Africa 15218 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite-melt breccia"|"129 g"|" "|" "
"Northwest Africa 15219 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-mmict"|"193 g"|" "|" "
"Northwest Africa 15220 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-mmict"|"227 g"|" "|" "
"Northwest Africa 15221 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"R3-5"|"342 g"|" "|" "
"Northwest Africa 15222 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite"|"1006 g"|" "|" "
"Northwest Africa 15223 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-br"|"228 g"|" "|" "
"Northwest Africa 15224 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L3"|"420 g"|" "|" "
"Northwest Africa 15225 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5-melt breccia"|"727 g"|" "|" "
"Northwest Africa 15226 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L4-6"|"520 g"|" "|" "
"Northwest Africa 15227 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"1060 g"|" "|" "
"Northwest Africa 15228 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H3"|"686 g"|" "|" "
"Northwest Africa 15229 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"LL3"|"242 g"|" "|" "
"Northwest Africa 15230 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CO3"|"330 g"|" "|" "
"Northwest Africa 15231 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-pmict"|"560 g"|" "|" "
"Northwest Africa 15232 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CM2"|"74 g"|" "|" "
"Northwest Africa 15233 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Howardite-melt breccia"|"152 g"|" "|" "
"Northwest Africa 15234 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-melt breccia"|"564 g"|" "|" "
"Northwest Africa 15235 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L6"|"658 g"|" "|" "
"Northwest Africa 15236 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-pmict"|"262 g"|" "|" "
"Northwest Africa 15237 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Enst achon"|"90 g"|" "|" "
"Northwest Africa 15238 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"LL3"|"462 g"|" "|" "
"Northwest Africa 15239 **"|"Official"|" "|"2019"|"(Northwest Africa)"|"Achondrite (brachinite-like)"|"1205 g"|" "|" "
"Northwest Africa 15240 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"R3"|"230 g"|" "|" "
"Northwest Africa 15241 **"|"Official"|" "|"2021"|"Niger"|"Eucrite-br"|"2.5 kg"|" "|" "
"Northwest Africa 15242 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"EH4"|"184 g"|" "|" "
"Northwest Africa 15243 **"|"Official"|" "|"2022"|"Mali"|"LL3"|"2.69 kg"|" "|" "
"Northwest Africa 15244 **"|"Official"|" "|"2022"|"Niger"|"Eucrite-mmict"|"776 g"|" "|" "
"Northwest Africa 15245 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H3"|"280 g"|" "|" "
"Northwest Africa 15246 **"|"Official"|" "|"2013"|"(Northwest Africa)"|"L6"|"66.2 g"|" "|" "
"Northwest Africa 15247 **"|"Official"|" "|"2013"|"(Northwest Africa)"|"H5"|"28.8 g"|" "|" "
"Northwest Africa 15248 **"|"Official"|" "|"2015"|"(Northwest Africa)"|"L6"|"58.3 g"|" "|" "
"Northwest Africa 15249 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite-pmict"|"540 g"|" "|" "
"Northwest Africa 15250 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"5 kg"|" "|" "
"Northwest Africa 15251 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"LL3-5"|"300 g"|" "|" "
"Northwest Africa 15252 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL6"|"750 g"|" "|" "
"Northwest Africa 15253 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"R3"|"1044 g"|" "|" "
"Northwest Africa 15254 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CO3"|"980 g"|" "|" "
"Northwest Africa 15255 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"CK3"|"350 g"|" "|" "
"Northwest Africa 15256 **"|"Official"|" "|"2000"|"Morocco"|"H3"|"5.65 kg"|" "|" "
"Northwest Africa 15257 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite"|"920 g"|" "|" "
"Northwest Africa 15258 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"Eucrite-br"|"1054 g"|" "|" "
"Northwest Africa 15259 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"426 g"|" "|" "
"Northwest Africa 15260 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"1055 g"|" "|" "
"Northwest Africa 15261 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"836 g"|" "|" "
"Northwest Africa 15262 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"1513 g"|" "|" "
"Northwest Africa 15263 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H3"|"758 g"|" "|" "
"Northwest Africa 15264 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"309 g"|" "|" "
"Northwest Africa 15265 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"876 g"|" "|" "
"Northwest Africa 15266 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"1368 g"|" "|" "
"Northwest Africa 15267 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H5"|"747 g"|" "|" "
"Northwest Africa 15268 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"845 g"|" "|" "
"Northwest Africa 15269 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"1635 g"|" "|" "
"Northwest Africa 15270 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"10.35 kg"|" "|" "
"Northwest Africa 15271 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL3.15"|"467 g"|" "|" "
"Northwest Africa 15273 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L3"|"128.4 g"|" "|" "
"Northwest Africa 15275 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"119.1 g"|" "|" "
"Northwest Africa 15277 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"66.8 g"|" "|" "
"Northwest Africa 15279 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"63.1 g"|" "|" "
"Northwest Africa 15281 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6"|"31.9 g"|" "|" "
"Northwest Africa 15283 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"11.7 g"|" "|" "
"Northwest Africa 15284 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"364 g"|" "|" "
"Northwest Africa 15285 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"LL4/5"|"8.33 kg"|" "|" "
"Northwest Africa 15286 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Lunar (melt breccia)"|"68 g"|" "|" "
"Northwest Africa 15287 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"L5"|"1175 g"|" "|" "
"Northwest Africa 15288 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"5.8 kg"|" "|" "
"Northwest Africa 15289 **"|"Official"|" "|"2019"|"(Northwest Africa)"|"Eucrite"|"6.97 kg"|" "|" "
"Northwest Africa 15290 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite"|"375 g"|" "|" "
"Northwest Africa 15291 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CV3"|"2.2 kg"|" "|" "
"Northwest Africa 15292 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL3"|"55 g"|" "|" "
"Northwest Africa 15293 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL3"|"2 kg"|" "|" "
"Northwest Africa 15294 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Diogenite"|"1125 g"|" "|" "
"Northwest Africa 15295 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-melt breccia"|"214 g"|" "|" "
"Northwest Africa 15296 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L-melt rock"|"2 kg"|" "|" "
"Northwest Africa 15297 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"R3-6"|"48 g"|" "|" "
"Northwest Africa 15298 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CM2"|"42 g"|" "|" "
"Northwest Africa 15299 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite-pmict"|"188 g"|" "|" "
"Northwest Africa 15300 **"|"Official"|" "|"2016"|"(Northwest Africa)"|"Lunar (melt breccia)"|"113 g"|" "|" "
"Northwest Africa 15301 **"|"Official"|" "|"2011"|"Morocco"|"H4"|"4.49 kg"|" "|" "
"Northwest Africa 15302 **"|"Official"|" "|"2018"|"(Northwest Africa)"|"CK5"|"36.4 g"|" "|" "
"Northwest Africa 15303 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Achondrite (brachinite-like)"|"179 g"|" "|" "
"Northwest Africa 15304 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Aubrite"|"393 g"|" "|" "
"Northwest Africa 15305 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-unbr"|"2.66 kg"|" "|" "
"Northwest Africa 15306 **"|"Official"|" "|"2021"|"Niger"|"H4"|"2.98 kg"|" "|" "
"Northwest Africa 15307 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Ureilite-an"|"67 g"|" "|" "
"Northwest Africa 15308 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L3.15"|"4.09 kg"|" "|" "
"Northwest Africa 15309 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-unbr"|"900 g"|" "|" "
"Northwest Africa 15310 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"LL4"|"81 g"|" "|" "
"Northwest Africa 15311 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Diogenite"|"1375 g"|" "|" "
"Northwest Africa 15312 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Lunar (melt breccia)"|"1021 g"|" "|" "
"Northwest Africa 15313 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H4"|"2.1 kg"|" "|" "
"Northwest Africa 15315 **"|"Official"|" "|"2022"|"Mali"|"L4-5"|"162 g"|" "|" "
"Northwest Africa 15316 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Diogenite-pm"|"496 g"|" "|" "
"Northwest Africa 15317 **"|"Official"|" "|"2021"|"Algeria"|"Angrite"|"299 g"|" "|" "
"Northwest Africa 15319 **"|"Official"|" "|"2022"|"Mauritania"|"CK4"|"1013 g"|" "|" "
"Northwest Africa 15320 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H4"|"78 kg"|" "|" "
"Northwest Africa 15321 **"|"Official"|" "|"2020"|"Algeria"|"Eucrite-mmict"|"257 g"|" "|" "
"Northwest Africa 15322 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite-mmict"|"5.75 kg"|" "|" "
"Northwest Africa 15323 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite-br"|"3.6 kg"|" "|" "
"Northwest Africa 15324 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"813 g"|" "|" "
"Northwest Africa 15325 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H5"|"1302 g"|" "|" "
"Northwest Africa 15326 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L7-melt breccia"|"200 g"|" "|" "
"Northwest Africa 15327 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"CK6"|"2 kg"|" "|" "
"Northwest Africa 15328 **"|"Official"|" "|"2013"|"Morocco"|"LL6"|"312 g"|" "|" "
"Northwest Africa 15329 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H5-6"|"1100 g"|" "|" "
"Northwest Africa 15331 **"|"Official"|" "|"2019"|"(Nothwest Africa)"|"Eucrite-cm"|"216 g"|" "|" "
"Northwest Africa 15332 **"|"Official"|" "|"2017"|"(Northwest Africa)"|"Achondrite-ung"|"2.31 kg"|" "|" "
"Northwest Africa 15333 **"|"Official"|" "|"2015"|"(Northwest Africa)"|"L3.10"|"697 g"|" "|" "
"Northwest Africa 15334 **"|"Official"|" "|"2020"|"Algeria"|"L5"|"8.35 kg"|" "|" "
"Northwest Africa 15335 **"|"Official"|" "|"2020"|"Algeria"|"R3"|"1195 g"|" "|" "
"Northwest Africa 15336 **"|"Official"|" "|"2020"|"Algeria"|"Diogenite-pm"|"181.3 g"|" "|" "
"Northwest Africa 15337 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"CK3"|"320 g"|" "|" "
"Northwest Africa 15338 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L6-melt breccia"|"4.5 kg"|" "|" "
"Northwest Africa 15339 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Diogenite-pm"|"9.76 kg"|" "|" "
"Northwest Africa 15342 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"4.39 kg"|" "|" "
"Northwest Africa 15343 **"|"Official"|" "|"2021"|"Algeria"|"Lunar"|"4.02 kg"|" "|" "
"Northwest Africa 15344 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L3"|"1461 g"|" "|" "
"Northwest Africa 15345 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"CK5"|"1000 g"|" "|" "
"Northwest Africa 15346 **"|"Official"|" "|"2020"|"Western Sahara"|"Mesosiderite-B2"|"67.5 kg"|" "|" "
"Northwest Africa 15347 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Diogenite-olivine"|"305 g"|" "|" "
"Northwest Africa 15348 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Lunar (frag. breccia)"|"905 g"|" "|" "
"Northwest Africa 15349 **"|"Official"|" "|"2022"|"Algeria"|"Lunar (frag. breccia)"|"365 g"|" "|" "
"Northwest Africa 15350 **"|"Official"|" "|"2021"|"Algeria"|"LL3"|"2 kg"|" "|" "
"Northwest Africa 15351 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"H3"|"3.91 kg"|" "|" "
"Northwest Africa 15352 **"|"Official"|" "|"2020"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"4.13 kg"|" "|" "
"Northwest Africa 15353 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"CO3.1"|"674 g"|" "|" "
"Northwest Africa 15354 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"R4-5"|"1615 g"|" "|" "
"Northwest Africa 15355 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"CV3"|"890 g"|" "|" "
"Northwest Africa 15356 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Eucrite"|"260 g"|" "|" "
"Northwest Africa 15357 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"H4"|"1180 g"|" "|" "
"Northwest Africa 15358 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"Eucrite-melt breccia-an"|"260 g"|" "|" "
"Northwest Africa 15359 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"EL3"|"525 g"|" "|" "
"Northwest Africa 15360 **"|"Official"|" "|"2021"|"(Northwest Africa)"|"Mesosiderite"|"480 g"|" "|" "
"Northwest Africa 15361 **"|"Official"|" "|"2022"|"(Northwest Africa)"|"L5"|"440 g"|" "|" "
