"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Allan Hills 06008"|"Official"|" "|"2006"|"Antarctica"|"H~5"|"120 g"|" PNRA"|"(-76.705520, 158.774850)  "
"Allan Hills 06009"|"Official"|" "|"2006"|"Antarctica"|"H~5"|"28.6 g"|" PNRA"|"(-76.712150, 158.775270)  "
"Allan Hills 06010"|"Official"|" "|"2006"|"Antarctica"|"H~5"|"1.08 g"|" PNRA"|"(-76.712630, 158.778620)  "
"Allan Hills 06011"|"Official"|" "|"2006"|"Antarctica"|"H~5"|"24.3 g"|" PNRA"|"(-76.712550, 158.778600)  "
"Allan Hills 06012"|"Official"|" "|"2006"|"Antarctica"|"H5"|"91 g"|" PNRA"|"(-76.717330, 158.773980)  "
"Allan Hills 09001"|"Official"|" "|"2009"|"Antarctica"|"L5/6"|"0.5 g"|" PNRA"|"(-76.744030, 159.372380)  "
"Allan Hills 09002"|"Official"|" "|"2009"|"Antarctica"|"L6"|"71.6 g"|" PNRA"|"(-76.742450, 159.374580)  "
"Allan Hills 09003"|"Official"|" "|"2009"|"Antarctica"|"L6"|"15.5 g"|" PNRA"|"(-76.742450, 159.374580)  "
"Allan Hills 09004 **"|"Official"|" "|"2009"|"Antarctica"|"Howardite"|"222 g"|"33(2) ANSMET"|" "
"Allan Hills 09005"|"Official"|" "|"2009"|"Antarctica"|"L5"|"122.3 g"|"35(2) ANSMET"|" "
"Allan Hills 09006"|"Official"|" "|"2009"|"Antarctica"|"H5"|"104.3 g"|"35(2) ANSMET"|" "
"Allan Hills 09008"|"Official"|" "|"2009"|"Antarctica"|"H5"|"31.3 g"|"35(2) ANSMET"|" "
"Allan Hills 09009"|"Official"|" "|"2009"|"Antarctica"|"L6"|"24.8 g"|"35(2) ANSMET"|" "
"Allan Hills 09010 **"|"Official"|" "|"2009"|"Antarctica"|"L3.4"|"2.6 g"|"35(2) ANSMET"|" "
"Allan Hills 09011"|"Official"|" "|"2009"|"Antarctica"|"LL6"|"14.2 g"|"35(2) ANSMET"|" "
"Allan Hills 09012"|"Official"|" "|"2009"|"Antarctica"|"L6"|"18.1 g"|"35(2) ANSMET"|" "
"Allan Hills 09013"|"Official"|" "|"2009"|"Antarctica"|"L6"|"25.5 g"|"35(2) ANSMET"|" "
"Allan Hills 09014"|"Official"|" "|"2009"|"Antarctica"|"L5"|"30.2 g"|"35(2) ANSMET"|" "
"Allan Hills 10910"|"Official"|" "|"2010"|"Antarctica"|"L5"|"444 g"|"36(1) ANSMET"|" "
"Allan Hills 10911"|"Official"|" "|"2010"|"Antarctica"|"L6"|"219 g"|"36(1) ANSMET"|" "
"Allan Hills 10912"|"Official"|" "|"2010"|"Antarctica"|"H6"|"60.3 g"|"36(1) ANSMET"|" "
"Allan Hills 12073 **"|"Official"|" "|"2012"|"Antarctica"|"Eucrite"|"0.5 g"|" PNRA-KOREAMET"|"(-76.712500, 158.782100)  "
"Allan Hills 13001"|"Official"|" "|"2014"|"Antarctica"|"H5"|"24 g"|" KOREAMET"|"(-76.691970, 159.308170)  "
"Allan Hills 14012"|"Official"|" "|"2015"|"Antarctica"|"H4"|"218 g"|" PNRA"|"(-76.748220, 159.388920)  "
"Allan Hills 15575"|"Official"|" "|"2015"|"Antarctica"|"H5"|"107.6 g"|"40(1) ANSMET"|" "
"Allegan"|"Official"|"Y"|"1899"|"Michigan, USA"|"H5"|"32 kg"|" "|"(42.533330, -85.883330)  "
"Allen"|"Official"|" "|"1923"|"Texas, USA"|"H4"|"1407 g"|" "|"(33.100000, -96.700000)  "
"Allende **"|"Official"|"Y"|"1969"|"Chihuahua, Mexico"|"CV3"|"2 t"|" "|"(26.966670, -105.316670)  "
"Allred **"|"Official"|" "|"1978"|"Texas, USA"|"L4"|"6.57 kg"|" "|"(33.100000, -102.950000)  "
"Almahata Sitta **"|"Official"|"Y"|"2008"|"Nahr an Nil, Sudan"|"Ureilite-an"|"3.95 kg"|" "|"(20.745750, 32.412750)  "
"Almelo Township **"|"Official"|" "|"1949"|"Kansas, USA"|"L5"|"3.18 kg"|" "|"(39.600000, -100.116670)  "
"Alnif **"|"Official"|" "|"1992"|"Meknès-Tafilalet, Morocco"|"H5"|"8 kg"|" "|"(30.666670, -5.166670)  "
"Alt Bela"|"Official"|" "|"1898"|"Moravskoslezský, Czech Republic"|"Iron, IID"|"4 kg"|" "|"(49.766670, 18.250000)  "
"Alta'ameem **"|"Official"|"Y"|"1977"|"At Ta'min, Iraq"|"LL5"|"6 kg"|" "|"(35.273330, 44.215560)  "
"Altamira 001"|"Official"|" "|"2011"|"Atacama, Chile"|"L6"|"55 g"|" "|"(-25.833370, -69.923500)  "
"Altamira 002"|"Official"|" "|"2015"|"Antofagasta, Chile"|"L6"|"566 g"|" "|"(-25.794820, -69.829570)  "
"Altonah"|"Official"|" "|"1932"|"Utah, USA"|"Iron, IVA"|"21.5 kg"|" "|"(40.566670, -110.483330)  "
"Alva (a) **"|"Official"|" "|"2017"|"Oklahoma, USA"|"H5"|"2.82 kg"|" "|"(36.884470, -98.636730)  "
"Alva (b) **"|"Official"|" "|"2017"|"Oklahoma, USA"|"H4"|"1125 g"|" "|"(36.890280, -98.605770)  "
"Alvord **"|"Official"|" "|"1976"|"Iowa, USA"|"Iron, IVA"|"17.5 kg"|" "|"(43.322220, -96.288890)  "
"Amadror 001 **"|"Official"|" "|"1991"|"Tamanghasset, Algeria"|"H4-5"|"239 g"|" "|"(24.947780, 6.943060)  "
"Amadror 002 **"|"Official"|" "|"2022"|"Tamanghasset, Algeria"|"L6"|"934 g"|" "|"(24.249720, 6.682500)  "
"Ambapur Nagla"|"Official"|"Y"|"1895"|"Uttar Pradesh, India"|"H5"|"6.4 kg"|" "|"(27.666670, 78.250000)  "
"Amber **"|"Official"|" "|"1934"|"Oklahoma, USA"|"L6"|"4.53 kg"|" "|"(35.166670, -97.883330)  "
"Ameca-Ameca"|"Official"|" "|"1889"|"Jalisco, Mexico"|"Iron"|"1.2 g"|" "|"(20.583330, -104.066670)  "
"Amgala 001 **"|"Official"|" "|"2022"|"Saguia el Hamra, Western Sahara"|"Martian (shergottite)"|"34.67 kg"|" "|"(26.014000, -11.020000)  "
"Amherst"|"Official"|" "|"1947"|"Nebraska, USA"|"L6"|"8.5 kg"|" "|"(40.800000, -99.200000)  "
"Amhirich **"|"Official"|" "|"2013"|"Guelmim-Smara, Morocco"|"Howardite"|"145.9 g"|" "|"(28.982800, -10.077900)  "
"Amtoudi **"|"Official"|" "|"2020"|"South, Morocco"|"LL3.15"|"550 g"|" "|"(29.232780, -9.146110)  "
"Amundsen Glacier 17290 **"|"Official"|" "|"2017"|"Antarctica"|"CM2"|"14.4 g"|"41(2) ANSMET"|" "
"Andhara"|"Official"|"Y"|"1880"|"Bihar, India"|"Stone-uncl"|"2.7 kg"|" "|"(26.583330, 85.566670)  "
"Andila **"|"Official"|"Yc"|"2014"|"Ouaddai, Chad"|"L6"|"500 g"|" "|"(12.790000, 21.200000)  "
"Andover"|"Official"|"Y"|"1898"|"Maine, USA"|"L6"|"3.2 kg"|" "|"(44.616670, -70.750000)  "
"Andreevka **"|"Official"|"Y"|"1969"|"Donetsk, Ukraine"|"L3"|"600 g"|" "|"(48.700000, 37.500000)  "
"Andryushki"|"Official"|" "|"1898"|"Kiev, Ukraine"|"L6"|"26.6 g"|" "|"(49.650000, 29.633330)  "
"Andura"|"Official"|"Y"|"1939"|"Maharashtra, India"|"H6"|"17.9 kg"|" "|"(20.883330, 76.866670)  "
"Angelica"|"Official"|" "|"1916"|"Wisconsin, USA"|"Iron, IIIAB"|"14.8 kg"|" "|"(44.250000, -88.250000)  "
"Angers **"|"Official"|"Y"|"1822"|"Pays de la Loire, France"|"L6"|"1007 g"|" "|"(47.466670, -0.550000)  "
"Angra dos Reis (stone)"|"Official"|"Y"|"1869"|"Rio de Janeiro, Brazil"|"Angrite"|"1500 g"|" "|"(-22.966670, -44.316670)  "
"Ankober **"|"Official"|"Y"|"1942"|"Shewa, Ethiopia"|"H4"|"6.5 kg"|" "|"(9.533330, 39.716670)  "
"Anlong"|"Official"|"Y"|"1971"|"Guizhou, China"|"H5"|"2.5 kg"|" "|"(25.150000, 105.183330)  "
"Annaheim"|"Official"|" "|"1916"|"Saskatchewan, Canada"|"Iron, IAB-sLL"|"13.5 kg"|" "|"(52.333330, -104.866670)  "
"Annama **"|"Official"|"Yc"|"2014"|"Murmanskaya oblast', Russia"|"H5"|"167.9 g"|" "|"(68.774910, 30.787260)  "
"Anoka **"|"Official"|" "|"1961"|"Minnesota, USA"|"Iron, IAB-sLM"|"1108 g"|" "|"(45.200000, -93.433330)  "
"Anoual **"|"Official"|" "|"2006"|"Oriental, Morocco"|"Lunar"|"5.9 g"|" "|"(32.734580, -2.957970)  "
"Anson **"|"Official"|" "|"1972"|"Kansas, USA"|"L6"|"3.9 kg"|" "|"(39.333330, -97.561670)  "
"Answer **"|"Official"|" "|"1970"|"Queensland, Australia"|"Iron"|"11.2 kg"|" "|"(-21.659720, 140.906940)  "
"Antarctica 001 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"L/LL4"|"2.3 kg"|" "|" "
"Antarctica 002 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"L5"|"390 g"|" "|" "
"Antarctica 003 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"H5"|"205 g"|" "|" "
"Antarctica 004 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"L6"|"70 g"|" "|" "
"Antarctica 005 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"L5"|"540 g"|" "|" "
"Antarctica 006 **"|"Official"|" "|"1992 or 1993"|"Antarctica"|"L5"|"84 g"|" "|" "
"Antelope"|"Official"|" "|"2012"|"Nevada, USA"|"H4"|"754 g"|" "|"(40.901830, -118.544650)  "
"Anthony"|"Official"|" "|"1919"|"Kansas, USA"|"H5"|"20 kg"|" "|"(37.083330, -98.050000)  "
"Anthony Gap **"|"Official"|" "|"2011"|"New Mexico, USA"|"L6"|"347 g"|" "|"(32.005840, -106.560280)  "
"Anton **"|"Official"|" "|"1965"|"Texas, USA"|"H4"|"41.8 kg"|" "|"(33.782500, -102.181110)  "
"Antonin **"|"Official"|"Yc"|"2021"|"Kalisz, Poland"|"L5"|"350 g"|" "|"(51.513460, 17.904740)  "
"Anyujskij **"|"Official"|" "|"1981"|"Chukotskiy avtonomnyy okrug, Russia"|"Iron, IIAB"|"100 kg"|" "|"(66.900000, 164.200000)  "
"Aomori **"|"Official"|"Y"|"1984"|"Tohoku, Japan"|"L6"|"320 g"|" "|"(40.810560, 140.785560)  "
"Aoufous **"|"Official"|" "|"2000"|"Meknès-Tafilalet, Morocco"|"Eucrite-mmict"|"195 g"|" "|"(31.666670, -4.066670)  "
"Aouinet Legraa **"|"Official"|"Yp"|"2013"|"Tindouf, Algeria"|"Eucrite-unbr"|"58 kg"|" "|"(27.120000, -7.018000)  "
"Apache Junction **"|"Official"|" "|"before 2005"|"Arizona, USA"|"Iron, IIIAB"|"25 kg"|" "|"(33.450000, -111.516670)  "
"Apex **"|"Official"|" "|"1938"|"Colorado, USA"|"L6"|"6.1 g"|" "|"(39.750000, -105.200000)  "
"Apizaco **"|"Official"|" "|"1961"|"Tlaxcala, Mexico"|"Iron, IIIAB"|"38 kg"|" "|"(19.420000, -98.130000)  "
"Apoala"|"Official"|" "|"1889"|"Oaxaca, Mexico"|"Iron, IIIAB"|"85 kg"|" "|"(17.700000, -97.000000)  "
"Appley Bridge"|"Official"|"Y"|"1914"|"England, UK"|"LL6"|"15 kg"|" "|"(53.583330, -2.716670)  "
"Aprel'sky **"|"Official"|" "|"1969"|"Amurskaya oblast', Russia"|"Iron, IIIAB"|"54.6 kg"|" "|"(53.300000, 126.116670)  "
"Apt **"|"Official"|"Y"|"1803"|"Provence-Alpes-Cote d'Azur, France"|"L6"|"3.2 kg"|" "|"(43.889642, 5.391494)  "
"ar-Rakhbah"|"Official"|" "|"1955"|"Ash Sharqiyah, Saudi Arabia"|"Iron"|"462 g"|" "|"(20.600000, 52.500000)  "
"Arabella"|"Official"|" "|"1955"|"New Mexico, USA"|"Iron"|"1000 g"|" "|" "
"Arabian Peninsula 001 **"|"Official"|" "|"2006"|"United Arab Emirates"|"Diogenite"|"145 g"|" "|" "
"Arabian Peninsula 002 **"|"Official"|" "|"2006"|"United Arab Emirates"|"Eucrite"|"54 g"|" "|" "
"Arabian Peninsula 003 **"|"Official"|" "|"2006"|"United Arab Emirates"|"Diogenite"|"56 g"|" "|" "
"Arabian Peninsula 004 **"|"Official"|" "|"2006"|"United Arab Emirates"|"Diogenite"|"31 g"|" "|" "
"Arabian Peninsula 005 **"|"Official"|" "|"2005"|"United Arab Emirates"|"Eucrite-mmict"|"146 g"|" "|" "
"Arabian Peninsula 006 **"|"Official"|" "|"2005"|"United Arab Emirates"|"Eucrite-mmict"|"67 g"|" "|" "
"Arabian Peninsula 007 **"|"Official"|" "|"2017"|"Saudi Arabia"|"Lunar (frag. breccia)"|"1337 g"|" "|" "
"Arabian Peninsula 008 **"|"Official"|" "|"2020"|"Najran, Saudi Arabia"|"H5"|"2.41 kg"|" "|" "
"Arabian Peninsula 009 **"|"Official"|" "|"2022"|"Najran, Saudi Arabia"|"L5"|"6.15 kg"|" "|" "
"Arapahoe"|"Official"|" "|"1940"|"Colorado, USA"|"L5"|"19.08 kg"|" "|"(38.800000, -102.200000)  "
"Ararki"|"Official"|" "|"2001"|"Rajasthan, India"|"L5"|"4.46 kg"|" "|"(29.060000, 74.440000)  "
"Araslanovo **"|"Official"|" "|"1973"|"Respublika Tatarstan, Russia"|"L/LL5"|"132 kg"|" "|"(55.141670, 48.200000)  "
"Arbol Solo **"|"Official"|"Y"|"1954"|"San Luis, Argentina"|"H5"|"810 g"|" "|"(-33.000000, -66.000000)  "
"Arcadia **"|"Official"|" "|"1937"|"Nebraska, USA"|"LL6"|"19.4 kg"|" "|"(41.416670, -99.100000)  "
"Arch **"|"Official"|" "|"1972"|"New Mexico, USA"|"CV3"|"986 g"|" "|"(34.150000, -103.220000)  "
"Arches"|"Official"|" "|"2001"|"Utah, USA"|"L5"|"534 g"|" "|"(38.688670, -109.585170)  "
"Archie"|"Official"|"Y"|"1932"|"Missouri, USA"|"H6"|"5.07 kg"|" "|"(38.500000, -94.300000)  "
"Ardakan 001"|"Official"|" "|"2015"|"Yazd, Iran"|"L6"|"13 kg"|" "|"(32.191470, 54.253170)  "
"Ardakan 002"|"Official"|" "|"2021"|"Yazd, Iran"|"L6"|"1750 g"|" "|"(32.544380, 54.876360)  "
"Ardakan 003"|"Official"|" "|"2022"|"Yazd, Iran"|"L6"|"800 g"|" "|"(32.621130, 55.119850)  "
"Ard&oacute;n **"|"Official"|"Y"|"1931"|"Castilla y Leon, Spain"|"L6"|"5.5 g"|" "|"(42.436330, -5.560500)  "
"Areshima"|"Official"|" "|"1999"|"Agadez, Niger"|"LL3.7"|"114.3 g"|" "|"(18.212330, 10.177670)  "
"Argan 001"|"Official"|" "|"2012"|"Xinjiang, China"|"H4"|"136.7 g"|" "|"(40.602220, 88.552500)  "
"Argan 002"|"Official"|" "|"2012"|"Xinjiang, China"|"L5"|"88.6 g"|" "|"(40.340000, 88.675560)  "
"Argan 003 **"|"Official"|" "|"2018"|"Xinjiang, China"|"L~6"|"78.1 g"|" "|"(40.168380, 88.791500)  "
"Argan 004 **"|"Official"|" "|"2018"|"Xinjiang, China"|"L~4"|"58.4 g"|" "|"(40.204050, 88.709110)  "
"Argan 005 **"|"Official"|" "|"2018"|"Xinjiang, China"|"H~5"|"53.3 g"|" "|"(40.241800, 88.786010)  "
"Argonia"|"Official"|" "|"1940"|"Kansas, USA"|"Pallasite, PMG-an"|"84 g"|" "|"(37.266670, -97.766670)  "
"Arguin 001 **"|"Official"|" "|"2020"|"Dakhlet Nouadhibou, Mauritania"|"Cba"|"823 g"|" "|"(20.720410, -16.074990)  "
"Arguin 002 **"|"Official"|" "|"2021"|"Inchiri, Mauritania"|"Lunar (norite)"|"1146 g"|" "|"(20.649000, -15.141000)  "
"Ariah Park **"|"Official"|" "|"1932"|"New South Wales, Australia"|"Iron, IIIAB"|"7.25 kg"|" "|"(-34.315330, 147.241170)  "
"Aridal 001"|"Official"|" "|"2013"|"Western Sahara"|"L6"|"95.6 g"|" "|"(25.733670, -13.980830)  "
"Aridal 002"|"Official"|" "|"2013"|"Western Sahara"|"L6"|"285 g"|" "|"(25.732170, -13.973000)  "
"Aridal 003"|"Official"|" "|"2013"|"Western Sahara"|"L6"|"165.5 g"|" "|"(25.763830, -14.035000)  "
"Aridal 004"|"Official"|" "|"2013"|"Western Sahara"|"LL6"|"116 g"|" "|"(25.778330, -13.990330)  "
"Aridal 005"|"Official"|" "|"2013"|"Western Sahara"|"L4"|"37.1 g"|" "|"(25.777670, -13.998170)  "
"Aridal 006"|"Official"|" "|"2013"|"Western Sahara"|"H6"|"325 g"|" "|"(25.791830, -13.962000)  "
"Aridal 007"|"Official"|" "|"2013"|"Western Sahara"|"H5"|"340 g"|" "|"(25.778500, -13.973000)  "
"Aridal 008"|"Official"|" "|"2013"|"Western Sahara"|"H6"|"104.3 g"|" "|"(25.762670, -13.928670)  "
"Aridal 009"|"Official"|" "|"2013"|"Western Sahara"|"L6"|"248 g"|" "|"(25.655000, -13.843830)  "
"Aridal 010 **"|"Official"|" "|"2013"|"Western Sahara"|"Brachinite"|"333 g"|" "|"(25.776670, -14.114000)  "
"Aridal 011 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"LL5"|"568 g"|" "|"(25.649420, -13.846500)  "
"Aridal 012 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"H4"|"1953 g"|" "|"(25.638870, -13.825880)  "
"Aridal 013 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"H5"|"1029 g"|" "|"(25.640750, -13.826420)  "
"Aridal 014 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"H4"|"2.94 kg"|" "|"(25.633770, -13.832270)  "
"Aridal 015 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"H4"|"1025 g"|" "|"(25.645300, -13.827830)  "
"Aridal 016 **"|"Official"|" "|"2012"|"Rio de Oro, Western Sahara"|"H4"|"2.21 kg"|" "|"(25.646380, -13.832700)  "
"Aridal 017 **"|"Official"|" "|"2016"|"Rio de Oro, Western Sahara"|"Lunar (feldsp. breccia)"|"590 g"|" "|"(25.634000, -13.193000)  "
"Aridal 018 **"|"Official"|" "|"2021"|"Western Sahara"|"CVred3"|"9 g"|" "|"(25.547550, -13.324250)  "
"Aridal 019 **"|"Official"|" "|"2022"|"Rio de Oro, Western Sahara"|"Lunar (feldsp. breccia)"|"1368 g"|" "|"(25.747000, -13.478000)  "
"Aridal 020 **"|"Official"|" "|"2022"|"Rio de Oro, Western Sahara"|"Lunar (feldsp. breccia)"|"157.1 g"|" "|"(25.691000, -13.490000)  "
"Aridal 021 **"|"Official"|" "|"2021"|"Rio de Oro, Western Sahara"|"Howardite"|"877 g"|" "|"(25.884720, -13.659170)  "
"Arispe"|"Official"|" "|"1896"|"Sonora, Mexico"|"Iron, IC"|"683 kg"|" "|"(30.333330, -109.983330)  "
"Arivaca **"|"Official"|" "|"1999"|"Arizona, USA"|"Eucrite-mmict"|"30.1 g"|" "|"(31.593910, -111.370230)  "
"Arizona City **"|"Official"|" "|"1988"|"Arizona, USA"|"H4"|"94 g"|" "|"(32.762940, -111.620040)  "
"Arlington"|"Official"|" "|"1894"|"Minnesota, USA"|"Iron, IIE-an"|"8.94 kg"|" "|"(44.600000, -94.100000)  "
"Arlit"|"Official"|" "|"2002"|"Agadez, Niger"|"H5"|"20.1 g"|" "|"(18.673000, 7.342250)  "
"Arltunga"|"Official"|" "|"1908"|"Northern Territory, Australia"|"Iron, IID-an"|"18.1 kg"|" "|"(-23.333330, 134.666670)  "
"Armel **"|"Official"|" "|"1967"|"Colorado, USA"|"L5"|"9.2 kg"|" "|"(39.766670, -102.133330)  "
"Arpu Kuilpu **"|"Official"|"Yc"|"2019"|"South Australia, Australia"|"H5"|"42.2 g"|" "|"(-30.623690, 129.631270)  "
"Arrabury **"|"Official"|" "|"1960"|"Queensland, Australia"|"H6"|"5.3 kg"|" "|"(-26.500000, 141.083330)  "
"Arraias **"|"Official"|" "|"2015"|"Tocantins, Brazil"|"Iron, IIAB"|"25 kg"|" "|"(-12.954830, -46.917170)  "
"Arriba"|"Official"|" "|"1936"|"Colorado, USA"|"L5"|"31.1 kg"|" "|"(39.300000, -103.250000)  "
"Arroyo Aguiar **"|"Official"|"Y"|"1950"|"Santa Fe, Argentina"|"H5"|"7.45 kg"|" "|"(-31.416670, -60.666670)  "
"Artracoona"|"Official"|" "|"1914"|"South Australia, Australia"|"L6"|"20.81 kg"|" "|"(-29.066670, 139.916670)  "
"as-Sanam"|"Official"|" "|"1954"|"Ash Sharqiyah, Saudi Arabia"|"Stone-uncl"|" "|" "|"(22.750000, 51.166670)  "
"as-Su'aydan"|"Official"|" "|"1960"|"Ash Sharqiyah, Saudi Arabia"|"L5"|"5.86 kg"|" "|"(21.254170, 55.305000)  "
"Asab"|"Official"|" "|"1999"|"Namaland, Namibia"|"H5"|"1530 g"|" "|"(-25.433330, 17.916670)  "
"Asarco Mexicana"|"Official"|" "|" "|"(unknown)"|"Iron, IIIAB"|" "|" "|" "
"Asco **"|"Official"|"Y"|"1805"|"Corse, France"|"H6"|"41 g"|" "|"(42.450000, 9.033330)  "
"Ash Creek **"|"Official"|"Y"|"2009"|"Texas, USA"|"L6"|"9.5 kg"|" "|"(31.805000, -97.010000)  "
"ash-Shalfah"|"Official"|" "|"1961"|"Ash Sharqiyah, Saudi Arabia"|"L4"|"935 g"|" "|"(21.875000, 49.719440)  "
"Ashchikol' **"|"Official"|" "|"1987"|"Kokchetav, Kazakhstan"|"H5"|"2.5 kg"|" "|"(53.148970, 68.786880)  "
"Ashdon"|"Official"|"Y"|"1923"|"England, UK"|"L6"|"1300 g"|" "|"(52.050000, 0.300000)  "
"Asheville"|"Official"|" "|"1839"|"North Carolina, USA"|"Iron, IIIAB"|"800 g"|" "|"(35.583330, -82.533330)  "
"Ashfork"|"Official"|" "|"1901"|"Arizona, USA"|"Iron, IAB-MG"|"27 kg"|" "|"(35.250000, -112.500000)  "
"Ashmore **"|"Official"|" "|"1969"|"Texas, USA"|"H5"|"55.4 kg"|" "|"(32.900000, -102.283330)  "
"Ashuwairif 001"|"Official"|" "|"2008"|"Ash Shati', Libya"|"H4"|"14.57 kg"|" "|"(29.359440, 14.255280)  "
"Ashuwairif 002"|"Official"|" "|"2008"|"Gharyan, Libya"|"L5/6"|"11.95 kg"|" "|"(29.379720, 14.269720)  "
"Ashuwairif 003"|"Official"|" "|"2008"|"Ash Shati', Libya"|"H4"|"2.9 kg"|" "|"(29.358330, 14.248330)  "
"Ashuwairif 004"|"Official"|" "|"2008"|"Gharyan, Libya"|"L6"|"15.75 kg"|" "|"(29.365830, 14.276110)  "
"Ashuwairif 005"|"Official"|" "|"2010"|"Gharyan, Libya"|"H4"|"335 g"|" "|"(29.394500, 14.292330)  "
"Assa 001"|"Official"|" "|"2020"|"South, Morocco"|"H5"|"490 g"|" "|"(28.669170, -9.349720)  "
"Assam"|"Official"|" "|"1846"|"Meghalaya, India"|"L5"|"2.7 kg"|" "|"(26.000000, 92.000000)  "
"Assamakka **"|"Official"|" "|"2002"|"Agadez, Niger"|"Iron, IVA-an"|"4.4 kg"|" "|"(19.266670, 5.916670)  "
"Assamakka 002 **"|"Official"|" "|"2018"|"Agadez, Niger"|"Iron, IIIAB"|"7.51 kg"|" "|"(19.369450, 5.561950)  "
"Assaquia Al Hamra **"|"Official"|" "|"2016"|"Saguia el Hamra, Western Sahara"|"L6"|"44.1 g"|" "|"(26.330830, -12.498060)  "
"Assisi"|"Official"|"Y"|"1886"|"Umbria, Italy"|"H5"|"2 kg"|" "|"(43.033330, 12.550000)  "
"Astoria **"|"Official"|" "|"1961"|"South Dakota, USA"|"Iron, IIIAB"|"28 kg"|" "|"(44.553970, -96.519480)  "
"Asuka 8601"|"Official"|" "|"1986"|"Antarctica"|"H6"|"46.4 g"|" NIPR"|"(-72.833330, 24.500000)  "
"Asuka 8602"|"Official"|" "|"1986"|"Antarctica"|"L4"|"1595 g"|" NIPR"|"(-72.833330, 24.500000)  "
"Asuka 8603"|"Official"|" "|"1986"|"Antarctica"|"H4"|"566 g"|" NIPR"|"(-72.833330, 24.500000)  "
"Asuka 87002"|"Official"|" "|"1987"|"Antarctica"|"H5"|"1.46 g"|"J28 NIPR"|" "
"Asuka 87003"|"Official"|" "|"1987"|"Antarctica"|"H5"|"1.3 g"|"J28 NIPR"|" "
"Asuka 87007"|"Official"|" "|"1987"|"Antarctica"|"L4"|"1.76 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87008"|"Official"|" "|"1987"|"Antarctica"|"L4"|"1072 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87010"|"Official"|" "|"1987"|"Antarctica"|"L6"|"2.07 kg"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87012"|"Official"|" "|"1987"|"Antarctica"|"H5"|"20.8 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87014"|"Official"|" "|"1987"|"Antarctica"|"H3"|"6.5 g"|"J28 NIPR"|" "
"Asuka 87016"|"Official"|" "|"1987"|"Antarctica"|"H4"|"26.2 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87017"|"Official"|" "|"1987"|"Antarctica"|"H4"|"35 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87018"|"Official"|" "|"1987"|"Antarctica"|"H4"|"8.1 g"|"J28 NIPR"|" "
"Asuka 87019"|"Official"|" "|"1987"|"Antarctica"|"H4"|"28.7 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87020"|"Official"|" "|"1987"|"Antarctica"|"H4"|"31.1 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87021"|"Official"|" "|"1987"|"Antarctica"|"H4"|"17.5 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87022"|"Official"|" "|"1987"|"Antarctica"|"H5"|"6.9 g"|"J28 NIPR"|" "
"Asuka 87023"|"Official"|" "|"1987"|"Antarctica"|"H4"|"4.59 g"|"J28 NIPR"|" "
"Asuka 87024"|"Official"|" "|"1987"|"Antarctica"|"H6"|"8.7 g"|"J26 NIPR"|" "
"Asuka 87025"|"Official"|" "|"1987"|"Antarctica"|"H4"|"53.5 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87026"|"Official"|" "|"1987"|"Antarctica"|"L5"|"2.76 g"|"J28 NIPR"|" "
"Asuka 87027"|"Official"|" "|"1987"|"Antarctica"|"H4"|"21.1 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87029"|"Official"|" "|"1987"|"Antarctica"|"L4"|"5.44 kg"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87030"|"Official"|" "|"1987"|"Antarctica"|"L3"|"3.25 g"|"J28 NIPR"|" "
"Asuka 87031 **"|"Official"|" "|"1987"|"Antarctica"|"Ureilite"|"15.2 g"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 87034"|"Official"|" "|"1987"|"Antarctica"|"L4"|"19.06 kg"|"J10(1) NIPR"|"(-72.000000, 26.000000)  "
